Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
199,[1.x] Rename path to prefix for route config (#504),0.97913015,Rename path to prefix for route config (#504)﻿,,1
200,PHPDoc fix (#301),0.7039709,Fix PHP 8.1 return type (#969),,1
201,use inertia link,0.9126755,Use inertia link (991457c),,1
202,Copy Blade files on installation (#1118),0.8174793,Copy Blade files on installation by @jessarcher in link,"Update Inertia Login.vue stub to Composition API Update Register.vue style: fixes Update ForgotPassword.vue Update ResetPassword.vue Update VerifyEmail.vue Update TwoFactorChallenge.vue Update ConfirmPassword.vue Update API Views Fix props types Update Profile/Show.vue Update Teams/Show.vue and Teams/Create.vue Update Dashboard.vue, PrivacyPolicy.vue, TermsOfService.vue and Welcome.vue Update AppLayout.vue Update Jetstream components. defineExpose does not need to be imported style: fixes Add autofocus when the confirmed password is invalid Fix: focus to input formatting imports Co-authored-by: Taylor Otwell taylor@laravel.com",1
203,Merge branch 'patch-3' into 2.x,0.41235918,Move Jetstream components to Components directory by @jessarcher in link,,0
204,Merge pull request #58 from m1guelpf/layout-lang,0.52169544,Make cancel link translatable (#592),,0
205,Apply fixes from StyleCI (#3),0.5401881,Style improvements by @jessarcher in link,Confirm 2FA in Livewire Bump fortify formatting inertia support user profile tests refactoring fix spacing Co-authored-by: Taylor Otwell taylor@laravel.com,0
206,Add unverified state to UserFactory (#679),1.0000001,Add unverified state to UserFactory (#679),,1
207,add bootstrap call,0.38680536,Add --composer option to the install command (#607),,0
208,Update link,0.6658654,Update Register.vue by @JoshSalway in link,,0
209,Add translation support to Inertia,0.61623895,"More translation support (#211, #216)",,0
210,[2.x] Make the subject of the team invitation email translatable (#625),0.81485045,Make button text in team invitation email translatable (#598),,1
211,refactor: make auth views translatables (#81),0.92877185,Make auth views translatable (#81),,1
212,Update Welcome.vue (#1302),0.7890943,Update Welcome.vue by @aymanatmeh in link,,1
213,Invitations (#373),0.5924507,"Mail Faker need on test cancelled invitations (#978, a03b8ec)",,0
214,Remove laravel-jestream package when upgrading (#656),0.52482235,Move Jetstream components to Components directory by @jessarcher in link,,0
215,Use named route for two-factor (#528),1.0000002,Use named route for two-factor (#528)﻿,,1
216,Authentication logo link update with inertia-link (#594),0.91409934,Inertia Stack Authentication Page logo link update with inertia-link (#594),,1
217,Update InstallCommand.php (#804),0.83829606,Fix InstallCommand.php (#55),HasTeams.php: make belongsToTeam accept null team This will allow users to pass a null value into belongsToTeam and have it return false instead of blowing up StyleCI fix,1
218,chore: change divs to buttons,0.85510015,Change divs to buttons (#8),,1
219,Use tailwindcss bg utilities instead inline style if possible (#862),0.66954255,Remove unneeded tailwind config variant definitions (#853)﻿,,0
220,Update --local-composer flag description,0.52225155,Update  tags & implement  management (#832),,0
221,Clears any validation error message before re-displaying confirmation (#487),1.0,Clears any validation error message before re-displaying confirmation (#487)﻿,,1
222,add configuration option for guard,0.803738,Add config option for guard (82724e7),"• Tests\Feature\InviteTeamMemberTest > team member invitations can be cancelled    Symfony\Component\Mime\Exception\LogicException  An email must have a ""From"" or a ""Sender"" header. at vendor/symfony/mime/Message.php:132     128▕             throw new LogicException('An email must have a ""To"", ""Cc"", or ""Bcc"" header.');     129▕         }     130▕      131▕         if (!$this->headers->has('From') && !$this->headers->has('Sender')) {   ➜ 132▕             throw new LogicException('An email must have a ""From"" or a ""Sender"" header.');     133▕         }     134▕      135▕         parent::ensureValidity();     136▕     }   +11 vendor frames 12  app/Actions/Jetstream/InviteTeamMember.php:39       Illuminate\Mail\PendingMail::send(Object(Laravel\Jetstream\Mail\TeamInvitation))   +32 vendor frames 45  tests/Feature/InviteTeamMemberTest.php:43       Livewire\Testing\TestableLivewire::call(""addTeamMember"")",1
223,"Prepare translated roles on Livewire using jsonSerialize(), this make it work similarily to Inertia. (#837)",0.882695,Prepare translated roles on Livewire using jsonSerialize() (#837),,1
224,fix: accept any type of response (#740),0.61605144,Accept any type of response in RedirectsActions trait (#740),"Install command find the path to the php binary used When I have multiple php versions, when trying to differentiate them using different aliases like php(7.1), php74, php81, now when I execute php81 artisan jet stream:install livewire in CLI , here will be unexpectedly fallback to php(7.1) execution, which will fail. Now he will correctly get the php81 I am using Update InstallCommand.php Update InstallCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com",0
225,Automatically select API token when it's created,0.919042,Automatically select API token when it's created (#589),,1
226,Update inertia.php,0.6661644,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,,0
227,update readme,0.52848995,Update UpdateUserProfileInformation.php (#247),,0
228,[2.x] Style improvements (#1116),0.7044879,Style improvements by @jessarcher in link,"Getting the first letter of a string by treating the string as an array corrupts multibyte characters; ""İsmail""[0] returns � instead of İ. Changed it to mb_substr.",1
229,Update banner component svg icon (#857),0.9999998,Update banner component svg icon (#857),,1
230,Update team-member-manager.blade.php,0.68023753,Update UpdateUserProfileInformation.php (#247),Fix PHP 8.1 return type Throw deprecation errors in CI Add ReturnTypeWillChange,0
231,Update register.blade.php (#497),0.73340786,Update UpdateUserProfileInformation.php (#247),Conflicts: CHANGELOG.md,1
232,fix cors policy errors with inertia stack (#797),0.9990867,Fix cors policy errors with inertia stack (#797)﻿,,1
233,[2.x] Inertia - clear user profile photo input (#781),0.97635293,Inertia - clear user profile photo input (#781)﻿,"The $request->user()->allTeams() method returns a merged collection in the HasTeams trait with $this->ownedTeams and $this->teams. Unfortunately eloquent sortBy method will re-index the keys out of order, so json encoding the output value of this method will convert it to a map in javascript rather than an array.",1
234,Refactor to InertiaServiceProvider,0.6496156,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,,0
235,Use user's name (#546),0.62058455,Use numeric ids for users (#22),Add Check before deleting a profile photo Formatting Update HasProfilePhoto.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
236,Update composer.json,0.73646873,Remove unused dependency from composer.json (#846),,1
237,Update Tailwindcss to latest version (#809),0.869531,"Update to Tailwind CSS v3 (#920, #926)",,1
238,Add scroll-region to modal (#724),0.9999999,Add scroll-region to modal (#724),,1
239,Merge pull request #854 from mikemike/patch-1,0.51887757,Fix migration (1883071)﻿,,0
240,[3.x] New welcome (#1247),0.64837587,New welcome by @jessarcher in link,,0
241,prefix all Vue components import with .vue (#829),0.7542865,Add Vue file extension to all Vue components imported (#829),,1
242,update test,0.6561221,Fix test (d24c41b),,0
243,Merge branch '1.x' into solve-326-automatic-versioning-1,0.43166435,Fix migration (1883071)﻿,,0
244,Make terms translatable (#300),1.0,Make terms translatable (#300),Laravel 9 support Inertia temp constraint Update composer.json Update tests.yml Update composer.json Update composer.json Update composer.json,1
245,rename variable - remove deletion of middleware,0.48275578,Remove '.native' deprecated modifier in vue3 (#689),,0
246,Added js directory path alias,0.58033615,Rename path to prefix for route config (#504)﻿,anonymize defaultPhotoUrl() calls refactor to Str macro simplify remove import Co-authored-by: Taylor Otwell taylor@laravel.com,0
247,Create issues.yml,0.47296858,Avoids eqeqeq errors in eslint (#580)﻿,,0
248,Bump Sanctum to v3,0.5415521,Require Sanctum 2.6 (#2),Show 'Unknown' instead of 'false' if other browser session useragent details are not matched in library Show 'Unknown' instead of 'false' if other browser session useragent details are not matched in library (Livewire),0
249,Add Inertia-based Reset Password,0.62692606,Update Fortify Actions to use PasswordValidationRules Trait (#168),Fixed button spacing issue in dialog modal footer. Modified confirmation-modal to avoid button spacing issue and increased margin to ml-3 on second button to match the spacing before this modification. Applied fix to Inertia version too.,0
250,fix test namespace,0.6752924,Fix test by @driesvints in link,Changes: From - 'users can not authenticate with invalid_password' To - 'users cannot authenticate with invalid password',0
251,render profile through hooks,0.58328736,"Add inertia render hooks (b2e5729, fd76d88, 4929383)",,0
252,formatting tests,0.44481456,Fix test by @driesvints in link,,0
253,add note on errors method,0.58409303,"Fix bugs with method names (d85870d, 54a3db6)",Conflicts: CHANGELOG.md,0
254,redirect by route name (#828),0.9992235,Redirect by route name (#828),,1
255,Move webpack.config.js changes to Inertia,0.6321178,Change Inertia Stubs to Composition API by @xiCO2k in link,,0
256,module,0.4951753,Migrate to modules by @timacdonald in link,Changed purge to content Changes flex-shrink to shrink Updates Tailwind on Installation to v3.0.0 Updated Node Packages for Inertia Stack,0
257,Fix RemovesTeamMembers typos (#499),0.5761378,Avoids eqeqeq errors in eslint (#580)﻿,Use KeyboardEvent key attribute for Escape instead of deprecated keyCode. See link,0
258,[2.x] Verification improvements (#1048),0.6860866,Verification improvements by @driesvints in link,,0
259,Remove csrf_token from meta in Inertia app (#878),0.99999994,Remove csrf_token from meta in Inertia app (#878),"Better handle sitatuations where a user's role on a team is undefined In some situations (especially when testing using database factories), the ""role"" column on the team_user table may be left NULL. As a result, attempting to check the user's permissions based on their role causes an error, as Jetstream::findRole() requires a string. For example: module This commit ensures that Jetstream::findRole() is only called if we have a corresponding role, preventing this error. Similarly, teamPermissions() will no longer cause a ""ErrorException: Attempt to read property ""permissions"" on null"" exception when the role is undefined. Be more explicit with the the autoload definitions to account for case-sensitive filesystems Running locally on macOS, PHP can find Database\Factories\TeamFactory in database/factories/TeamFactory.php, but on case-sensitive systems (like Linux, used by the CI pipeline and hosts everywhere) PSR-4 becomes even more important.",1
260,Priorize 'accepted' validation rule for terms checkbox (#980),1.0,Priorize 'accepted' validation rule for terms checkbox (#980),PHP 8.1 support Update phpunit.xml.dist,1
261,Fix disabled email verification mode (#1053),0.85969967,Fix disabled email verification mode by @driesvints in link,,1
262,Fixed avatar multibyte character issue (#973),0.5184449,Update mimes (90b6d1b),"Like form-section, merge action-section component's attributes.",0
263,Merge branch 'user-menu' into 1.x,0.44560412,"Make team menu entry ""truncate"" (#114)",,0
264,set a fully qualified URL for css file (#27),0.9996874,Set a fully qualified URL for css file (#27),Conflicts: CHANGELOG.md,1
265,Add use*Model to complement new team and membership static props (#121),0.79283816,"Use static properties for Team and Membership too (#119, #121)",,1
266,Update to Laravel Fortify 1.0 (#96),1.0,Update to Laravel Fortify 1.0 (#96),"Revert ""Use custom TeamInvitation model in TeamInvitationController""",1
267,update guard usage,0.8383304,Update guard usage (e871b88),This reverts commit aba641d4dd2488fc44ff98e403a5754ac1bea182.,1
268,Fix for Jetstream #1018 (#1019),0.71834123,Add Jetstream route prefix config (#362),Conflicts: CHANGELOG.md,1
269,Use mix helper and remove CDNs,0.94033855,"Use mix helper and remove CDNs  (#450, ca94bd5)",,1
270,Update Inertia to 0.8.0,0.8478962,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,,1
271,[2.x] Add profile_photo_disk config option (#658),0.93924904,"Add profile_photo_disk config option (#658, a6245c8)﻿",,1
272,[1.x] Update two-factor-authentication-form.blade.php (#414),0.8722328,Update two-factor-authentication-form.blade.php by @vivante64 in link,Conflicts: CHANGELOG.md,1
273,rename template,0.47951883,Rename path to prefix for route config (#504)﻿,,0
274,add terms feature,0.5218434,Make terms translatable (#300),use correct feature flag in password reset tests apply fixes to phpunit tests,0
275,fix check,0.70915115,Fix ownsTeam check (65ce882),,1
276,Remove unneeded tailwind config variant definitions (#853),1.0,Remove unneeded tailwind config variant definitions (#853)﻿,Including the csrf_token as a meta element conflicts with Inertia's built-in CSRF protection: link link,1
277,Display available stack options (#1062),0.75065184,Display available stack options by @jessarcher in link,Adds full Pest support using the --pest option Removes non needed underscores Removes non needed underscores Adds missing examples Moves inertia pest tests to expectation API Moves tests to expectation API Fixes Uses ->skip method Fix Removes extra semicolons Refactor Refactor Refactor CS CS Removes non needed underscores Wording Co-authored-by: Nuno Maduro enunomaduro@gmail.com,1
278,use numeric ids for users (#22),0.99966985,Use numeric ids for users (#22),Remove unnecessary laravel/sanctum from the installer command. laravel/sanctum is already included since Laravel v8.6.0. see link,1
279,[Inertia] Update  tags & implement  management (title tag) (#832),0.81116927,Update  tags & implement  management (#832),Conflicts: CHANGELOG.md,1
280,fix purging of classes on production builds (#249),0.857614,Fix purging of CSS classes on production builds (#249),,1
281,Adds custom redirects after creating or deleting a team,0.9278414,"Adds custom redirects after creating or deleting a team (#383, ef3382d)",,1
282,update unique constraint,0.50762355,Update  tags & implement  management (#832),,0
283,fixed transitions and removed listener in Dropdown Component,0.52360034,Exclude hidden inputs from focusable elements (#757)﻿,Use PHPDoc blocks from base class Update TeamInvitation.php Update User.php Update UserWithTeams.php Update Team.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
284,remove vue,0.7192315,Removed,Update update-profile-information-form.blade.php Update UpdateProfileInformationForm.vue,1
285,Fix css selector query (#772),0.8479669,Fix selector query (#772)﻿,Conflicts: CHANGELOG.md,1
286,Add Inertia-based Login,0.64454037,Allow using Inertia without a session (#43),,0
287,Update stubs/livewire/resources/views/profile/show.blade.php,0.6653336,Update UpdateUserProfileInformation.php (#247),Update ApiTokenController.php Update CurrentUserController.php Update OtherBrowserSessionsController.php Update Features.php Update EmailVerificationTest.php,0
288,add disabled variant,0.5531636,Don't include update password form if feature disabled (#197),Update banner component svg icon Currently the banner component always show a success icon (check-circle) regardless of the style applied for the component. This PR simply changes this so that the current success icon (check-circle) is only used when the component style is success whereas a more neutral information icon (information-circle) is used otherwise (meaning for style='danger' or any other custom styles added). Update banner with 3 different icons,0
289,Update Register.vue (#1127),0.800694,Update Register.vue by @JoshSalway in link,Bumped doc links to v2 links in readme,1
290,make config stub. set default guard,0.85344434,Make config stub and set default guard (fff4df4)﻿,Links were going to 1.x in the 2.x branch.,1
291,Anonymize default profile photo url calls (#940),1.0,Anonymize default profile photo url calls (#940),"Because of Tailwind JIT mode (#810), defining extra variants in the config is not needed anymore.",1
292,Use readonly instead of @keydown.prevent,0.57819986,Remove return in ensurePasswordIsConfirmed by @driesvints in link,,0
293,working on documentation,0.43277216,"Implement TeamPolicy::create authorization check before creating a team (#82, 42ed0aa)",,0
294,Merge pull request #439 from bonzai/patch-1,0.5455923,Fix missing request (#137),,0
295,Update show.blade.php (#197),0.78029823,Update UpdateUserProfileInformation.php (#247),Fix commonmark 2.0 changes breaking TOS/PP Fix composer.json Use Str::markdown Co-authored-by: Mike Roquemore mikeroq@gmail.com,1
296,Apply fixes from StyleCI (#248),0.55198956,Fix purging of CSS classes on production builds (#249),,0
297,Fix ziggy location instead of base url (#1078),0.89812946,Fix ziggy location instead of base url by @matthieumota in link,Fixes missing import.,1
298,Register: add required to terms checkbox (#1158),0.8095603,Register: add required to terms checkbox by @A-w-x in link,[2.x] Fix commonmark install issue,1
299,first,0.5208221,Initial release.,,0
300,Use mix() instead of asset() for hot-reload support (#217),1.0000001,Use mix() instead of asset() for hot-reload support (#217),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,1
301,Update text to match skeleton (#1250),0.57145643,Update wording (055be85)﻿,Consistent handling of password confirmation Syntax issues Style issues Style issues Style issues Co-authored-by: Jeremy Bloomstrom jeremy.bloomstrom@matsugov.us,0
302,Match webpack.mix.js Formatting With Laravel/Laravel (#181),0.60134906,Update to Laravel Mix v6 (#582),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
303,add errorBags back for BC,0.48041192,Fix incorrect variable (afc89ad),Fix: InertiaLink -> Link link Apply fixes from StyleCI Update minimal Inertia versions Implement  management for the Title tag Apply fixes from StyleCI formatting Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com Co-authored-by: Taylor Otwell taylorotwell@gmail.com,0
304,team switcher menu,0.74762774,"Make team menu entry ""truncate"" (#114)",,1
305,Merge branch 'hotfix/no-nevermind' into 2.x,0.45684868,Use mix() instead of asset() for hot-reload support (#217),,0
306,Add delete photo button,0.8235593,"Add delete profile photo button (#110, 785dcdfa, 69f5c8d, c51e5cf)",This reverts commit b1ffbb7cb78b77728e11ae5fc5e7bc0676436155.,1
307,make string constants a translation strings (#851),0.999856,Make string constants a translation strings (#851),Update dropdown.blade.php add inline-flex Update Dropdown.vue,1
308,Workaround for Vapor & non-mix environments,0.4423948,"Use mix helper and remove CDNs  (#450, ca94bd5)",Conflicts: CHANGELOG.md,0
309,Missing Request (#137),0.92897904,Fix missing request (#137),,1
310,update to mix6 (#582),0.7261933,Update to Laravel Mix v6 (#582),,1
311,[2.x] Update for Ziggy v1 (#392),0.8101479,Constrain Ziggy version to ^0.9.4 (#395),Add ability to focus first modal element on opening Increase modal rendering timeout,1
312,Style fixes,0.6968915,Style improvements by @jessarcher in link,,0
313,Fix InstallCommand.php (#55),0.9999999,Fix InstallCommand.php (#55),Conflicts: CHANGELOG.md,1
314,Add object-cover class to team member profile photo (#1304),0.92365265,Add object-cover class to team member profile photo by @anamarijapapic in link,,1
315,Correct ID value for email field (#240),1.0,Correct ID value for email field (#240),change Tailwind to jit change Tailwind to jit,1
316,Use application language on layouts,0.9308802,Use application language on layouts (#58),Updated tailwindcss to the latest version.,1
317,[2.x] Team member updated event (#547),0.5938829,"Revert ""Use custom TeamInvitation model in TeamInvitationController"" (#895)﻿",,0
318,Merge pull request #839 from crynobone/translated-role-for-livewire,0.6147362,Prepare translated roles on Livewire using jsonSerialize() (#837),Conflicts: CHANGELOG.md,0
319,support the confirm password view,0.67896223,Update Fortify Actions to use PasswordValidationRules Trait (#168),,0
320,Update 1_Bug_report.md,0.52422833,Update UpdateUserProfileInformation.php (#247),Update InstallCommand.php Similar to the issue I ran into with this link The current dependencies won't allow spark-stripe to be installed bump laravel inertia version,0
321,Removes @return $this when returning static (#1268),0.82907367,Removes @return $this when returning static by @nunomaduro in link,,1
322,Inertia install command was missing ':install',0.5153719,"Allow publishing of missing Inertia files (#596, b28ee67)",,0
323,PHP 8.1 support (#902),0.88291526,PHP 8 Support (#416),Conflicts: CHANGELOG.md,1
324,fix key name,0.8589915,Fix key name (b33a95d),,1
325,"[2.x] Remove ""Jet"" component prefix (#1117)",0.8072076,"Remove ""Jet"" component prefix by @jessarcher in link",Remove the  overflow:hidden style when the modal component is unmounted. Fixes #800,1
326,[2.x] Revert dark mode (#1228),0.6773157,Dark Mode by @fotrino in link,,0
327,update purge settings,0.8947114,Update purge settings (36c4685),"Added checks to skip the tests if the registration support in Fortify is disabled, otherwise the tests fail.",1
328,wip,0.4053474,Fix for vendor:publish routes (#109),Conflicts: CHANGELOG.md,0
329,[2.x] Drop Laravel 8.x support (and PHP < 8) (#1082),0.8860446,Drop Laravel 8.x support (and PHP < 8) by @timacdonald in link,,1
330,[2.x] Laravel 9 support (#948),0.9578559,Laravel 9 Support (#948),,1
331,require league/commonmark,0.539654,Support both CommonMark v1 & v2 (#845),fix cors policy errors with inertia stack Update app.blade.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
332,Update .styleci.yml,0.58887595,Style improvements by @jessarcher in link,,0
333,Fix issue with page reload/refresh on two-factor-challenge page (#1291),0.91820323,Fix issue with page reload/refresh on two-factor-challenge page by @andrewdwallo in link,,1
334,"Make team menu entry ""truncate"" (text-overflow)",0.79913336,"Make team menu entry ""truncate"" (#114)",Skip test if Features::updatePasswords (Fortify) is disabled.,1
335,bump @tailwindcss/forms (#1076),0.8833305,Bump tailwindcss/forms to 0.5.0 by @driesvints in link,"As the TEXT type on some DBs, creates an column with a limit of 2/4 GB. This should increase compatibly with other DBs, with no impact on the migration it self. But we DO limit the column length, which is a good thing for this column use case. As a good practice URI should not be longer then 2K. There is no mention of max URI length in the RFC3986, but there are limitation imposed by the software like the browsers them self.",1
336,Merge branch 'tailwind2',0.6073394,Simplify Tailwind installation by @jessarcher in link,Update TwoFactorAuthenticationForm.vue Update two-factor-authentication-form.blade.php,0
337,[2.x] Adds support for Pest (#866),0.8697819,Pest support (#866),Using faker method instead of properties After Faker PHP 1.14 using properties is deprecated and is recommended to use methods instead. Using faker method instead of properties After Faker PHP 1.14 using properties is deprecated and is recommended to use methods instead.,1
338,Get table name from pivot model,0.37428945,Changed the column type of profile_photo_path (#794),Conflicts: CHANGELOG.md,0
339,"Only show ""Change Teams"" options if multiple teams are available (#1294)",0.86282223,"Only show ""Change Teams"" options if multiple teams are available by @briankiewel in link",,1
340,Fix typo (#1230),0.5999027,Fix typo by @nhedger in link,,0
341,Remove useless spaces,0.5226805,Removed,Update UpdateProfileInformationForm.vue Update UpdateProfileInformationForm.vue Co-authored-by: Taylor Otwell taylor@laravel.com,0
342,fix migration,0.8620462,Fix migration (1883071)﻿,Conflicts: CHANGELOG.md,1
343,Move Livewire views (#511),0.6339122,Make labels translatable in livewire views (#177),,0
344,[2.x] Get model of PersonalAccessToken before deleting it to make sure the deleting/deleted events are triggered (#771),0.87875974,Get model of PersonalAccessToken before deleting it (#771),Update UpdateProfileInformationForm.vue UpdateProfileInformationForm.vue: - clear photo file input value Update UpdateProfileInformationForm.vue missing comma,1
345,formatting and tweaking,0.53374064,Revert layout changes (915c797),,0
346,style ci fixes,0.5847705,Style improvements by @jessarcher in link,"Check HasTeams for null teams Does a check to see if the team passed is null, and returns false instead of throwing an exception. Style CI Style CI Style CI",0
347,Update update-changelog.yml,0.59142745,Update UpdateUserProfileInformation.php (#247),Conflicts: CHANGELOG.md,0
348,Pass additional props to the teams create view. (#1149),0.87293154,Pass additional props to the teams create view. by @clcarver in link,,1
349,Add missing translation,0.66421175,"More translation support (#211, #216)",input:not([type=\'hidden\']) Was missing the closing ). This causes the rest of the query to fail.,0
350,Fixes an error when sending email invitations when Fortify's registration feature is turned off (#741),0.68441963,Skip registration tests if Fortify registration is disabled (#799),Get model of PersonalAccessToken before deleting it to make sure the deleting/deleted events are triggered Add change to livewire as well Co-authored-by: Dominik Kukacka dominik@apilayer.com,0
351,Adjusted spacing to make it same as before #930. (#935),0.5897429,Revert layout changes (915c797),@tailwindcss/forms: ^0.2.1 -> ^0.3.1 @tailwindcss/typography: ^0.3.0 -> ^0.4.0 postcss-import: ^12.0.1 -> ^14.0.1,0
352,Update CHANGELOG,0.6696899,Changed,Conflicts: CHANGELOG.md,0
353,Merge branch 'patch-1' into 2.x,0.41164032,Merge action-section attributes (#898)﻿,,0
354,Merge branch '1.x' into master,0.35892022,Extract switch team logic into HasTeams trait (#312),typo,0
355,[8.x] Fix PHP 8.1 return type (#969),0.98323584,Fix PHP 8.1 return type (#969),,1
356,remove selectors,0.6554675,Removed,,0
357,Use dropIfExists instead of drop (#474),0.54842734,Avoids eqeqeq errors in eslint (#580)﻿,Conflicts: CHANGELOG.md,0
358,remove unused dependency from composer.json (#846),0.99897444,Remove unused dependency from composer.json (#846),,1
359,Use Alpine's @click.prevent for switching teams (#1027),0.912394,Use Alpine's @click.prevent for switching teams by @jrd-lewis in link,,1
360,bump TailwindCSS to 3.1 (#1066),0.832991,Bump tailwindcss/forms to 0.5.0 by @driesvints in link,"Check for session before attempting to invalidate Fix formatting, missing a space $request->hasSession() not $request->session",1
361,remove breaking change,0.6361252,Removed,Conflicts: CHANGELOG.md,0
362,Removed portal-vue with Vue 3 builtin Teleport component,0.6594085,Remove unused Vue components (#596),,0
363,[2.x] Remove redundant remove-member link (#1135),0.84010863,Remove redundant remove-member link by @devnll in link,,1
364,Apply fixes from StyleCI (#533),0.5720757,"Fix bugs with method names (d85870d, 54a3db6)",,0
365,[2.x] Use PHPDoc comments from base class in models (#863),0.48793226,Correct PHP DocBlock reference (#925)﻿,Conflicts: CHANGELOG.md,0
366,Add account deletion features - Inertia,0.5973744,"Made sure that the current session is destroyed when deleting your account (#742, 9663d7e)﻿",,0
367,Fix for vendor:publish routes (#109),0.9999999,Fix for vendor:publish routes (#109),Co-authored-by: Kaj Giesbers kajgiesbers@gmail.com,1
368,Upgrade to Inertia 0.5.0,0.7812834,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,,1
369,prevent network request when hitting escape (#695),0.87610716,Prevent network request when pressing escape to close modal (#695)﻿,,1
370,additional jetstream documentation,0.6152239,Add Jetstream route prefix config (#362),,0
371,re-add postcss import,0.5367559,Switch to ESM imports by @jessarcher in link,,0
372,Update UPGRADE.md (#585),0.58868325,Update NPM dependencies (#767),Add aside slot to inertia section title Add aside slot to livewire section title Update section-title.blade.php Update SectionTitle.vue Co-authored-by: Taylor Otwell taylor@laravel.com,0
373,Change Add Team Member Roles to Buttons from Div,0.69459796,Change divs to buttons (#8),Conflicts: CHANGELOG.md,0
374,add v-if,0.6676087,Fix the order of the v-if attribute. by @milorojas in link,,0
375,Added missing localization in logout-other-browser-sessions-form.blade.php (#1163),0.5262991,Correct PHP DocBlock reference (#925)﻿,"[2.x] Revert ""Reduce amount of queries for Teams feature""",0
376,Make webpack stack-specific,0.67666334,Separate webpack (#927),This reverts commit 802827911f0e34973439ddeb3445538dfb9eb9df.,0
377,Update JetstreamServiceProvider.php (#30),0.6734351,Update UpdateUserProfileInformation.php (#247),Request namespace may also need to be imported Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com,0
378,[2.x] Jetstream ignoring sessions from session connection in config (#630),0.978313,Jetstream ignoring sessions from session connection in config (#630),Conflicts: CHANGELOG.md,1
379,Call storage:link on install (#1133),0.79678595,Call storage:link on install by @jessarcher in link,,1
380,Apply fixes from StyleCI (#130),0.5699184,Style improvements by @jessarcher in link,,0
381,Update pull-requests.yml,0.46407557,Refresh navigation dropdown when teams/profile forms save (#132),,0
382,fix vue welcome page,0.6875714,Update Welcome.vue by @aymanatmeh in link,Fix disabled:opacity-25 the same way that button Fix too in inertia,0
383,Merge pull request #53 from cinco-de-mauro/patch-1,0.51965755,Make cancel link translatable (#592),,0
384,require password,0.8106866,Require password (b24ef0c)﻿,,1
385,skip test,0.51320416,Fix test (d24c41b),,0
386,Update HasTeams.php (#687),0.6906093,Update UpdateUserProfileInformation.php (#247),,0
387,upgrade node packages to Vue 3,0.6460258,Vue v3.0 support (#666),,0
388,Add Inertia-based Register,0.6793723,Inertia v1 by @jessarcher in link,Use ubuntu-18.04,0
389,update session table,0.91554433,Update sessions table (49a6815),,1
390,installing auth service provider isn't necessary in light of policy auto discovery,0.56650066,Do not install auth service provider by @taylorotwell in link,"Test Team Features Only When Enabled Added a condition to create the actingAs user with team features only when teams are enabled. Test Team Features Only When Enabled Added a condition to create the actingAs user with team features only when teams are enabled, this time for Inertia. Fix formatting Fixed an issue in the formatting spotted by StyleCI",0
391,dusk selectors,0.45644876,"Configure Purgecss for Tailwind (#10, af9bba5)",Conflicts: CHANGELOG.md,0
392,Explicitly set table name on pivot model,0.3990616,Changed the column type of profile_photo_path (#794),,0
393,2FA Setup Key,0.8531275,2FA Setup Key by @ps-sean in link,,1
394,check for feature,0.56768227,Correct visibility of Fortify features in profile view (#322),,0
395,Merge branch '2.x' of github.com:laravel/jetstream into 2.x,0.5809,Move Jetstream components to Components directory by @jessarcher in link,Conflicts: CHANGELOG.md,0
396,[2.x] Display validation errors alongside fields in the Inertia stack (#1123),0.87924695,Display validation errors alongside fields in the Inertia stack by @jessarcher in link,,1
397,Check OwnsTeam for null teams (#774),1.0,Check OwnsTeam for null teams (#774),vue3 v-on native deprecated directive has been removed,1
398,install tailwindcss/typography,0.7676189,Simplify Tailwind installation by @jessarcher in link,,1
399,Ensure text remains visible during webfont load (#290),0.99999994,Ensure text remains visible during webfont load (#290),,1
400,Set the error bag (#541),0.5826007,Avoids eqeqeq errors in eslint (#580)﻿,,0
401,Use Alpine directly for guest layout (#485),1.0,Use Alpine directly for guest layout (#485),,1
402,Use custom model in controller (#892),0.4781237,Fix ownsTeam when applied to non-User model (#673),,0
403,Adding Storage Path support to the HasProfilePhoto Trait (#999),0.88068044,Adding Storage Path support to the HasProfilePhoto Trait by @baminc in link,,1
404,add inertia render hooks,0.8590975,"Add inertia render hooks (b2e5729, fd76d88, 4929383)",,1
405,Switch to fonts.bunny.net instead of Google Fonts (#1104),0.9335431,Switch to fonts.bunny.net instead of Google Fonts by @lucasRolff in link,,1
406,add tests,0.5850122,Fix test by @driesvints in link,,0
