Index,Message,Description,Message Abstract,Description Abstract
2474,tencentcloud cvm use CLOUD_PREMIUM disk by default (#9663),,tencentcloud cvm use CLOUD_PREMIUM disk by default (#9663),
2475,add step customize and docs,,add step customize and docs,
2476,add some additional messaging when a boot command fails to type (#9661),,add some additional messaging when a boot command fails to type (#9661),
2477,"Set project via project flag, not setting in the config (#9662)"," set project via project flag, not setting in the config + tests","Set project via project flag, not setting in the config (#9662)","set project via project flag, not setting in the config + tests"
2478,fix local file stating (#9660),,fix local file stating (#9660),
2479,Merge pull request #9610 from chilversc/winrm-via-iap-tunnel,Support using WinRM over an IAP tunnel,Merge pull request #9610 from chilversc/winrm-via-iap-tunnel,Support using WinRM over an IAP tunnel
2480,Merge pull request #9649 from hashicorp/clean_up_vsphere_ui,Clean up vsphere ui,Merge pull request #9649 from hashicorp/clean_up_vsphere_ui,Clean up vsphere ui
2481,HCL2: add post-processors block to run multiple post-processor after a build (#9638),"added post-processors block to run chained post-processors after a build. Before this, defining multiple post-processor blocks after provisioning steps would run them sequentially, now doing this makes them start from the build's artifact. To queue post-processors you now have to define them in a post-processors block. This is a breaking change.",HCL2: add post-processors block to run multiple post-processor after a build (#9638),"added post-processors block to run chained post-processors after a build. Before this, defining multiple post-processor blocks after provisioning steps would run them sequentially, now doing this makes them start from the build's artifact. To queue post-processors you now have to define them in a post-processors block. This is a breaking change."
2482,Merge pull request #9639 from nextus/provision-sshagent-fix,fix agent auth in ssh communicator for ansible provisioner (#9488),Merge pull request #9639 from nextus/provision-sshagent-fix,fix agent auth in ssh communicator for ansible provisioner (#9488)
2483,fix return,,fix return,
2484,Update post-processor/vsphere/post-processor.go,Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Update post-processor/vsphere/post-processor.go,Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2485,ansible-provisioner: fix tests related to ssh agent,,ansible-provisioner: fix tests related to ssh agent,
2486,fix missing comma (#9652),,fix missing comma (#9652),
2487,getEncodedPassword: simplify encodedPassword return,,getEncodedPassword: simplify encodedPassword return,
2488,update docs to include vpc permissions (#9648),,update docs to include vpc permissions (#9648),
2489,improve postprocessor stdout,,improve postprocessor stdout,
2490,"fix vsphere postprocessor password log filtering, write tests",,"fix vsphere postprocessor password log filtering, write tests",
2491,Merge pull request #9589 from hashicorp/fix_9184,post-processor/vsphere: Fix password encoding in vsphere post-processor ovftool call,Merge pull request #9589 from hashicorp/fix_9184,post-processor/vsphere: Fix password encoding in vsphere post-processor ovftool call
2492,Merge pull request #9644 from satyamuralidhar/patch-1,nginx server creation using packer,Merge pull request #9644 from satyamuralidhar/patch-1,nginx server creation using packer
2493,Merge pull request #9646 from hashicorp/azr-feature_requests_issue_template_update,add a 'Community Note' section to .github/ISSUE_TEMPLATE/feature_requests.md,Merge pull request #9646 from hashicorp/azr-feature_requests_issue_template_update,add a 'Community Note' section to .github/ISSUE_TEMPLATE/feature_requests.md
2494,Update CHANGELOG.md,,Update CHANGELOG.md,
2495,Update packages.sh,,Update packages.sh,
2496,Update feature_requests.md,add a 'Community Note' section,Update feature_requests.md,add a 'Community Note' section
2497,Update examples/amazon/nginx_server/nginx.json,,Update examples/amazon/nginx_server/nginx.json,
2498,Update packages.sh (#9643),check apache version before end,Update packages.sh (#9643),check apache version before end
2499,refactor initialization out from packer configs + tests (#9627),"The initialization of packer core in JSON also validates that null variables were set, except in the case of packer validate --syntax-only , but after the refactor to allow to have all commands work with HCL2 and JSON this subtlety was lost. This refactors the initialisation of the core in order to allow to have packer validate --syntax-only not error in case a variable is not set. Since these calls are refactored this works for HCL2 too. fix #9478",refactor initialization out from packer configs + tests (#9627),"The initialization of packer core in JSON also validates that null variables were set, except in the case of packer validate --syntax-only , but after the refactor to allow to have all commands work with HCL2 and JSON this subtlety was lost. This refactors the initialisation of the core in order to allow to have packer validate --syntax-only not error in case a variable is not set. Since these calls are refactored this works for HCL2 too. fix #9478"
2500,nginx server,,nginx server,
2501,apply same url encoding to other places we call ovftool,,apply same url encoding to other places we call ovftool,
2502,Change to use query syntax instead of manually throwing queries in.,Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Change to use query syntax instead of manually throwing queries in.,Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2503,switch to using net/url.URL struct for encoding rather than the incorrect QueryEscape for the whole URL.,,switch to using net/url.URL struct for encoding rather than the incorrect QueryEscape for the whole URL.,
2504,"pull ovftool uri generation into separate function, test function",,"pull ovftool uri generation into separate function, test function",
2505,Merge pull request #9609 from satyamuralidhar/patch-1,Here iam written a packer sample script for apache server,Merge pull request #9609 from satyamuralidhar/patch-1,Here iam written a packer sample script for apache server
2506,moved example files,,moved example files,
2507,fix agent auth in ssh communicator for ansible provisioner (#9488),,fix agent auth in ssh communicator for ansible provisioner (#9488),
2508,communicator/ssh: Add new option to supply custom key exchange algorithms in SSH client (#9634),  add kex algorithm option to ssh config   regenerate code ,communicator/ssh: Add new option to supply custom key exchange algorithms in SSH client (#9634),add kex algorithm option to ssh config regenerate code
2509,ci/tech-debt: Fix vmware acceptance tests (#9636),"  add kex algorithm option to ssh config   regenerate code   This commit fixes old vmware acceptance tests that have not been run in some time. It does this in two parts: 1) It modifies the minimal vmware build configuration to use a custom kex algorithm, which enables the ssh connection to succeed. 2) It modifies logic in reading and defaulting hardware config values, which was crashing. 3) It adds a new acceptance test with a preseed file to test loading from an http directory. ",ci/tech-debt: Fix vmware acceptance tests (#9636),"add kex algorithm option to ssh config regenerate code This commit fixes old vmware acceptance tests that have not been run in some time. It does this in two parts: 1) It modifies the minimal vmware build configuration to use a custom kex algorithm, which enables the ssh connection to succeed. 2) It modifies logic in reading and defaulting hardware config values, which was crashing. 3) It adds a new acceptance test with a preseed file to test loading from an http directory."
2510,fix minimal json example to use new checksumming (#9633),,fix minimal json example to use new checksumming (#9633),
2511,core: Decode: when in HCL2 decoding mode; reset the whole struct before preparing it. (#9622), core: Decode when in HCL2 decoding mode; reset the whole struct before preparing it. HCL2: add path variables + docs & tests  Co-authored-by: Megan Marsh megan@hashicorp.com,core: Decode: when in HCL2 decoding mode; reset the whole struct before preparing it. (#9622),core: Decode when in HCL2 decoding mode; reset the whole struct before preparing it. HCL2: add path variables + docs & tests Co-authored-by: Megan Marsh megan@hashicorp.com
2512,new chage,,new chage,
2513,Delete apache_server,,Delete apache_server,
2514,Create apache_server,,Create apache_server,
2515,Merge pull request #9614 from GennadySpb/yndx-import-create-new-from-another-one,yandex-import: allow create image based on another one,Merge pull request #9614 from GennadySpb/yndx-import-create-new-from-another-one,yandex-import: allow create image based on another one
2516,Merge pull request #9630 from szepeviktor/patch-1,Add CircleCI badge to README,Merge pull request #9630 from szepeviktor/patch-1,Add CircleCI badge to README
2517,Add CircleCI badge,and remove Travis,Add CircleCI badge,and remove Travis
2518,Merge pull request #9619 from piggona/master,builder/tencent: add key source_image_name to get source image by name when creating image.#9548,Merge pull request #9619 from piggona/master,builder/tencent: add key source_image_name to get source image by name when creating image.#9548
2519,update IAP docs to include WinRM,,update IAP docs to include WinRM,
2520,Merge pull request #9579 from hashicorp/fix_9562,wrap CreateImage call in a retry to account for eventual consistencey…,Merge pull request #9579 from hashicorp/fix_9562,wrap CreateImage call in a retry to account for eventual consistencey…
2521,Fix failing tests due to IAP communicator host name,Moved setting the host from ApplyIAPTunnel to Config.Prepare but forgot to update the related tests.,Fix failing tests due to IAP communicator host name,Moved setting the host from ApplyIAPTunnel to Config.Prepare but forgot to update the related tests.
2522,go import file,,go import file,
2523,Merge pull request #9570 from hashicorp/azr-more-examples,HCL2: More examples for vsphere & vmware ( esxi ),Merge pull request #9570 from hashicorp/azr-more-examples,HCL2: More examples for vsphere & vmware ( esxi )
2524,Merge pull request #9608 from hashicorp/amazon-inline-docs-hcl,add tabs to generated docs from access_config and run_config structs,Merge pull request #9608 from hashicorp/amazon-inline-docs-hcl,add tabs to generated docs from access_config and run_config structs
2525,change retry func to a 15 min timeout,,change retry func to a 15 min timeout,
2526,change isAwsErr to an exported func so I can use it in other aws modules.,,change isAwsErr to an exported func so I can use it in other aws modules.,
2527,wrap CreateImage call in a retry to account for eventual consistencey issues with image state,,wrap CreateImage call in a retry to account for eventual consistencey issues with image state,
2528,"extend artifact, code refactoring",,"extend artifact, code refactoring",
2529,update changelog,,update changelog,
2530,add HCL and artifice examples to vagrant postprocessor docs (#9606),,add HCL and artifice examples to vagrant postprocessor docs (#9606),
2531,update docstring (#9617),,update docstring (#9617),
2532,delete cvm-filter configuration,,delete cvm-filter configuration,
2533,delete cvm-filter configuration,,delete cvm-filter configuration,
2534,builder/tencent: add key source_image_name to get source image by name when creating image.#9548,,builder/tencent: add key source_image_name to get source image by name when creating image.#9548,
2535,run make generate,,run make generate,
2536,add:argument key SourceImageName to get source image by name.,,add:argument key SourceImageName to get source image by name.,
2537,Merge pull request #9607 from hashicorp/amazon_hcl_docs,Amazon hcl docs,Merge pull request #9607 from hashicorp/amazon_hcl_docs,Amazon hcl docs
2538,Update website/pages/docs/builders/amazon/ebs.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Update website/pages/docs/builders/amazon/ebs.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2539,Update website/pages/docs/builders/amazon/index.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Update website/pages/docs/builders/amazon/index.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2540,Update website/pages/docs/builders/amazon/chroot.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Update website/pages/docs/builders/amazon/chroot.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2541,Update website/pages/docs/builders/amazon/ebs.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Update website/pages/docs/builders/amazon/ebs.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2542,Update website/pages/docs/builders/amazon/chroot.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Update website/pages/docs/builders/amazon/chroot.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2543,Update website/pages/docs/builders/amazon/chroot.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Update website/pages/docs/builders/amazon/chroot.mdx,Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2544,yandex-import: allow create image based on another one,Allow as source for a new Compute Image not only  URL to Storage Object but also a another one Compute Image Details at official doc about ImageCreateRequest https://cloud.yandex.com/docs/compute/grpc/image_service#CreateImageRequest,yandex-import: allow create image based on another one,Allow as source for a new Compute Image not only  URL to Storage Object but also a another one Compute Image Details at official doc about ImageCreateRequest link
2545,make friendly error message (#9605),,make friendly error message (#9605),
2546,Docs: Add HCL examples to docker-import postprocessor docs (#9604),  add hcl to docker-import postprocessor docs   Update website/pages/docs/post-processors/docker-import.mdx   Co-authored-by: Adrien Delorme azr@users.noreply.github.com,Docs: Add HCL examples to docker-import postprocessor docs (#9604),add hcl to docker-import postprocessor docs Update website/pages/docs/post-processors/docker-import.mdx Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2547,docs: Add HCL2 code examples to shell-local provisioner and post-processor.  (#9602),  get start on shell-local postprocessor   HCL2 tabs for shell-local pp   shell local provisoner hcl examples ,docs: Add HCL2 code examples to shell-local provisioner and post-processor.  (#9602),get start on shell-local postprocessor HCL2 tabs for shell-local pp shell local provisoner hcl examples
2548,builder/amazon/common/block_device.go: replace tabs with words,,builder/amazon/common/block_device.go: replace tabs with words,
2549,builder/amazon/common/access_config.go: replace tabs with words,,builder/amazon/common/access_config.go: replace tabs with words,
2550,builder/amazon/common/run_config.go: replace tabs with words,,builder/amazon/common/run_config.go: replace tabs with words,
2551,remove tabs for security_group_filter too,,remove tabs for security_group_filter too,
2552,better disable_stop_instance docs,,better disable_stop_instance docs,
2553,better/simpler pause_before_connecting example,,better/simpler pause_before_connecting example,
2554,add alpine esxi example,,add alpine esxi example,
2555,better timing,,better timing,
2556,almost working,,almost working,
2557,alpine: move floppy file to general folder,,alpine: move floppy file to general folder,
2558,Update alpine-setup.sh,,Update alpine-setup.sh,
2559,alpine example: restart ssh server instead of rebooting,,alpine example: restart ssh server instead of rebooting,
2560,Update variables.alpine.pkr.hcl,,Update variables.alpine.pkr.hcl,
2561,add alpine example for virtualbox-iso,,add alpine example for virtualbox-iso,
2562,"move ""ubuntu"" examples to ""linux""",,"move ""ubuntu"" examples to ""linux""",
2563,Support using WinRM over an IAP tunnel,"This avoids the need to expose WinRM ports on the internet and allows using instances with only an internal private IP address. When using a WinRM tunnel there is a race condition between the tunnel connection attempt timing out and packer assuming the connection was successful. To allow for this, when using WinRM the default success timeout is increased to 40 seconds.",Support using WinRM over an IAP tunnel,"This avoids the need to expose WinRM ports on the internet and allows using instances with only an internal private IP address. When using a WinRM tunnel there is a race condition between the tunnel connection attempt timing out and packer assuming the connection was successful. To allow for this, when using WinRM the default success timeout is increased to 40 seconds."
2564,Create README.Md,,Create README.Md,
2565,Create packages.sh,,Create packages.sh,
2566,Create apache.json,,Create apache.json,
2567,more additions to partials,,more additions to partials,
2568,add hcl example for session manager,,add hcl example for session manager,
2569,add tabs to generated docs from access_config and run_config structs,,add tabs to generated docs from access_config and run_config structs,
2570,upate standalone docs examples in amazon index file,,upate standalone docs examples in amazon index file,
2571,add hcl examples to all standalone code examples in the amazon-chroot page,,add hcl examples to all standalone code examples in the amazon-chroot page,
2572,validate and hcl examples to all standalone examples in the EBS docs,,validate and hcl examples to all standalone examples in the EBS docs,
2573,Merge pull request #9603 from paulmey/disable-password,[azure-arm] Disable ssh password authentication unless password is explicitly specified,Merge pull request #9603 from paulmey/disable-password,[azure-arm] Disable ssh password authentication unless password is explicitly specified
2574,Merge pull request #9594 from GennadySpb/yndx-image-min-disk-size,yandex: Add new property 'min_disk_size' of built image,Merge pull request #9594 from GennadySpb/yndx-image-min-disk-size,yandex: Add new property 'min_disk_size' of built image
2575,update changelog,,update changelog,
2576,Merge pull request #9601 from GennadySpb/yndx-import-pp-url-input,yandex-import: support work with URL from yandex-export pp,Merge pull request #9601 from GennadySpb/yndx-import-pp-url-input,yandex-import: support work with URL from yandex-export pp
2577,Merge pull request #9593 from hashicorp/azr-docs-extractor,add snippet-extractor for documentation,Merge pull request #9593 from hashicorp/azr-docs-extractor,add snippet-extractor for documentation
2578,Merge pull request #9597 from romantomjak/multiqueue-net-option,builder/proxmox: add support for multiple NIC packet queues,Merge pull request #9597 from romantomjak/multiqueue-net-option,builder/proxmox: add support for multiple NIC packet queues
2579,Merge pull request #9592 from hashicorp/azr-docs-add-esxi-examples,add esx5 build example,Merge pull request #9592 from hashicorp/azr-docs-add-esxi-examples,add esx5 build example
2580,Support piping of yandex-import post-processors,,Support piping of yandex-import post-processors,
2581,Add some error checking,,Add some error checking,
2582,Disable password auth on ssh key Linux builds,,Disable password auth on ssh key Linux builds,
2583,Add package alias (fix lint),,Add package alias (fix lint),
2584,Separate workflow for file on disk and prepared URL,,Separate workflow for file on disk and prepared URL,
2585,"Support provision of token, SA key file and folder ID from OS env vars",As in yandex-export PP and yandex builder.,"Support provision of token, SA key file and folder ID from OS env vars",As in yandex-export PP and yandex builder.
2586,Add storage util funcs with test,,Add storage util funcs with test,
2587,Tiny update yandex-export PP doc,,Tiny update yandex-export PP doc,
2588,yandex-export post-processor artifact id is url.,First storage path used.,yandex-export post-processor artifact id is url.,First storage path used.
2589,Optionally disable password authentication for Linux builds,,Optionally disable password authentication for Linux builds,
2590,make linter happy,,make linter happy,
2591,tweak docs,,tweak docs,
2592,configure packet queues on nics,,configure packet queues on nics,
2593,use helper method for mandatory config,,use helper method for mandatory config,
2594,update docs,,update docs,
2595,Forms urls and support get url for yandex-export artifact,,Forms urls and support get url for yandex-export artifact,
2596,Update doc and example.,,Update doc and example.,
2597,Forms urls and support get url for yandex-export artifact,,Forms urls and support get url for yandex-export artifact,
2598,Allow work with yandex-export artifact,,Allow work with yandex-export artifact,
2599,Rename config key name,,Rename config key name,
2600,Add new property 'min_disk_size' of built image,,Add new property 'min_disk_size' of built image,
2601,snippet-extractor: better docs,,snippet-extractor: better docs,
2602,tidy vendor/mod,,tidy vendor/mod,
2603,Add snippet-extract cmd that allows to extract parts of examples for docs,,Add snippet-extract cmd that allows to extract parts of examples for docs,
2604,remove docs scrapper ( it's old and unused now ),,remove docs scrapper ( it's old and unused now ),
2605,add esx5 build example,,add esx5 build example,
2606,quote packer build name to handle names with spaces (#9590),,quote packer build name to handle names with spaces (#9590),
2607,Merge pull request #9587 from romantomjak/disable-kvm-flag,Add option to disable KVM hardware virtualization in proxmox builder,Merge pull request #9587 from romantomjak/disable-kvm-flag,Add option to disable KVM hardware virtualization in proxmox builder
2608,add option to configure network adapter multiqueue support,,add option to configure network adapter multiqueue support,
2609,go mod vendor,,go mod vendor,
2610,bump proxmox api library to include a fix for kvm flag,,bump proxmox api library to include a fix for kvm flag,
2611,use the value of disable kvm flag when creating the VM,,use the value of disable kvm flag when creating the VM,
2612,bump proxmox api library,,bump proxmox api library,
2613,update proxmox docs to include disable_kvm flag,,update proxmox docs to include disable_kvm flag,
2614,add option to disable kvm hardware virtualization,,add option to disable kvm hardware virtualization,
2615,Merge pull request #9545 from hashicorp/fix_9528,builder/googlecompute: Make IAP tunnel timeout configurable.,Merge pull request #9545 from hashicorp/fix_9528,builder/googlecompute: Make IAP tunnel timeout configurable.
2616,rename launch timeout to launch wait,,rename launch timeout to launch wait,
2617,generate code,,generate code,
2618,make tunnel timeout configurable,,make tunnel timeout configurable,
2619,Merge pull request #9565 from mk0x9/docker/builder-add-runner-params,"builder/docker: runner support for --cap-add, --cap-drop, --tmpfs, --device",Merge pull request #9565 from mk0x9/docker/builder-add-runner-params,"builder/docker: runner support for --cap-add, --cap-drop, --tmpfs, --device"
2620,Merge pull request #9584 from hashicorp/azr-fix-esxi-checksum,esx5driver.VerifyChecksum: try checksum remote file instead of local file,Merge pull request #9584 from hashicorp/azr-fix-esxi-checksum,esx5driver.VerifyChecksum: try checksum remote file instead of local file
2621,Merge pull request #9585 from hashicorp/azr-fix-uint64-buildvars,post-processor/provisioner: handle uint64 buildvars,Merge pull request #9585 from hashicorp/azr-fix-uint64-buildvars,post-processor/provisioner: handle uint64 buildvars
2622,Merge pull request #9586 from jl2501/patch-1,Update fix.mdx,Merge pull request #9586 from jl2501/patch-1,Update fix.mdx
2623,Merge pull request #9577 from hashicorp/fix_9564,improve validation and error handling around synced_folder,Merge pull request #9577 from hashicorp/fix_9564,improve validation and error handling around synced_folder
2624,Update fix.mdx,"trivially minor typo: omission of ""out"" when referring to ""standard out""",Update fix.mdx,"trivially minor typo: omission of ""out"" when referring to ""standard out"""
2625,Merge pull request #9580 from hashicorp/azr-update-go-docs-link,update go docs link in README.md to link to https://pkg.go.dev/,Merge pull request #9580 from hashicorp/azr-update-go-docs-link,update go docs link in README.md to link to link/
2626,post-processor/provisioner: handle uint64 buildvars,,post-processor/provisioner: handle uint64 buildvars,
2627,esx5driver.VerifyChecksum: try checksum remote file instead of local file,fix #9456,esx5driver.VerifyChecksum: try checksum remote file instead of local file,fix #9456
2628,Update README.md,update go docs link to use https://pkg.go.dev/,Update README.md,update go docs link to use link/
2629,builder/docker: reference to docker docs regarding capabilities,,builder/docker: reference to docker docs regarding capabilities,
2630,convert relative to absolute path in prepare,,convert relative to absolute path in prepare,
2631,improve validation and error handling around synced_folder,,improve validation and error handling around synced_folder,
2632,builder/docker: runner support for --device,,builder/docker: runner support for --device,
2633,"builder/docker: runner support for --cap-add, --cap-drop, --tmpfs",,"builder/docker: runner support for --cap-add, --cap-drop, --tmpfs",
2634,Merge pull request #9573 from zhsj/bump-gophercloud,Bump gophercloud to latest version,Merge pull request #9573 from zhsj/bump-gophercloud,Bump gophercloud to latest version
2635,Merge pull request #9574 from jhawk28/vsphere_usb_controllers,(vsphere) add ability to add a xhci/usb3 controller,Merge pull request #9574 from jhawk28/vsphere_usb_controllers,(vsphere) add ability to add a xhci/usb3 controller
2636,update changelog,,update changelog,
2637,"ignore false and 0 in case someone defined the field as ""false"" or false",,"ignore false and 0 in case someone defined the field as ""false"" or false",
2638,Don't use Packer context as vSphere driver context (#9576),,Don't use Packer context as vSphere driver context (#9576),
2639,fix file size descriptor (#9568),,fix file size descriptor (#9568),
2640,post-processor/vagrant-cloud: missing vagrant_cloud_url in test (#9572),,post-processor/vagrant-cloud: missing vagrant_cloud_url in test (#9572),
2641,add option to destroy vm after deploy to content library (#9569),,add option to destroy vm after deploy to content library (#9569),
2642,change usb controllers to a list. add ability to set as a usb3,Closes #8874,change usb controllers to a list. add ability to set as a usb3,Closes #8874
2643,Bump gophercloud to latest version,,Bump gophercloud to latest version,
2644,post-processor/digitalocean-import: replace deprecated oauth2.NoContext (#9566),,post-processor/digitalocean-import: replace deprecated oauth2.NoContext (#9566),
2645,📌 Hard Pin Website Dependencies (#9543), Update and pin dependencies Update NextJS Scripts npm run lint npm run format docs generator: indent docs by two and make spacing better  Co-authored-by: Adrien Delorme azr@users.noreply.github.com,📌 Hard Pin Website Dependencies (#9543),Update and pin dependencies Update NextJS Scripts npm run lint npm run format docs generator: indent docs by two and make spacing better Co-authored-by: Adrien Delorme azr@users.noreply.github.com
2646,Merge pull request #9521 from rogerhu/ssh_ed2559,adding basic support for OpenSSH certificate signing,Merge pull request #9521 from rogerhu/ssh_ed2559,adding basic support for OpenSSH certificate signing
2647,update generated files,,update generated files,
2648,adding basic support for OpenSSH CertificateFile support,small fix,adding basic support for OpenSSH CertificateFile support,small fix
2649,Merge pull request #9563 from hashicorp/fix_9025,Add force_bios_setup configuration option,Merge pull request #9563 from hashicorp/fix_9025,Add force_bios_setup configuration option
2650,update changelog,,update changelog,
2651,add force_bios_setup configuration option,,add force_bios_setup configuration option,
2652,add ability to define multiple disk controllers (#9519),,add ability to define multiple disk controllers (#9519),
2653,Add content_library_destination to import VM template to a Content Library (#9551),,Add content_library_destination to import VM template to a Content Library (#9551),
2654,Merge pull request #9542 from jhawk28/bug_9511,clean up folder path so that it is what vsphere expects,Merge pull request #9542 from jhawk28/bug_9511,clean up folder path so that it is what vsphere expects
2655,Merge pull request #9555 from yandex-cloud/yandex-export-templating,yandex-export: templating,Merge pull request #9555 from yandex-cloud/yandex-export-templating,yandex-export: templating
2656,Merge pull request #9560 from hashicorp/document_vsphere_support_versions,add note about versioning to vsphere builder docs,Merge pull request #9560 from hashicorp/document_vsphere_support_versions,add note about versioning to vsphere builder docs
2657,Merge pull request #9556 from hashicorp/fix_9107,Match network to host when multiple networks are found,Merge pull request #9556 from hashicorp/fix_9107,Match network to host when multiple networks are found
2658,Merge pull request #9557 from jhawk28/bug_9547,unset HardwareConfig.Firmware for vsphere-iso,Merge pull request #9557 from jhawk28/bug_9547,unset HardwareConfig.Firmware for vsphere-iso
2659,add note about versioning to vsphere builder docs,,add note about versioning to vsphere builder docs,
2660,Merge pull request #9552 from sw-fastec/hyper-v-secure-boot-template,Include Hyper-V secure boot template in box.xml,Merge pull request #9552 from sw-fastec/hyper-v-secure-boot-template,Include Hyper-V secure boot template in box.xml
2661,Update documentation,,Update documentation,
2662,unset HardwareConfig.Firmware since CreateConfig.Firmware configures the firmware in StepCreateVM,,unset HardwareConfig.Firmware since CreateConfig.Firmware configures the firmware in StepCreateVM,
2663,match network to host when multiple networks are found,,match network to host when multiple networks are found,
2664,Update website/pages/docs/post-processors/yandex-export.mdx,Update doc example Co-authored-by: Wilken Rivera dev@wilkenrivera.com,Update website/pages/docs/post-processors/yandex-export.mdx,Update doc example Co-authored-by: Wilken Rivera dev@wilkenrivera.com
2665,Update post-processor/yandex-export/post-processor.go,Co-authored-by: Wilken Rivera dev@wilkenrivera.com,Update post-processor/yandex-export/post-processor.go,Co-authored-by: Wilken Rivera dev@wilkenrivera.com
2666,Update doc and example.,,Update doc and example.,
2667,Provide 'GeneratedData' value for step 'StepCreateInstance',,Provide 'GeneratedData' value for step 'StepCreateInstance',
2668,Validate and render 'paths' config value,,Validate and render 'paths' config value,
2669,Fill up build variables (aka generated_data),See description at https://packer.io/docs/extending/custom-builders#build-variables,Fill up build variables (aka generated_data),See description at link
2670,fix typo,,fix typo,
2671,Update README, Fix typos in unmaintained plugins section,Update README,Fix typos in unmaintained plugins section
2672,yandex-export: tiny improvements (#9554),,yandex-export: tiny improvements (#9554),
2673,Merge pull request #9550 from hashicorp/unmaintained-plugins-note,Add note for unmaintained community-supported plugins,Merge pull request #9550 from hashicorp/unmaintained-plugins-note,Add note for unmaintained community-supported plugins
2674,Merge pull request #9553 from GennadySpb/yandex-import-post-processor,[WIP] Yandex Import post-processor,Merge pull request #9553 from GennadySpb/yandex-import-post-processor,[WIP] Yandex Import post-processor
2675,Update doc,,Update doc,
2676,Add changelog record,,Add changelog record,
2677,remove angle brackets,fix documentation build process,remove angle brackets,fix documentation build process
2678,Image name not required attr,,Image name not required attr,
2679,Update doc pages,,Update doc pages,
2680,Merge pull request #9480 from adongy/master,aws: retry fetching blockdevicemapping if empty,Merge pull request #9480 from adongy/master,aws: retry fetching blockdevicemapping if empty
2681,Add error check,,Add error check,
2682,Add record to CODEOWNERS,,Add record to CODEOWNERS,
2683,Add yandex-import post-processor,,Add yandex-import post-processor,
2684,Add init doc,,Add init doc,
2685,make inner image accessible from other packages,,make inner image accessible from other packages,
2686,don't error for no mappings if no mappings were set.,,don't error for no mappings if no mappings were set.,
2687,Merge remote-tracking branch 'upstream/master' into hyper-v-secure-boot-template,,Merge remote-tracking branch 'upstream/master' into hyper-v-secure-boot-template,
2688,Update copy for folks interested in maintaining a plugin,,Update copy for folks interested in maintaining a plugin,
2689,Include Hyper-V secure boot template in box.xml,,Include Hyper-V secure boot template in box.xml,
2690,update CHANGELOG, Adds backwards incompatibility note to 1.5.5 for variable interpolation fix of undefined variables.,update CHANGELOG,Adds backwards incompatibility note to 1.5.5 for variable interpolation fix of undefined variables.
2691,update CHANGELOG,,update CHANGELOG,
2692,Add note for unmaintained community-supported plugins,This change borrowed from Terraform's archived provider documentation adds a documentation partial that can be applied to any provisioner plugin that is not actively maintained by Packer or the community. A call to action for anyone interested in supporting the plugin has been added to the Packer README until a better location is made available.  Mark the salt-masterless plugin as unmaintained,Add note for unmaintained community-supported plugins,This change borrowed from Terraform's archived provider documentation adds a documentation partial that can be applied to any provisioner plugin that is not actively maintained by Packer or the community. A call to action for anyone interested in supporting the plugin has been added to the Packer README until a better location is made available. Mark the salt-masterless plugin as unmaintained
2693,builder/googlecompute: add support for oslogin (#9339), feat: add support for oslogin  Signed-off-by: Wei Cheng calvinpohwc@gmail.com Co-authored-by: Wilken Rivera dev@wilkenrivera.com,builder/googlecompute: add support for oslogin (#9339),feat: add support for oslogin Signed-off-by: Wei Cheng calvinpohwc@gmail.com Co-authored-by: Wilken Rivera dev@wilkenrivera.com
2694,fix link in deprecation warning (#9544),,fix link in deprecation warning (#9544),
2695,Adds vApp properties config and save public ssh key to a vApp property (#9507),,Adds vApp properties config and save public ssh key to a vApp property (#9507),
2696,Merge pull request #9513 from hashicorp/undocument_ssh_temp_key,Undocument ssh options not used by all builders,Merge pull request #9513 from hashicorp/undocument_ssh_temp_key,Undocument ssh options not used by all builders
2697,docs/builder/vsphere-iso: Add documentation for BootConfig (#9538),  docs/builder/vsphere-iso: Add documentation for BootConfig   Add documenation for http_ip   Remove duplicate build configuration section ,docs/builder/vsphere-iso: Add documentation for BootConfig (#9538),docs/builder/vsphere-iso: Add documentation for BootConfig Add documenation for http_ip Remove duplicate build configuration section
