Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
181,fix(info): grammar in description of --output (#2554),0.64126897,entries syntax (#2369) (6b31614),"Bumps @typescript-eslint/parser from 5.48.1 to 5.48.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
182,tests: update snapshots,0.5073539,"Source code quality, testing and repository structure is improved ",Bumps ts-jest from 29.0.4 to 29.0.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ts-jest   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
183,tests for devServer & set up ast for it,0.50874364,ast: checks validity of an identifier (#360) (f42bdbd),Bumps eslint from 8.31.0 to 8.32.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
184,docs(contribute): adds table of contents and info about dependencies. (#842),0.61986256,Internal Documentation is added,"Bumps @commitlint/config-conventional from 17.4.0 to 17.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@commitlint/config-conventional""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
185,chore: pre-release,0.5166075,2.1.4 (2018-05-23),Bumps husky from 8.0.2 to 8.0.3. - Release notes - Commits  updated-dependencies: - dependency-name: husky   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
186,ci: update codecov-action (#2880),0.56221884,failOnWarnings option (#3317) (c48c848),Bumps eslint-config-prettier from 8.5.0 to 8.6.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint-config-prettier   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
187,docs(readme): update Readme based on feedback,0.47621524,Full changelog found here,"Bumps @types/jest from 29.2.4 to 29.2.5. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/jest""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
188,Merge pull request #728 from lakatostamas/fix/bin-extensions,0.5001293,"fix path lookup & re-add infra docs (#480) (592fd11), closes #478","Bumps @typescript-eslint/parser from 5.47.1 to 5.48.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
189,chore(deps-dev): bump webpack from 5.64.2 to 5.64.3 (#3032),0.6422785,"the minimum supported webpack version is v5.0.0 (#3342) (b1af0dc), closes #3342","Bumps @typescript-eslint/eslint-plugin from 5.47.1 to 5.48.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
190,feat: progress supports string argument (#2000),0.9301738,progress supports string argument (#2000) (f13346e),Bumps eslint from 8.30.0 to 8.31.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
191,misc(binTestCases): remove obsolete snapshot,0.5008031,remove the redundant utils export (#3343) (a9ce5d0),Bumps commander from 9.4.1 to 9.5.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: commander   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
192,chore(docs): revise wording (#3725),0.48559216,Internal Documentation is added,"Bumps @commitlint/cli from 17.4.0 to 17.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@commitlint/cli""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
193,chore(bundlesize): change threshold,0.43991917,"We switched to a better automation tool to generate the changelog. For this reason, we moved the old changelog here.",Bumps ts-jest from 29.0.3 to 29.0.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ts-jest   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
194,docs(readme): adds deprecated warning and commands,0.4936284,avoid deprecation message (9d6dbda),Bumps json5 from 2.2.1 to 2.2.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
195,chore: update link for cli flags generated by core (#3419),0.6740446,correct usage of cli-flags (#2205) (c8fc7d1),Bumps lerna from 6.3.0 to 6.4.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: lerna   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
196,"Fixed spelling of ""separated"" (#149)",0.41997874,{,"Bumps @commitlint/cli from 17.3.0 to 17.4.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@commitlint/cli""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
197,chore(deps-dev): bump eslint from 7.20.0 to 7.21.0 (#2471),0.55939066,4.8.0 (2021-08-15),"Bumps @commitlint/config-conventional from 17.3.0 to 17.4.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@commitlint/config-conventional""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
198,chore(deps-dev): bump typescript from 4.2.2 to 4.2.3 (#2483),0.4881968,callback deprecation (#1977) (2cb0c0e),Bumps cspell from 6.18.0 to 6.18.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
199,chore: update prop name,0.49900532,prettier config (#2719) (181295f),"Bumps @typescript-eslint/parser from 5.47.0 to 5.47.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
200,tests(smoketests): change interpretation,0.47519353,use npm ci for tests (#367) (#368) (0de8a4e),,0
201,chore(deps-dev): bump eslint-config-prettier from 8.5.0 to 8.6.0 (#3557),0.5174476,4.8.0 (2021-08-15),"Bumps @typescript-eslint/eslint-plugin from 5.47.0 to 5.47.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
202,feature: Use listr to display progress and errors for transformations (#92),0.5376392,2.1.0 -> 2.1.3 are regressions and bugfixes from prior commits. 2.1.3 Changelog,Bumps lerna from 6.1.0 to 6.3.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: lerna   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
203,chore(deps-dev): bump lerna from 6.1.0 to 6.3.0 (#3550),0.61046064,3.0.8 (2018-06-16),"Bumps @types/node from 18.11.17 to 18.11.18. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
204,ci: update commitlint action in CI (#2876),0.5024668,2.1.0 -> 2.1.3 are regressions and bugfixes from prior commits. 2.1.3 Changelog,Bumps cspell from 6.17.0 to 6.18.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
205,test: refactor core-flags tests (#2746),0.597531,correct usage of cli-flags (#2205) (c8fc7d1),"Bumps @typescript-eslint/eslint-plugin from 5.46.1 to 5.47.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
206,fix: typo fix,0.5152167,dependencies: fix vulnerabilities (#458) (3953648),"Bumps @typescript-eslint/parser from 5.46.1 to 5.47.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
207,feat: Update README.md,0.52724373,"Version 3.1.2 fixes minor bugs, readme fixes and various of small regressions. ",Bumps sass from 1.57.0 to 1.57.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: sass   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
208,chore: fix sec vuln,0.5364018,},Bumps eslint from 8.29.0 to 8.30.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
209,fix(generator): using configFile in configPath to get the config file name (#883),0.63654447,--config-name behaviour for functional configs (#2006) (29ecf8d),"Bumps @types/node from 18.11.15 to 18.11.17. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
210,Merge pull request #616 from rishabh3112/patch-4,0.5361211,"remove the migrate command (#3291) (56b43e4), closes #3291",Bumps sass from 1.56.2 to 1.57.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: sass   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
211,chore(deps-dev): bump webpack from 5.73.0 to 5.74.0 (#3349),0.6587731,"the minimum supported webpack version is v5.0.0 (#3342) (b1af0dc), closes #3342",Bumps css-loader from 6.7.2 to 6.7.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: css-loader   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
212,chore: remove group definitions of removed groups (#1830),0.36949265,respect negatedDescription for flags from schema (#3102) (463b731),"Bumps @types/node from 18.11.13 to 18.11.15. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
213,tests: add config resolving tests for ConfigGroup (#1770),0.62883013,improve description for 'configtest' command (#2379) (311bae3),"Bumps @typescript-eslint/parser from 5.46.0 to 5.46.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
214,Merge pull request #1038 from webpack/fix/deps,0.563025,shareable webpack configs using extends (#3738) (d04d0b9),"Bumps @typescript-eslint/eslint-plugin from 5.46.0 to 5.46.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
215,chore(deps-dev): bump ts-jest from 27.0.3 to 27.0.4 (#2845),0.5518944,3.0.8 (2018-06-16),"Bumps @types/node from 18.11.12 to 18.11.13. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
216,docs: cleanup readme (#2035),0.5311822,"fix path lookup & re-add infra docs (#480) (592fd11), closes #478","Bumps @typescript-eslint/parser from 5.45.1 to 5.46.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
217,chore(utils): fixes typo in scaffold,0.3898784,respect negatedDescription for flags from schema (#3102) (463b731),Bumps prettier from 2.8.0 to 2.8.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: prettier   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
218,chore: update yarn.lock (#1697),0.45918632,This patch contains a fix for a hanging exit condition. A full changelog found here,Bumps sass from 1.56.1 to 1.56.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: sass   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
219,Merge pull request #947 from anikethsaha/docs/init,0.50547385,"fix path lookup & re-add infra docs (#480) (592fd11), closes #478","Bumps @types/node from 18.11.11 to 18.11.12. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
220,tests: respect cli args when config is an array (#2198),0.505269,correct usage of cli-flags (#2205) (c8fc7d1),"Bumps @typescript-eslint/eslint-plugin from 5.45.1 to 5.46.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
221,chore(deps-dev): bump webpack from 5.50.0 to 5.51.1 (#2906),0.64807993,"the minimum supported webpack version is v5.0.0 (#3342) (b1af0dc), closes #3342",Bumps typescript from 4.9.3 to 4.9.4. - Release notes - Commits  updated-dependencies: - dependency-name: typescript   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
222,chore: lerna independent,0.6139618,    },Signed-off-by: Alex aleksandrosansan@gmail.com Signed-off-by: Alex aleksandrosansan@gmail.com,0
223,refactor: use logger (#1748),0.6306202,display used config path when logging level=log (#2431) (f8406e1),"Bumps @typescript-eslint/eslint-plugin from 5.45.0 to 5.45.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
224,chore(deps-dev): bump @babel/preset-env from 7.12.7 to 7.12.10 (#2224),0.58364546,5.1.1 (2023-05-09),Bumps mini-css-extract-plugin from 2.7.1 to 2.7.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mini-css-extract-plugin   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
225,fix: Install correct (es2015) babel preset to match generated config (#138),0.613718,error message on not installed module loaders for configuration (#2282) (29eaa8e),Bumps cspell from 6.16.0 to 6.17.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
226,chore(deps): bump yeoman-environment from 3.13.0 to 3.14.0 (#3611),0.4818735,4.9.1 (2021-10-18),"Bumps @types/node from 18.11.10 to 18.11.11. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
227,"tests(info): package fixes, slight refactor, and tests (#1175)",0.6591388,"Source code quality, testing and repository structure is improved ","Bumps @types/jest from 29.2.3 to 29.2.4. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/jest""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
228,chore(deps-dev): bump eslint,0.4531783,avoid deprecation message (9d6dbda),"Bumps @typescript-eslint/parser from 5.45.0 to 5.45.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
229,chore(deps-dev): bump lerna from 3.20.2 to 3.21.0 (#1566),0.5895636,3.0.8 (2018-06-16),,0
230,[WIP] refactoring,0.45118365,internal changes: removed flow and babel from the code base as it was giving serious problems with third party repositories, @webpack-cli/configtest@2.0.1 @webpack-cli/generators@3.0.1 @webpack-cli/info@2.0.1 @webpack-cli/serve@2.0.1 webpack-cli@5.0.1,0
231,fix: correct jscodeshift import,0.60210454,compatibility with dynamic import (#3006) (6a9aac9),,0
232,chore: revise documentation (#2777),0.5472873,5.1.1 (2023-05-09),Bumps cspell from 6.15.1 to 6.16.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
233,bump version to 1.3.3,0.74234617,3.0.3 (2018-06-06),Bumps eslint from 8.28.0 to 8.29.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
234,chore(deps-dev): bump @typescript-eslint/parser from 4.28.0 to 4.28.1 (#2806),0.4767955,respect stats from the config (webpack@4) (#2098) (2d6e5c6),Bumps lint-staged from 13.0.4 to 13.1.0. - Release notes - Commits  updated-dependencies: - dependency-name: lint-staged   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
235,tests(config): export objects in config-location tests (#689),0.55680597,handle undefined and empty configuration export (#2930) (9b9040e),  fix: make define-process-env-node-env alias node-env   test: update snapshots   test: update snapshots   fix: add todo ,0
236,feat: entries syntax (#2369),0.9043648,entries syntax (#2369) (6b31614),Bumps yeoman-environment from 3.12.1 to 3.13.0. - Release notes - Commits  updated-dependencies: - dependency-name: yeoman-environment   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
237,"fix(cli): await external command execution, fix lint",0.557251,Version 3.3.7 comes with vulnerability patches and a bugfix to using the CLI when there is no configuration file present. A full changelog found here,"Bumps @types/node from 18.11.9 to 18.11.10. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
238,chore: add errors for invalid params,0.44591728,entry: fix a bug when --display-entrypoints=false does not hide entries (#464) (c2398a2),Bumps cspell from 6.15.0 to 6.15.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
239,chore(es6): changed 'var' into 'const' where convenient (#325),0.4636572,improve parsing of --env flag (#3286) (402c0fe),Bumps ts-loader from 9.4.1 to 9.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ts-loader   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
240,chore(deps-dev): bump typescript from 4.3.5 to 4.4.2 (#2921),0.4890557,avoid deprecation message (9d6dbda),Bumps lerna from 6.0.3 to 6.1.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: lerna   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
241,docs(pkg): readme file for add package (#498),0.5832579,add pnpm support for package installation (#2040) (46cba36),Bumps mini-css-extract-plugin from 2.7.0 to 2.7.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mini-css-extract-plugin   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
242,docs: grammatical error in webpack-cli commands and arguments usage (#2469),0.53769165,correct usage of cli-flags (#2205) (c8fc7d1),"Bumps @typescript-eslint/parser from 5.44.0 to 5.45.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
243,chore(deps-dev): bump @types/node from 18.15.13 to 18.16.0 (#3750),0.48067573,respect NODE_PATH env variable (#3411) (83d1f58),"Bumps @typescript-eslint/eslint-plugin from 5.44.0 to 5.45.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
244,fix: use appropriate exit codes (#1755),0.6781974,use logger for error with proper exit code (#2076) (2c9069f),Bumps lint-staged from 13.0.3 to 13.0.4. - Release notes - Commits  updated-dependencies: - dependency-name: lint-staged   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
245,chore(deps-dev): bump prettier from 2.6.0 to 2.6.1 (#3183),0.6080954,3.0.2 (2018-06-04),Bumps cspell from 6.14.3 to 6.15.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
