Index,Message,Description,Message Abstract,Description Abstract
382,"Change magic isolation config string to ""ISOLATED_PHP_VERSION""",Co-Authored-By: Jacob Baker-Kretzmar 18192441+bakerkretzmar@users.noreply.github.com,"Change magic isolation config string to ""ISOLATED_PHP_VERSION""",Co-Authored-By: Jacob Baker-Kretzmar 18192441+bakerkretzmar@users.noreply.github.com
383,Symlink valet.sock after restarting so it's not deleted by restarting PHP-FPM,Co-Authored-By: Jacob Baker-Kretzmar 18192441+bakerkretzmar@users.noreply.github.com,Symlink valet.sock after restarting so it's not deleted by restarting PHP-FPM,Co-Authored-By: Jacob Baker-Kretzmar 18192441+bakerkretzmar@users.noreply.github.com
384,Move deleting valet.sock into install(),Co-Authored-By: Jacob Baker-Kretzmar 18192441+bakerkretzmar@users.noreply.github.com,Move deleting valet.sock into install(),Co-Authored-By: Jacob Baker-Kretzmar 18192441+bakerkretzmar@users.noreply.github.com
385,Merge branch 'mes/symlink-valet-socks' of github.com:laravel/valet into mes/symlink-valet-socks,,Merge branch 'mes/symlink-valet-socks' of github.com:laravel/valet into mes/symlink-valet-socks,
386,Drop todos,,Drop todos,
387,Apply fixes from StyleCI,,Apply fixes from StyleCI,
388,Fix PHPFpm tests, Fix the isolated directories test given new table shape Updated useVersion test to no longer hit the real filesystem  Co-Authored-By: Jacob Baker-Kretzmar 18192441+bakerkretzmar@users.noreply.github.com,Fix PHPFpm tests,Fix the isolated directories test given new table shape Updated useVersion test to no longer hit the real filesystem Co-Authored-By: Jacob Baker-Kretzmar 18192441+bakerkretzmar@users.noreply.github.com
389,Add PHP Version to the isolated command,,Add PHP Version to the isolated command,
390,Update str_contains to strpos,,Update str_contains to strpos,
391,Merge,,Merge,
392,Drop space before colon in magic isolation string,,Drop space before colon in magic isolation string,
393,Apply fixes from StyleCI,,Apply fixes from StyleCI,
394,Test isolatedDirectories,,Test isolatedDirectories,
395,Merge,,Merge,
396,Bump version,,Bump version,
397,Merge pull request #1203 from laravel/mes/add-secured-command,"Add ""secured"" command",Merge pull request #1203 from laravel/mes/add-secured-command,"Add ""secured"" command"
398,Apply fixes from StyleCI,,Apply fixes from StyleCI,
399,Add test for secured method,,Add test for secured method,
400,Add secured command,,Add secured command,
401,Apply fixes from StyleCI,,Apply fixes from StyleCI,
402,Add command to list isolated sites,,Add command to list isolated sites,
403,Drop test coverage for deprecated method,,Drop test coverage for deprecated method,
404,Apply fixes from StyleCI,,Apply fixes from StyleCI,
405,Merge branch 'mes/symlink-valet-socks' of github.com:laravel/valet into mes/symlink-valet-socks,,Merge branch 'mes/symlink-valet-socks' of github.com:laravel/valet into mes/symlink-valet-socks,
406,Re-work isolate and unisolate to run in cwd,,Re-work isolate and unisolate to run in cwd,
407,Update normalizePhpVersion regex,"Handle ""php@8.1"" Simplify the entire method into one block Co-Authored-By: Nathan Morgan nathan@fuelingtheweb.com",Update normalizePhpVersion regex,"Handle ""php@8.1"" Simplify the entire method into one block Co-Authored-By: Nathan Morgan nathan@fuelingtheweb.com"
408,Update valet.sock symlink,,Update valet.sock symlink,
409,Apply fixes from StyleCI,,Apply fixes from StyleCI,
410,Make primary valet.sock a symlink to an existing version,,Make primary valet.sock a symlink to an existing version,
411,Clean up PhpFPM readability,,Clean up PhpFPM readability,
412,Rename isolateDirectory,,Rename isolateDirectory,
413,Merge branch 'NasirNobin-master' of github.com:laravel/valet into NasirNobin-master,,Merge branch 'NasirNobin-master' of github.com:laravel/valet into NasirNobin-master,
414,Drop config files from new test layout,,Drop config files from new test layout,
415,Apply fixes from StyleCI,,Apply fixes from StyleCI,
416,Move string concat to one line,,Move string concat to one line,
417,Move string concat to one line,,Move string concat to one line,
418,Drop need to pass sock to isolate command,,Drop need to pass sock to isolate command,
419,Apply fixes from StyleCI,,Apply fixes from StyleCI,
420,Drop PHP 5.6; extract site-specific PHP version isolation to its own commands,,Drop PHP 5.6; extract site-specific PHP version isolation to its own commands,
421,Merge branch 'master' of https://github.com/NasirNobin/valet into NasirNobin-master,,Merge branch 'master' of link into NasirNobin-master,
422,Update GitHub issue template to point to Valet discussions,,Update GitHub issue template to point to Valet discussions,
423,Apply suggestions from code review,Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com,Apply suggestions from code review,Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com
424,Tests for Parallel PHP Version Support,,Tests for Parallel PHP Version Support,
425,Update cli/Valet/PhpFpm.php,Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com,Update cli/Valet/PhpFpm.php,Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com
426,Apply more suggestions from code review,,Apply more suggestions from code review,
427,Apply suggestions from code review,Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com,Apply suggestions from code review,Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com
428,Apply refactor & cleanup from the code review,,Apply refactor & cleanup from the code review,
429,StyleCI Patch,,StyleCI Patch,
430,Stop unused PHP versions,,Stop unused PHP versions,
431,Add Valet PHP isolation remover option & apply more suggestions from code review,,Add Valet PHP isolation remover option & apply more suggestions from code review,
432,Apply suggestions from code review,Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com,Apply suggestions from code review,Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com
433,Multiple/Parallel PHP Version Support for Valet,,Multiple/Parallel PHP Version Support for Valet,
434,Update valet.php,,Update valet.php,
435,Update valet,,Update valet,
436,Version,,Version,
437,Laravel 9 support (#1181),"  Laravel 9 support   Try out Laravel 9   wip   Revert ""Try out Laravel 9""   This reverts commit 44074c2de46a0772b621f2c53024aa6ffb77de2a.  Revert dev stability",Laravel 9 support (#1181),"Laravel 9 support Try out Laravel 9 wip Revert ""Try out Laravel 9"" This reverts commit 44074c2de46a0772b621f2c53024aa6ffb77de2a. Revert dev stability"
438,Bump version,,Bump version,
439,Merge pull request #1178 from cristiancalara/master,Stop root homebrew services on php version switch,Merge pull request #1178 from cristiancalara/master,Stop root homebrew services on php version switch
440,Bump version,,Bump version,
441,Merge pull request #1183 from UdaraJay/patch-1,Fix syntax error in ./valet,Merge pull request #1183 from UdaraJay/patch-1,Fix syntax error in ./valet
442,"Remove extra "" ","The extra "" in line 86 breaks the installer.","Remove extra "" ","The extra "" in line 86 breaks the installer."
443,Bump version,,Bump version,
444,Merge pull request #1182 from laravel/arm-support,Add ARM support for ngrok,Merge pull request #1182 from laravel/arm-support,Add ARM support for ngrok
445,Add ARM support for ngrok,,Add ARM support for ngrok,
446,Fix styleci & drop typehint for php5.6 compatibility,,Fix styleci & drop typehint for php5.6 compatibility,
447,Stop root homebrew services on php version switch,"Before the change, when running valet use the code intended to stop currently running PHP services. But the getRunningServices method only returned non-root running services. As PHP services started by Valet are run using sudo (so running as root), they were not returned and subsequently not stopped. This change is intended to fix the above and stop PHP services that are started by Valet on a PHP version switch.",Stop root homebrew services on php version switch,"Before the change, when running valet use the code intended to stop currently running PHP services. But the getRunningServices method only returned non-root running services. As PHP services started by Valet are run using sudo (so running as root), they were not returned and subsequently not stopped. This change is intended to fix the above and stop PHP services that are started by Valet on a PHP version switch."
448,Bump version,,Bump version,
449,Merge pull request #1169 from gbuckingham89/master,Fix warnings when using Valet in non-CLI context,Merge pull request #1169 from gbuckingham89/master,Fix warnings when using Valet in non-CLI context
450,Fix styleci formatting.,,Fix styleci formatting.,
451,Fix warnings when using Valet in non-CLI context,,Fix warnings when using Valet in non-CLI context,
452,Bump version,,Bump version,
453,Fix guzzle issues,,Fix guzzle issues,
454,Update valet.php,,Update valet.php,
455,Merge pull request #1164 from marcorieser/patch-1,"Fixing Attempt to read property ""tag_name"" on string warning",Merge pull request #1164 from marcorieser/patch-1,"Fixing Attempt to read property ""tag_name"" on string warning"
456,Update CODE_OF_CONDUCT.md,,Update CODE_OF_CONDUCT.md,
457,Update CONTRIBUTING.md,,Update CONTRIBUTING.md,
458,Update CODE_OF_CONDUCT.md,,Update CODE_OF_CONDUCT.md,
459,Access tag_name directly,Since $response is the response body now the body below is obsolete.,Access tag_name directly,Since $response is the response body now the body below is obsolete.
460,Bump version,,Bump version,
461,Merge pull request #1161 from jaylinski/ca-expiry,Avoid expiring of root certificate authority,Merge pull request #1161 from jaylinski/ca-expiry,Avoid expiring of root certificate authority
462,Bump version,,Bump version,
463,Merge pull request #1163 from bram-pkg/replace-httpful,Replace HTTPFul with Guzzle,Merge pull request #1163 from bram-pkg/replace-httpful,Replace HTTPFul with Guzzle
464,Add wider guzzle versions,,Add wider guzzle versions,
465,Replace HTTPFul with Guzzle,,Replace HTTPFul with Guzzle,
466,Avoid expiring of root certificate authority,Resolves #1103,Avoid expiring of root certificate authority,Resolves #1103
467,Merge pull request #1156 from bram-pkg/patch-1,Add PHP 8.1 to Valet tests,Merge pull request #1156 from bram-pkg/patch-1,Add PHP 8.1 to Valet tests
468,Add PHP 8.1 to Valet tests,,Add PHP 8.1 to Valet tests,
469,Bump version,,Bump version,
470,Merge pull request #1155 from stancl/patch-1,Fix certificate generation,Merge pull request #1155 from stancl/patch-1,Fix certificate generation
471,Fix certificate generation,,Fix certificate generation,
472,Bump version,,Bump version,
473,Merge pull request #1154 from icyrizard/issue-1153-valet-lifetime-configureable,Add 'expireIn=' option and use in the openssl command,Merge pull request #1154 from icyrizard/issue-1153-valet-lifetime-configureable,Add 'expireIn=' option and use in the openssl command
474,Add expireIn= option and use in the openssl command,,Add expireIn= option and use in the openssl command,
475,Bump version,,Bump version,
476,Merge pull request #1111 from caelumek/master,Set Brew PHP latest version to 8.1,Merge pull request #1111 from caelumek/master,Set Brew PHP latest version to 8.1
477,Merge pull request #1151 from laravel/fix-version-constraints,Update constraints,Merge pull request #1151 from laravel/fix-version-constraints,Update constraints
478,Update constraints,,Update constraints,
479,Apply fixes from StyleCI,,Apply fixes from StyleCI,
480,Add new default files,,Add new default files,
481,Update README.md,,Update README.md,
482,Rename readme.md to README.md,,Rename readme.md to README.md,
483,Set Brew PHP latest version to 8.1,,Set Brew PHP latest version to 8.1,
484,Merge pull request #1091 from xiCO2k/change-logo-dark-mode,Change logo to work on Dark Theme,Merge pull request #1091 from xiCO2k/change-logo-dark-mode,Change logo to work on Dark Theme
485,Bump version,,Bump version,
486,Merge pull request #1089 from hotmeteor/latest-command,Add alias for on-latest-version,Merge pull request #1089 from hotmeteor/latest-command,Add alias for on-latest-version
487,Merge pull request #1094 from unlocdavid/patch-1,Allow execution of custom PHP files in Bedrock projects,Merge pull request #1094 from unlocdavid/patch-1,Allow execution of custom PHP files in Bedrock projects
488,Allow execution of custom PHP files in Bedrock projects,All request to PHP files are directed trough index.php which results in a 404 when you try to access a php file directly,Allow execution of custom PHP files in Bedrock projects,All request to PHP files are directed trough index.php which results in a 404 when you try to access a php file directly
489,Change logo to work on Dark Theme,,Change logo to work on Dark Theme,
490,Add alias,,Add alias,
491,Fix precedence bug,,Fix precedence bug,
492,Add support for parked domains to some commands,,Add support for parked domains to some commands,
493,Merge pull request #1086 from drbyte/patch-1,Fix comment typo,Merge pull request #1086 from drbyte/patch-1,Fix comment typo
494,Fix comment typo,,Fix comment typo,
495,Bump version,,Bump version,
496,Merge pull request #1083 from MeMattStone/master,Added ability to use a .valetphprc file with valet use in a project to define the required PHP version,Merge pull request #1083 from MeMattStone/master,Added ability to use a .valetphprc file with valet use in a project to define the required PHP version
497,Bump version,,Bump version,
498,Merge pull request #1082 from devfrey/update-ngrok,Update ngrok binary to latest version v2.3.40,Merge pull request #1082 from devfrey/update-ngrok,Update ngrok binary to latest version v2.3.40
499,Changes to rc file and rewording of info messages,Renamed .valetrc to .valetphprc to define it's purpose more specifically and reworded info message when file with version is found,Changes to rc file and rewording of info messages,Renamed .valetrc to .valetphprc to define it's purpose more specifically and reworded info message when file with version is found
500,Changed code to be PSR-12 compliant and added better handling for when the PHP version is already set to the same as the .valetrc file,,Changed code to be PSR-12 compliant and added better handling for when the PHP version is already set to the same as the .valetrc file,
501,Update ngrok binary to latest version v2.3.40,"Downloaded from https://ngrok.com/download (""Mac OS"" version)",Update ngrok binary to latest version v2.3.40,"Downloaded from link (""Mac OS"" version)"
502,Added check for .valetrc on the valet use command which holds this projects version of PHP. Similar to how .nvmrc works with nvm use,,Added check for .valetrc on the valet use command which holds this projects version of PHP. Similar to how .nvmrc works with nvm use,
503,Add parameters to adjust buffer size,,Add parameters to adjust buffer size,
504,Move parameters to fastcgi_params,,Move parameters to fastcgi_params,
505,Prevent 502 errors when using AJAX,"When using the Laravel DebugBar with the capture_ajax flag set to true, its AJAX request monitoring exceeds the FastCGI buffer limit. This results in Nginx throwing a 502 Bad Gateway exception.  This PR increases the size of the buffer. While it is not guaranteed to fix the problem, the increased buffer size should solve the issue for most developers. Further discussion on this subject can be found in this issue on the DebugBar repo",Prevent 502 errors when using AJAX,"When using the Laravel DebugBar with the capture_ajax flag set to true, its AJAX request monitoring exceeds the FastCGI buffer limit. This results in Nginx throwing a 502 Bad Gateway exception.  This PR increases the size of the buffer. While it is not guaranteed to fix the problem, the increased buffer size should solve the issue for most developers. Further discussion on this subject can be found in this issue on the DebugBar repo"
506,Merge pull request #1074 from olipayne/patch-1,Typo fix,Merge pull request #1074 from olipayne/patch-1,Typo fix
507,Bump version,,Bump version,
508,Merge pull request #1072 from jakubtobiasz/fix-for-symfony5-and-up,Set the $_SERVER['SCRIPT_FILENAME'] to the front controller path,Merge pull request #1072 from jakubtobiasz/fix-for-symfony5-and-up,Set the $_SERVER['SCRIPT_FILENAME'] to the front controller path
509,Typo fix,,Typo fix,
510,Move fixing the SCRIPT_FILENAME from server.php to the SymfonyValetDriver.php,,Move fixing the SCRIPT_FILENAME from server.php to the SymfonyValetDriver.php,
511,Set the $_SERVER['SCRIPT_FILENAME'] to the front controller path,,Set the $_SERVER['SCRIPT_FILENAME'] to the front controller path,
512,Bump Version,,Bump Version,
513,Merge pull request #1068 from stidges/fix/subdomains,Fix subdomain using root domain link,Merge pull request #1068 from stidges/fix/subdomains,Fix subdomain using root domain link
514,Remove .DS_Store check,This check is no longer necessary as we do an is_dir check first.,Remove .DS_Store check,This check is no longer necessary as we do an is_dir check first.
515,Flatten structure,,Flatten structure,
516,Merge pull request #1 from drbyte/patch-1,Avoid open file handles,Merge pull request #1 from drbyte/patch-1,Avoid open file handles
517,Avoid open file handles,And added comments for future maintenance,Avoid open file handles,And added comments for future maintenance
518,Bump version,,Bump version,
519,Merge pull request #1069 from drbyte/stop-non-root-services,Stop non-root homebrew services during restarts,Merge pull request #1069 from drbyte/stop-non-root-services,Stop non-root homebrew services during restarts
520,Stop non-root homebrew services during restarts,"This is intended to assist with avoiding having competing non-root instances of valet dependency services running due to userland use of brew CLI commands. Now, when running valet stop or valet restart it will (silently) attempt to stop the non-root instance (ignoring any errors thrown), before stopping (and/or starting) the sudo/root instance which is normally used. (Though obvious, I'll point out that this only applies to services Valet manages.) Fixes #1057",Stop non-root homebrew services during restarts,"This is intended to assist with avoiding having competing non-root instances of valet dependency services running due to userland use of brew CLI commands. Now, when running valet stop or valet restart it will (silently) attempt to stop the non-root instance (ignoring any errors thrown), before stopping (and/or starting) the sudo/root instance which is normally used. (Though obvious, I'll point out that this only applies to services Valet manages.) Fixes #1057"
521,Fix subdomain using root domain link,,Fix subdomain using root domain link,
522,Merge pull request #1062 from crynobone/patch-1,Add -diff for binary file.,Merge pull request #1062 from crynobone/patch-1,Add -diff for binary file.
523,Bump version,,Bump version,
524,Merge pull request #1040 from lpheller/lpheller-fix-subdomains,Fix subdomains pointing to root path,Merge pull request #1040 from lpheller/lpheller-fix-subdomains,Fix subdomains pointing to root path
525,fix typos and bade argument order,,fix typos and bade argument order,
526,Move foreach into separated function,,Move foreach into separated function,
527,Add -diff for binary file.,"https://git-scm.com/docs/gitattributes#_marking_files_as_binary  Git usually guesses correctly whether a blob contains text or binary data by examining the beginning of the contents. However, sometimes you may want to override its decision, either because a blob contains binary data later in the file, or because the content, while technically composed of text characters, is opaque to a human reader.",Add -diff for binary file.,"link Git usually guesses correctly whether a blob contains text or binary data by examining the beginning of the contents. However, sometimes you may want to override its decision, either because a blob contains binary data later in the file, or because the content, while technically composed of text characters, is opaque to a human reader."
528,Bump version,,Bump version,
529,Merge pull request #1005 from mikaelpopowicz/feature/unsecure-proxy,Add unsecure proxy,Merge pull request #1005 from mikaelpopowicz/feature/unsecure-proxy,Add unsecure proxy
530,:rewind: Reverting secure.valet.conf.,,:rewind: Reverting secure.valet.conf.,
531,:recycle: Refactoring proxy command. Proxy is not secured by default.,,:recycle: Refactoring proxy command. Proxy is not secured by default.,
532,:truck: Use insecure instead of unsecure.,,:truck: Use insecure instead of unsecure.,
533,Removing Ngrok stuff from proxy stubs.,,Removing Ngrok stuff from proxy stubs.,
534,:recycle: Refactoring secure proxy stub. Fixing SiteTest.,,:recycle: Refactoring secure proxy stub. Fixing SiteTest.,
535,Merge branch 'master' into feature/unsecure-proxy,Conflicts: cli/Valet/Site.php cli/stubs/proxy.valet.conf,Merge branch 'master' into feature/unsecure-proxy,Conflicts: cli/Valet/Site.php cli/stubs/proxy.valet.conf
536,Bump version,,Bump version,
537,Merge pull request #1050 from laravel/mes/allow-use-in-non-cli,Small changes to allow Valet to be used in non-CLI contexts,Merge pull request #1050 from laravel/mes/allow-use-in-non-cli,Small changes to allow Valet to be used in non-CLI contexts
538,Small changes to allow Valet to be used in non-CLI contexts,,Small changes to allow Valet to be used in non-CLI contexts,
539,Build v2.14.0,,Build v2.14.0,
540,Merge pull request #1039 from mikaelpopowicz/loopback,Add loopback command,Merge pull request #1039 from mikaelpopowicz/loopback,Add loopback command
541,Merge pull request #1042 from drbyte/patch-1,Add some self-repair suggestions to the Issues template,Merge pull request #1042 from drbyte/patch-1,Add some self-repair suggestions to the Issues template
542,Update issue_template.md,,Update issue_template.md,
543,:bulb: Updating addLoopbackAlias phpDoc.,,:bulb: Updating addLoopbackAlias phpDoc.,
544,:fire: Removing useless code.,,:fire: Removing useless code.,
545,:bug: Ensure loopback alias and launch daemon file exist after re-installation.,,:bug: Ensure loopback alias and launch daemon file exist after re-installation.,
546,:sparkles: Adding uninstallLoopback.,,:sparkles: Adding uninstallLoopback.,
547,:speech_balloon: Updating aliasLoopback phpDoc.,,:speech_balloon: Updating aliasLoopback phpDoc.,
548,:recycle: Check if loopback input is a valid IP address.,,:recycle: Check if loopback input is a valid IP address.,
549,:recycle: Refactoring resecureForNewConfiguration conditions.,,:recycle: Refactoring resecureForNewConfiguration conditions.,
550,Adding diagnose commands.,,Adding diagnose commands.,
551,:recycle: Refactoring resecureForNew* methods to resecureForNewConfiguration.,,:recycle: Refactoring resecureForNew* methods to resecureForNewConfiguration.,
552,Fix subdomains,,Fix subdomains,
553,revert breaking change,,revert breaking change,
554,:bug: Fixing default Nginx stub.,,:bug: Fixing default Nginx stub.,
555,:bug: Fixing Nginx configuration.,:sparkles: Adding alias generation and launch daemon generation.,:bug: Fixing Nginx configuration.,:sparkles: Adding alias generation and launch daemon generation.
556,:fire: Removing address alias on loopback command.,,:fire: Removing address alias on loopback command.,
557,:white_check_mark: Add missing configuration mock.,,:white_check_mark: Add missing configuration mock.,
558,Add loopback command.,,Add loopback command.,
559,Bump version,,Bump version,
560,Merge pull request #1029 from drbyte/patch-1,Fix issue with valet share on Hyper,Merge pull request #1029 from drbyte/patch-1,Fix issue with valet share on Hyper
561,Fix issue with valet share on Hyper,"Related: https://github.com/laravel/valet/issues/790#issuecomment-765559963 Changing from info() to just output() avoids ANSI char output for color display, and this particular line doesn't ""need"" colored output particularly.",Fix issue with valet share on Hyper,"Related: link Changing from info() to just output() avoids ANSI char output for color display, and this particular line doesn't ""need"" colored output particularly."
562,Bump version,,Bump version,
563,Merge pull request #1028 from drbyte/patch-1,Force removal of orphaned valet.sock file,Merge pull request #1028 from drbyte/patch-1,Force removal of orphaned valet.sock file
564,Merge pull request #1018 from mrk-j/patch-1,"Site path found, break from loops",Merge pull request #1018 from mrk-j/patch-1,"Site path found, break from loops"
565,Force removal of orphaned valet.sock file,"When switching PHP versions the valet.sock file may not be removed if the linked PHP process doesn't get shut down properly. This can happen when Homebrew switches default php version aliases and if one has started multiple homebrew PHP instances under different permission levels or different users. This patch merely forces the .sock file's removal when switching versions.  In very rare cases a filesystem lock may prevent the file's proper removal, in which case a reboot might be required. To prevent these issues, keep Homebrew up-to-date by running brew upgrade on a regular basis (weekly is good).",Force removal of orphaned valet.sock file,"When switching PHP versions the valet.sock file may not be removed if the linked PHP process doesn't get shut down properly. This can happen when Homebrew switches default php version aliases and if one has started multiple homebrew PHP instances under different permission levels or different users. This patch merely forces the .sock file's removal when switching versions.  In very rare cases a filesystem lock may prevent the file's proper removal, in which case a reboot might be required. To prevent these issues, keep Homebrew up-to-date by running brew upgrade on a regular basis (weekly is good)."
566,Bump version,,Bump version,
567,Merge pull request #1025 from drbyte/bin-dir-symlink,Fix valet bin dir linking for ARM / M1 macs,Merge pull request #1025 from drbyte/bin-dir-symlink,Fix valet bin dir linking for ARM / M1 macs
568,Fix valet bin dir linking for ARM / M1 macs,Fixes #1023 Ref #992,Fix valet bin dir linking for ARM / M1 macs,Fixes #1023 Ref #992
569,Update server.php,,Update server.php,
570,"Site path found, break from loops",,"Site path found, break from loops",
571,Merge pull request #1015 from sebastianpopp/patch-1,Update URL for upgrade instructions,Merge pull request #1015 from sebastianpopp/patch-1,Update URL for upgrade instructions
572,Update URL for upgrade instructions,,Update URL for upgrade instructions,
573,Bump version,,Bump version,
574,Merge pull request #1014 from cretueusebiu/patch-1,Import Exception,Merge pull request #1014 from cretueusebiu/patch-1,Import Exception
575,Import Exception,,Import Exception,
576,Merging master.,,Merging master.,
577,Bump version,,Bump version,
578,Merge pull request #1008 from drbyte/valet-use-improvements,"Improvements to ""valet use"" command",Merge pull request #1008 from drbyte/valet-use-improvements,"Improvements to ""valet use"" command"
579,Merge pull request #1004 from drbyte/phpunit-polyfill,Update test suite to phpunit 9.5,Merge pull request #1004 from drbyte/phpunit-polyfill,Update test suite to phpunit 9.5
580,Merge pull request #1006 from drbyte/php8-as-default,Specify 8.0 as latest PHP version,Merge pull request #1006 from drbyte/php8-as-default,Specify 8.0 as latest PHP version
581,Merge pull request #1007 from drbyte/diagnose-include-resolv,Include resolv conf in diagnose command,Merge pull request #1007 from drbyte/diagnose-include-resolv,Include resolv conf in diagnose command
582,Update test suite to phpunit 9.5,"Update test suite to phpunit 9.5 syntax Refactored to use polyfill for older PHP versions via yoast/phpunit-polyfills Note: this includes 2 important differences from usual phpunit test suites: - instead of extending PHPUnit\Framework\TestCase we extend Yoast\PHPUnitPolyfills\TestCases\TestCase - instead of handling fixtures via setUp() and tearDown() we use set_up() and tear_down() respectively Comment regarding formatting: I chose to use the FQDN in the extends syntax of the class declaration instead of using use so that it is more quickly apparent that we're doing something slightly different than usual phpunit syntax, particularly in regards to the set_up() / tear_down() methods that appear immediately following the extends line.",Update test suite to phpunit 9.5,"Update test suite to phpunit 9.5 syntax Refactored to use polyfill for older PHP versions via yoast/phpunit-polyfills Note: this includes 2 important differences from usual phpunit test suites: - instead of extending PHPUnit\Framework\TestCase we extend Yoast\PHPUnitPolyfills\TestCases\TestCase - instead of handling fixtures via setUp() and tearDown() we use set_up() and tear_down() respectively Comment regarding formatting: I chose to use the FQDN in the extends syntax of the class declaration instead of using use so that it is more quickly apparent that we're doing something slightly different than usual phpunit syntax, particularly in regards to the set_up() / tear_down() methods that appear immediately following the extends line."
583,Adding proxy --unsecure option description.,,Adding proxy --unsecure option description.,
584,Removing Ngrok stuff from proxy stubs.,,Removing Ngrok stuff from proxy stubs.,
585,Update tests for valet-use improvements,,Update tests for valet-use improvements,
586,Add shivammathur/php tap for supporting unofficial PHP releases,,Add shivammathur/php tap for supporting unofficial PHP releases,
587,Include resolv conf in diagnose command,"Including the linked resolv.conf helps with troubleshooting situations where dns appears to not be working. (Mostly the goal is to determine whether a conflicting entry is listed too early, or if the localhost is not listed first when others are present.)",Include resolv conf in diagnose command,"Including the linked resolv.conf helps with troubleshooting situations where dns appears to not be working. (Mostly the goal is to determine whether a conflicting entry is listed too early, or if the localhost is not listed first when others are present.)"
588,"Improvements to ""valet use"" command"," properly detects if the requested version is already installed, and skips re-installing/re-starting/re-configuring allows --force to re-configure anyway smarter treatment of 'php' when it's aliased to another specific installed version","Improvements to ""valet use"" command","properly detects if the requested version is already installed, and skips re-installing/re-starting/re-configuring allows --force to re-configure anyway smarter treatment of 'php' when it's aliased to another specific installed version"
589,"Make [phpVersion] parameter optional for ""valet use"" command",,"Make [phpVersion] parameter optional for ""valet use"" command",
590,Normalize PHP version parsing,,Normalize PHP version parsing,
591,Specify 8.0 as latest PHP version,Specify 8.0 as latest PHP version This is used mainly for new installs,Specify 8.0 as latest PHP version,Specify 8.0 as latest PHP version This is used mainly for new installs
592,Updating put phpdoc.,,Updating put phpdoc.,
593,Adding ability to create unsecure proxy.,,Adding ability to create unsecure proxy.,
594,Bump version,,Bump version,
595,Merge pull request #996 from drbyte/fpm-errorlog-to-user-dir,Point PHP-FPM error_log to user directory,Merge pull request #996 from drbyte/fpm-errorlog-to-user-dir,Point PHP-FPM error_log to user directory
596,Bump version,,Bump version,
597,Merge pull request #1003 from soilSpoon/feature/brew,Update brew list command to remove deprecation warning,Merge pull request #1003 from soilSpoon/feature/brew,Update brew list command to remove deprecation warning
598,Update brew list command to remove deprecation warning,,Update brew list command to remove deprecation warning,
599,Bump version,,Bump version,
600,Merge pull request #997 from gehrisandro/prefer-site-name-over-domain,prefer site name over domain name when detecting the site path,Merge pull request #997 from gehrisandro/prefer-site-name-over-domain,prefer site name over domain name when detecting the site path
601,detect preferred site with introducing a new variable,,detect preferred site with introducing a new variable,
602,prefer site name over domain name when detecting the site path,,prefer site name over domain name when detecting the site path,
603,Point PHP-FPM error_log to user directory,Old: /usr/local/var/log/php-fpm.log New: ~/.config/valet/Log/php-fpm.log (We already put ~/.config/valet/Log/nginx-error.log there) This avoids ARM Mac differences in directory paths.,Point PHP-FPM error_log to user directory,Old: /usr/local/var/log/php-fpm.log New: ~/.config/valet/Log/php-fpm.log (We already put ~/.config/valet/Log/nginx-error.log there) This avoids ARM Mac differences in directory paths.
604,Disable brew auto cleanup on installation,,Disable brew auto cleanup on installation,
605,Bump version,,Bump version,
606,Merge pull request #943 from bramus/patch-valet-share-vscode-fix,Pass USER as envvar when relaunching valet using sudo. Fixes #904,Merge pull request #943 from bramus/patch-valet-share-vscode-fix,Pass USER as envvar when relaunching valet using sudo. Fixes #904
607,Merge pull request #952 from drbyte/case-sensitive,Allow serving mixed case folders on case sensitive file systems,Merge pull request #952 from drbyte/case-sensitive,Allow serving mixed case folders on case sensitive file systems
608,Merge pull request #992 from soilSpoon/modify-php-path,Modify brew packages path to be based on brew prefix,Merge pull request #992 from soilSpoon/modify-php-path,Modify brew packages path to be based on brew prefix
609,Modify the paths of packages to be based on brew prefix, brew dnsmasq nginx php-fpm log etc,Modify the paths of packages to be based on brew prefix,brew dnsmasq nginx php-fpm log etc
610,Fix command to get binary path,Because echo is include new line but printf is not include,Fix command to get binary path,Because echo is include new line but printf is not include
611,Modify php binary path to be based on brew prefix,,Modify php binary path to be based on brew prefix,
612,Bump version,,Bump version,
613,Merge pull request #954 from irazasyed/patch-1,Make tunnel services configurable,Merge pull request #954 from irazasyed/patch-1,Make tunnel services configurable
614,Merge pull request #990 from drbyte/tld-change-and-proxy-fix,Fix file_get_contents() error in tld command,Merge pull request #990 from drbyte/tld-change-and-proxy-fix,Fix file_get_contents() error in tld command
615,Fix proxy config rewrite done during a tld change,"(it wasn't rewriting all variants of the old tld, thus leaving them (and nginx) broken).",Fix proxy config rewrite done during a tld change,"(it wasn't rewriting all variants of the old tld, thus leaving them (and nginx) broken)."
