Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fix Vue warning (#62),1.0000002,Fix Vue warning (#62)﻿,"When visiting forgot-password page there is a console [Vue warn]: Extraneous non-props attributes (errors, auth) were passed to component but could not be automatically inherited because component renders fragment or text root nodes. The reason is Attribute Inheritance on Multiple Root Nodes Inertia shares errors as a prop by default and Breeze shares auth as a prop by default. If those props are not explicitly defined on each page component a Vue runtime warning will be issued. We can wrap all the root nodes of the page component in a <div> to create a single root component and get rid of the warning, But those props will be inherited as Non-Prop Attributes resulting in <div errors=""[object Object]"" auth=""[object Object]""> Suggested solution : explicitly define errors and auth as props on each page component.",1
Update controller docblock (#60),0.539118,Fix create method docblock return value (#69)﻿,,0
Fixes Login event firing before Register (#59),0.9814936,Fix Login event firing before Register (#59)﻿,,1
Fix return type for phpstan (#57),0.38422084,Fix exception throwing on older PHP versions by @driesvints in https://github.com/laravel/breeze/pull/120,,0
Fixes Vue warning (#55),0.9672165,Fix Vue warning (#62)﻿," Fixes Vue warning  Added errors and auth props to get rid of this Vue warning: [Vue warn]: Extraneous non-props attributes (errors, auth) were passed to component but could not be automatically inherited because component renders fragment or text root nodes. See: https://inertiajs.com/validation#displaying-errors. I guess this error is caused by a layout feature/bug in Inertia, so it might be solved by Inertiajs.  Update Login.vue  Co-authored-by: Taylor Otwell taylor@laravel.com",1
Remove unused component (#54),1.0,Remove unused component (#54)﻿,BreezeCheckbox is registered but not used.,1
Update stubs/inertia/app case in copyDirectory (#53),0.78004897,Update stubs/inertia/app case in installInertiaStack (#53),stubs/inertia app folder is lowercase.  One copyDirectory references it as uppercase App.  Note App folder in stubs/default is uppercase.,1
Simplify Inertia logout links (#48),0.99999994,Simplify Inertia logout links (#48),Co-authored-by: Claudio Dekker 1752195+claudiodekker@users.noreply.github.com,1
[1.x] Add email (username) autocomplete (#51),0.9277562,Add email (username) autocomplete (#51),As recommended by: - https://www.chromium.org/developers/design-documents/create-amazing-password-forms - https://www.chromium.org/developers/design-documents/form-styles-that-chromium-understands,1
Simplify Inertia progress (#49),0.6212757,Inertia Stack (#44)),,0
[1.x] Reduce verbosity by introducing a 'Guest' layout (#52),0.97210807,Reduce verbosity by introducing a 'Guest' layout (#52),  [1.x] Reduce verbosity by introducing a 'Guest' layout   Consistent usage of <slot />   Prefix 'Breeze' for Authenticated Layout   More  consistency fixes   Another  consistency fix ,1
Merge pull request #50 from claudiodekker/fix-install-command,0.4605167,Update stubs/inertia/app case in installInertiaStack (#53),[1.x] Fix unexpected ':' in key-value array,0
[1.x] Fix unexpected ':' in key-value array,0.2941109,Fix Vue warning (#62)﻿,,0
Apply fixes from StyleCI (#47),0.45069292,Tailwind CSS v3 support (#110)﻿,,0
Add @inertiajs/progress to package dependencies (#46),0.99678165,"Add @inertiajs/progress to package dependencies (#46, #49)",  add @inertiajs/progress to the base scaffold   Update app.js   Update InstallCommand.php   Update app.js   Co-authored-by: Taylor Otwell taylor@laravel.com,1
Copy webpack.config.js on inertia init (#45),1.0,Copy webpack.config.js on inertia init (#45),,1
Inertia Stack (#44),0.98013145,Inertia Stack (#44)),Adds the Inertia stack to Laravel Breeze,1
Apply fixes from StyleCI (#42),0.44317287,Tailwind CSS v3 support (#110)﻿,,0
update tailwind config,0.95911753,Update Tailwind config (de0cbf4),,1
"Change ""Logout"" text to ""Log out"" and ""Login"" to ""Log in"" (#41)",1.0000002,"Change ""Logout"" text to ""Log out"" and ""Login"" to ""Log in"" (#41)﻿",http://notaverb.com/logout http://notaverb.com/login,1
Redirect to intended path after login (#39),0.9999998,Redirect to intended path after login (#39),Redirect to intended path after login,1
💅 added brand new logo && social card (#37),0.30991274,Add email (username) autocomplete (#51),,0
fix conflicts,0.28339377,Update versions (aa90bfd),,0
update autoprefixer version,0.428036,Update versions (aa90bfd),,0
Upgrade to PostCSS 8 as laravel-mix 6 is out,0.9830806,Upgrade to PostCSS 8 as Laravel Mix v6 is out (#31)﻿,,1
Minor changes to improve SPA compatibility (#29),0.93189895,Improve SPA compatibility (#29),,1
Reuse blade component (#30),0.99999994,Reuse blade component (#30)﻿,,1
Fix PasswordResetTest (#26),0.47060746,Uses password rule by default (#65),,0
Merge pull request #25 from rodrigopedra/patch-1,0.35264176,Fix closing tag by @kaozaza2 in https://github.com/laravel/breeze/pull/213,Fix RegisteredUserController@store docblock,0
Fix RegisteredUserController@store docblock,0.3998773,Fix create method docblock return value (#69)﻿,This PR fixes RegisteredUserController@store docblock It changes: ~~~php @param  \App\Http\Requests\LoginRequest  $request ~~~ To ~~~ @param  \Illuminate\Http\Request  $request ~~~,0
change shadow,0.34588283,Opt-in dark mode support :crescent_moon:  by @jessarcher in https://github.com/laravel/breeze/pull/209,,0
[1.x] Update to Tailwind CSS v2 (#22),0.88052505,Tailwind CSS v3 support (#110)﻿,  Update to Tailwind CSS v2   Update to Tailwind CSS v2 - fix tailwind.config.js   Update src/Console/InstallCommand.php   Co-authored-by: Radosław Mejer radmen@radmen.info  Update login.blade.php  Co-authored-by: Radosław Mejer radmen@radmen.info,1
Allow the message to be translated (#18),0.31108895,Add missing translation methods to Blade stack by @jessarcher in https://github.com/laravel/breeze/pull/215,"Minor, just assuring the message to be translation ready by default",0
Merge pull request #20 from MohammadAgbareya/1.x,0.32023337,"Update <Link> tags & implement <Head> management (title tag) (#90, 4dce8a8, 128fd28, #94)",new value attribute assignement - 1.x -> 1.x,0
new value attribute assignement,0.2002339,Fix create method docblock return value (#69)﻿,,0
[1.x] Add link Already Registered (#16),0.44754398,Remove link,  add link Already Registered   add value email   Update reset-password.blade.php   Update reset-password.blade.php   Update register.blade.php   Update register.blade.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
Route consistency (#14),0.41385096,Use dashboard named routes (#106)﻿,This removes the middleware array syntax for routes with 1 middleware. It also reorders the middleware and name declaration of the logout route to be the same as the other routes.,0
Fix old value attribute assignement (#15),0.3970034,Fix dropdown (87e849a),,0
Restoring old input values after a failed validation (#9),0.29213023,Display validation errors alongside their field by @jessarcher in https://github.com/laravel/breeze/pull/175,  Restoring old input values after failed validation   Making styleci happy ,0
remove extra line,0.39365852,Remove link,,0
install alpinejs via npm instead of cdn import (#10),0.7004658,Upgrade alpinejs to v3 (#105),,1
Apply fixes from StyleCI (#13),0.4603285,Tailwind CSS v3 support (#110)﻿,,0
Fix AuthenticationTest (#11),0.52860284,Fix EmailVerificationTest to pass using Uuids (#85)﻿, Remove unnecessary variable,0
use language file,0.29576147,Allowed a hardcoded string to be localized by @Wendelstein7 in https://github.com/laravel/breeze/pull/254,,0
update nav logo,0.43751442,Update nav menu dark text to be consistent with nav link by @RhysLees in https://github.com/laravel/breeze/pull/239,,0
[1.x] Application logo component (#6),0.43697622,Blade stack - Moved duplicated logo component to guest layout by @magdicom in https://github.com/laravel/breeze/pull/228,  Rename auth-logo to application-logo and use $attributes   Use application-logo in navigation ,0
Update README.md,0.54175836,Update versions (aa90bfd),,0
Bug template,0.30463552,Pest scaffolding (#99),,0
Merge pull request #3 from laravel/docs/updates-readme,0.5460763,Laravel 9 Support (#119),Makes breeze a --dev dependency,0
Makes breeze a --dev dependency,0.6243104,Inform user of dependency install process by @itxshakil in https://github.com/laravel/breeze/pull/241,,0
Merge pull request #2 from dwightwatson/patch-1,0.34230497,"Update <Link> tags & implement <Head> management (title tag) (#90, 4dce8a8, 128fd28, #94)",Update password label,0
Update password label,0.45134318,Use new Password::defaults() feature (#71),,0
revert change,0.52364373,Changed,,0
use standard error message,0.30645502,Display errors alongside fields in Blade stack by @jessarcher in https://github.com/laravel/breeze/pull/191,,0
Merge pull request #1 from fhferreira/1.x,0.2810016,Update outdated dependencies for react stack by @eumatv in https://github.com/laravel/breeze/pull/114,Adding .github standard files,0
Delete tests.yml,0.38290992,Remove unused files from stubs by @emargareten in https://github.com/laravel/breeze/pull/255,,0
Update config.yml,0.31330052,Update Tailwind config (de0cbf4),,0
Adding .github standard files,0.25095916,Add Vue file extension to all Vue components imported (#89),,0
Create CONTRIBUTING.md,0.2134039,Add email (username) autocomplete (#51),,0
add installation,0.35279754,React installation option (#73),,0
update readme',0.5616299,Update versions (aa90bfd),,0
