Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fix PasswordResetTest (#26),0.6099283,Fix password-update pest tests by @mtvbrianking in link,,0
Merge pull request #25 from rodrigopedra/patch-1,0.37659025,Bump TailwindCSS to 3.1 by @geisi in link,Fix RegisteredUserController@store docblock,0
Fix RegisteredUserController@store docblock,0.49784297,RegisteredUserController stubs should use the User model name instead of table name in the validators by @viliamjr in link,This PR fixes RegisteredUserController@store docblock It changes: ~~~php @param  \App\Http\Requests\LoginRequest  $request ~~~ To ~~~ @param  \Illuminate\Http\Request  $request ~~~,0
change shadow,0.4194829,Opt-in dark mode support :crescent_moon:  by @jessarcher in link,,0
[1.x] Update to Tailwind CSS v2 (#22),0.8805251,Tailwind CSS v3 support (#110)﻿,Update to Tailwind CSS v2 Update to Tailwind CSS v2 - fix tailwind.config.js Update src/Console/InstallCommand.php Co-authored-by: Radosław Mejer radmen@radmen.info Update login.blade.php Co-authored-by: Radosław Mejer radmen@radmen.info,1
Allow the message to be translated (#18),0.4524919,Allowed a hardcoded string to be localized by @Wendelstein7 in link,"Minor, just assuring the message to be translation ready by default",0
Merge pull request #20 from MohammadAgbareya/1.x,0.34156585,"Update  tags & implement  management (title tag) (#90, 4dce8a8, 128fd28, #94)",new value attribute assignement - 1.x -> 1.x,0
new value attribute assignement,0.22198588,"Update  tags & implement  management (title tag) (#90, 4dce8a8, 128fd28, #94)",,0
[1.x] Add link Already Registered (#16),0.4558715,Update command comments by @taylorotwell in link,add link Already Registered add value email Update reset-password.blade.php Update reset-password.blade.php Update register.blade.php Update register.blade.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
Route consistency (#14),0.5098406,Clean up route definition for Single Action Controllers by @istiak-tridip in link,This removes the middleware array syntax for routes with 1 middleware. It also reorders the middleware and name declaration of the logout route to be the same as the other routes.,0
Fix old value attribute assignement (#15),0.3970034,Fix dropdown (87e849a),,0
Restoring old input values after a failed validation (#9),0.40328544,Display validation errors alongside their field by @jessarcher in link,Restoring old input values after failed validation Making styleci happy,0
remove extra line,0.39365852,Remove link,,0
install alpinejs via npm instead of cdn import (#10),0.7004658,Upgrade alpinejs to v3 (#105),,1
Apply fixes from StyleCI (#13),0.47597268,Style improvements by @jessarcher in link,,0
Fix AuthenticationTest (#11),0.5682924,Fix password-update pest tests by @mtvbrianking in link,Remove unnecessary variable,0
use language file,0.34294856,Add translation to placeholder in delete-user-form.blade.php by @castrohenworx in link,,0
update nav logo,0.5085296,Update nav menu dark text to be consistent with nav link by @RhysLees in link,,0
[1.x] Application logo component (#6),0.40885696,Blade stack - Moved duplicated logo component to guest layout by @magdicom in link,Rename auth-logo to application-logo and use $attributes Use application-logo in navigation,0
Update README.md,0.5417583,Update versions (aa90bfd),,0
Bug template,0.30463552,Pest scaffolding (#99),,0
Merge pull request #3 from laravel/docs/updates-readme,0.5460763,Laravel 9 Support (#119),Makes breeze a --dev dependency,0
Makes breeze a --dev dependency,0.519725,"Breeze ""API"" / SPA Stack (#109)",,0
Merge pull request #2 from dwightwatson/patch-1,0.37188712,Update command comments by @taylorotwell in link,Update password label,0
Update password label,0.45134318,Use new Password::defaults() feature (#71),,0
revert change,0.5236438,Changed,,0
use standard error message,0.45082253,Display validation errors alongside their field by @jessarcher in link,,0
Merge pull request #1 from fhferreira/1.x,0.3136022,Improve Vite compatibility by @jessarcher in link,Adding .github standard files,0
Delete tests.yml,0.42340007,Remove unused files from stubs by @emargareten in link,,0
Update config.yml,0.33100924,Update inertia-laravel by @timacdonald in link,,0
Adding .github standard files,0.2509591,Add Vue file extension to all Vue components imported (#89),,0
Create CONTRIBUTING.md,0.2250928,Update SSR directory by @jessarcher in link,,0
add installation,0.35279754,React installation option (#73),,0
update readme',0.5616298,Update versions (aa90bfd),,0
