Index,Message,Description,Message Abstract,Description Abstract
318,Bump version to: 7.2.2 [skip ci],,Bump version to: 7.2.2 [skip ci],
319,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
320,Merge pull request #330 from storybookjs/add-bubble-menu-icons,"Update Icons: markup, unordered list. Add icons: bold, ordered list CH-1332",Merge pull request #330 from storybookjs/add-bubble-menu-icons,"Update Icons: markup, unordered list. Add icons: bold, ordered list CH-1332"
321,Update storybook version,,Update storybook version,
322,Improve Select styling && fix Safari bug,,Improve Select styling && fix Safari bug,
323,Added Markdown icon,,Added Markdown icon,
324,Update icons used in bubble menu,,Update icons used in bubble menu,
325,Bump version to: 7.2.1 [skip ci],,Bump version to: 7.2.1 [skip ci],
326,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
327,Merge pull request #329 from storybookjs/kylegach/ch-1272-add-subscribe-form-to-ds-footer,Add subscribeForm prop to PageFooter,Merge pull request #329 from storybookjs/kylegach/ch-1272-add-subscribe-form-to-ds-footer,Add subscribeForm prop to PageFooter
328,Add subscribeForm prop to PageFooter,,Add subscribeForm prop to PageFooter,
329,Bump version to: 7.2.0 [skip ci],,Bump version to: 7.2.0 [skip ci],
330,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
331,Merge pull request #326 from storybookjs/add-document-illustrations,Add Document illustrations to Colored Icons,Merge pull request #326 from storybookjs/add-document-illustrations,Add Document illustrations to Colored Icons
332,Add Document illustrations to Colored Icons,,Add Document illustrations to Colored Icons,
333,Bump version to: 7.1.1 [skip ci],,Bump version to: 7.1.1 [skip ci],
334,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
335,Merge pull request #325 from storybookjs/remove-netlify,Remove netlify config,Merge pull request #325 from storybookjs/remove-netlify,Remove netlify config
336,Remove netlify config, Ensure image components are built prior to building Storybook,Remove netlify config,Ensure image components are built prior to building Storybook
337,Bump version to: 7.1.0 [skip ci],,Bump version to: 7.1.0 [skip ci],
338,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
339,Merge pull request #322 from storybookjs/export-marketing-components,Export marketing components,Merge pull request #322 from storybookjs/export-marketing-components,Export marketing components
340,Fix TypeScript error," https://github.com/styled-components/styled-components/issues/1063#issuecomment-320344957 Better fix would be to export SVGRProps Couldn't make that work, so I refactored to avoid using as styled component altogether",Fix TypeScript error,"link Better fix would be to export SVGRProps Couldn't make that work, so I refactored to avoid using as styled component altogether"
341,Fix images," Add build-images script to generate React components from raw SVG files Add image components Update all SVG imports to use components Update some component code/styles/stories, as necessary",Fix images,"Add build-images script to generate React components from raw SVG files Add image components Update all SVG imports to use components Update some component code/styles/stories, as necessary"
342,Export marketing components,,Export marketing components,
343,Bump version to: 7.0.3 [skip ci],,Bump version to: 7.0.3 [skip ci],
344,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
345,Merge pull request #320 from storybookjs/amber/ch-734-pull-addonitem-from-frontpage-into-ds,Pulled in AddonItem component from frontpage,Merge pull request #320 from storybookjs/amber/ch-734-pull-addonitem-from-frontpage-into-ds,Pulled in AddonItem component from frontpage
346,,pull in more marketing images from frontpage update images based on Dom's feedback use startOpen in verified badge story,pull in more marketing images from frontpage,update images based on Dom's feedback use startOpen in verified badge story
347,"are you happy now, build?",,"are you happy now, build?",
348,,pulled in verified badge added verified badge stories pulled in addonitem => displaycard added displaycard stories pulled in an addon illustration added new illustration story,pulled in verified badge,added verified badge stories pulled in addonitem => displaycard added displaycard stories pulled in an addon illustration added new illustration story
349,Merge pull request #300 from storybookjs/dependabot/npm_and_yarn/nth-check-2.0.1,,Merge pull request #300 from storybookjs/dependabot/npm_and_yarn/nth-check-2.0.1,
350,Merge pull request #299 from storybookjs/dependabot/npm_and_yarn/prismjs-1.25.0,,Merge pull request #299 from storybookjs/dependabot/npm_and_yarn/prismjs-1.25.0,
351,Merge pull request #318 from storybookjs/add-linter,,Merge pull request #318 from storybookjs/add-linter,
352,Bump version to: 7.0.2 [skip ci],,Bump version to: 7.0.2 [skip ci],
353,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
354,Merge pull request #316 from storybookjs/amber/ch-806-pull-colored-icons-from-chromatic,Pulled in colored icons from frontpage and chromatic,Merge pull request #316 from storybookjs/amber/ch-806-pull-colored-icons-from-chromatic,Pulled in colored icons from frontpage and chromatic
355,add eslint config to lint stories!,,add eslint config to lint stories!,
356,Bump version to: 7.0.1 [skip ci],,Bump version to: 7.0.1 [skip ci],
357,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
358,Merge pull request #317 from storybookjs/amber/ch-736-pull-addonsgrid-title-from-frontpage,Pulled in AddonsGrid-Title component from frontpage,Merge pull request #317 from storybookjs/amber/ch-736-pull-addonsgrid-title-from-frontpage,Pulled in AddonsGrid-Title component from frontpage
359,pulled in title component from frontpage,,pulled in title component from frontpage,
360,Bump prismjs from 1.23.0 to 1.25.0,Bumps prismjs from 1.23.0 to 1.25.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: prismjs   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump prismjs from 1.23.0 to 1.25.0,Bumps prismjs from 1.23.0 to 1.25.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: prismjs   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
361,Bump version to: 7.0.0 [skip ci],,Bump version to: 7.0.0 [skip ci],
362,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
363,Merge pull request #305 from storybookjs/fix/styles-after-migration,,Merge pull request #305 from storybookjs/fix/styles-after-migration,
364,,pulled in colored icons from frontpage and chromatic repos updated page footer imports added illustrations stories,pulled in colored icons from frontpage and chromatic repos,updated page footer imports added illustrations stories
365,Merge pull request #315 from storybookjs/amber/ch-876-remove-color-prop-from-ds-icon,Remove props from Icon,Merge pull request #315 from storybookjs/amber/ch-876-remove-color-prop-from-ds-icon,Remove props from Icon
366,add display style back,,add display style back,
367,,remove color + block props remove unneeded stories,remove color + block props,remove unneeded stories
368,Merge pull request #314 from storybookjs/amber/ch-708-pull-common-page-footer-from-frontpage,Pull (most of) Footer from frontpage into the DS,Merge pull request #314 from storybookjs/amber/ch-708-pull-common-page-footer-from-frontpage,Pull (most of) Footer from frontpage into the DS
369,,address feedback from Varun remove props that aren't needed for stuff that's consistent,address feedback from Varun,remove props that aren't needed for stuff that's consistent
370,"can't leave that ""any"" there :rainbow:",,"can't leave that ""any"" there :rainbow:",
371,"are you happy now, typescript overlords?",,"are you happy now, typescript overlords?",
372,,add mock navlinks to story create resource component to remove dup code add mailinglist todo,add mock navlinks to story,create resource component to remove dup code add mailinglist todo
373,,created footer folder began abstracting repeated code accepting props to generate footer data,created footer folder,began abstracting repeated code accepting props to generate footer data
374,,add logos + images update imports begin copying over footer from frontpage,add logos + images,update imports begin copying over footer from frontpage
375,Merge pull request #312 from storybookjs/remove-unneeded-muted-style-from-subheading,Remove letter spacing from Subheading muted styles,Merge pull request #312 from storybookjs/remove-unneeded-muted-style-from-subheading,Remove letter spacing from Subheading muted styles
376,remove letter spacing from muted styles,,remove letter spacing from muted styles,
377,Merge pull request #311 from storybookjs/amber/ch-712-pull-addonssubheading-from-frontpage,Pull AddonsSubheading from frontpage into the DS,Merge pull request #311 from storybookjs/amber/ch-712-pull-addonssubheading-from-frontpage,Pull AddonsSubheading from frontpage into the DS
378,remove now unneeded css,,remove now unneeded css,
379,,remove marketing subheading component + stories add muted prop to existing subheading add muted subheading story,remove marketing subheading component + stories,add muted prop to existing subheading add muted subheading story
380,,abstract subheading styles into a const add marketing subheading add marketing subheading story,abstract subheading styles into a const,add marketing subheading add marketing subheading story
381,Merge pull request #310 from storybookjs/amber/ch-738-pull-addonsheading-from-frontpage-into,Pull Heading from frontpage into the DS,Merge pull request #310 from storybookjs/amber/ch-738-pull-addonsheading-from-frontpage-into,Pull Heading from frontpage into the DS
382,,pulled heading over from frontpage repo added heading story,pulled heading over from frontpage repo,added heading story
383,Merge pull request #309 from storybookjs/amber/ch-333-pull-breadcrumb-into-ds-update-styles,333 - Pull Breadcrumb from frontpage into the DS,Merge pull request #309 from storybookjs/amber/ch-333-pull-breadcrumb-into-ds-update-styles,333 - Pull Breadcrumb from frontpage into the DS
384,,"remove unused import don't forward block, color props",remove unused import,"don't forward block, color props"
385,style path within styled svg,,style path within styled svg,
386,,give icon color prop a default value add story for custom colored icon,give icon color prop a default value,add story for custom colored icon
387,,added custom color support to icon pulled in breadcrumb from frontpage repo,added custom color support to icon,pulled in breadcrumb from frontpage repo
388,Revert changes in AvatarList,,Revert changes in AvatarList,
389,Upgrade react-element-to-jsx-string,,Upgrade react-element-to-jsx-string,
390,Tweak docs related to creating <CustomGlobalStyle/>,,Tweak docs related to creating ,
391,add comment about why we need weakMemoize,,add comment about why we need weakMemoize,
392,Rename variable,,Rename variable,
393,Merge branch 'master' into fix/styles-after-migration,Conflicts: src/components/tag/TagItem.tsx src/components/tag/TagList.tsx,Merge branch 'master' into fix/styles-after-migration,Conflicts: src/components/tag/TagItem.tsx src/components/tag/TagList.tsx
394,Bump version to: 6.4.1 [skip ci],,Bump version to: 6.4.1 [skip ci],
395,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
396,Merge pull request #308 from storybookjs/amber/ch-334-update-taglist-styles-in-storybook-ds,Update TagItem && TagList Styles,Merge pull request #308 from storybookjs/amber/ch-334-update-taglist-styles-in-storybook-ds,Update TagItem && TagList Styles
397,Bump version to: 6.4.0 [skip ci],,Bump version to: 6.4.0 [skip ci],
398,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
399,Merge pull request #307 from storybookjs/update-tooltip-note-bg,TooltipNote: Increased the opacity of the background color,Merge pull request #307 from storybookjs/update-tooltip-note-bg,TooltipNote: Increased the opacity of the background color
400,,add new colors update TagItem and TagList styles (+ alphabetize),add new colors,update TagItem and TagList styles (+ alphabetize)
401,TooltipNote: Increased the opacity of the background color,,TooltipNote: Increased the opacity of the background color,
402,Bump version to: 6.3.0 [skip ci],,Bump version to: 6.3.0 [skip ci],
403,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
404,Merge pull request #306 from storybookjs/outline-cta,Add OutlineCTA component,Merge pull request #306 from storybookjs/outline-cta,Add OutlineCTA component
405,feat: Add OutlineCTA component,,feat: Add OutlineCTA component,
406,Run patch-package before the Babel build targeting dist files,,Run patch-package before the Babel build targeting dist files,
407,Trigger rebuild,,Trigger rebuild,
408,Fixed TagItem not using as prop correctly with Emotion,,Fixed TagItem not using as prop correctly with Emotion,
409,Fixed an issue with specificity clash in the NavItem,,Fixed an issue with specificity clash in the NavItem,
410,Patch babel-plugin-emotion for the production as well,,Patch babel-plugin-emotion for the production as well,
411,Fixed ifPlacementEquals interpolations in the Tooltip,,Fixed ifPlacementEquals interpolations in the Tooltip,
412,Merge branch 'master' into fix/styles-after-migration,Conflicts: src/components/Badge.tsx src/components/ButtonToggle.tsx src/components/Select.tsx src/components/tooltip/ListItem.tsx,Merge branch 'master' into fix/styles-after-migration,Conflicts: src/components/Badge.tsx src/components/ButtonToggle.tsx src/components/Select.tsx src/components/tooltip/ListItem.tsx
413,Fixed global styles,,Fixed global styles,
414,Fixed UserEllipses styles,,Fixed UserEllipses styles,
415,Fixed component selectors by patching Emotion babel plugin,,Fixed component selectors by patching Emotion babel plugin,
416,Fixed an issue with maximum call stack size being exceeded,,Fixed an issue with maximum call stack size being exceeded,
417,Fixed types after migrating to Emotion,,Fixed types after migrating to Emotion,
418,Bump nth-check from 2.0.0 to 2.0.1,Bumps nth-check from 2.0.0 to 2.0.1. - Release notes - Commits  updated-dependencies: - dependency-name: nth-check   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,Bump nth-check from 2.0.0 to 2.0.1,Bumps nth-check from 2.0.0 to 2.0.1. - Release notes - Commits updated-dependencies: - dependency-name: nth-check   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
419,Bump version to: 6.2.0 [skip ci],,Bump version to: 6.2.0 [skip ci],
420,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
421,Merge pull request #298 from storybookjs/update-colors-badges,Update colors and add new badges,Merge pull request #298 from storybookjs/update-colors-badges,Update colors and add new badges
422,Fix another regression with color.negative » color.red tweak,,Fix another regression with color.negative » color.red tweak,
423,Fix more regressions & some prettier updates,,Fix more regressions & some prettier updates,
424,Color regression with error state,,Color regression with error state,
425,Update badges with new colors and improve color contrast,,Update badges with new colors and improve color contrast,
426,Replace hardcoded colors,,Replace hardcoded colors,
427,Update colors to improve contrast,,Update colors to improve contrast,
428,Bump version to: 6.1.0 [skip ci],,Bump version to: 6.1.0 [skip ci],
429,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
430,Merge pull request #294 from storybookjs/dont-italicize-ems,Remove italic style from em tags,Merge pull request #294 from storybookjs/dont-italicize-ems,Remove italic style from em tags
431,..,,..,
432,fix,,fix,
433,fix,,fix,
434,Merge branch 'tech/upgrade-storybook' into tech/convert-to-emotion,Conflicts: yarn.lock,Merge branch 'tech/upgrade-storybook' into tech/convert-to-emotion,Conflicts: yarn.lock
435,upgrades,,upgrades,
436,spike,,spike,
437,add font-style normal to em tags globally,,add font-style normal to em tags globally,
438,Bump version to: 6.0.1 [skip ci],,Bump version to: 6.0.1 [skip ci],
439,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
440,Merge pull request #293 from storybookjs/feat/add-playback-icons,"feat: add playback, playnext, and stopalt icons",Merge pull request #293 from storybookjs/feat/add-playback-icons,"feat: add playback, playnext, and stopalt icons"
441,fix: linting,,fix: linting,
442,Optimized the icon sizes via SVGOMG,,Optimized the icon sizes via SVGOMG,
443,fix: playnext icon alignment,,fix: playnext icon alignment,
444,"feat: add playback, playnext, and stopalt icons",,"feat: add playback, playnext, and stopalt icons",
445,Bump version to: 6.0.0 [skip ci],,Bump version to: 6.0.0 [skip ci],
446,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
447,Merge pull request #292 from storybookjs/typescript/more-conversion,convert more to typescript,Merge pull request #292 from storybookjs/typescript/more-conversion,convert more to typescript
448,fixes,,fixes,
449,upgrades and regen lockfile,,upgrades and regen lockfile,
450,sort & make types regular dependencies,,sort & make types regular dependencies,
451,cleanup,,cleanup,
452,cleanup,,cleanup,
453,split typescript check and generate,,split typescript check and generate,
454,cleanup,,cleanup,
455,convert to ts,,convert to ts,
456,Bump version to: 5.6.8 [skip ci],,Bump version to: 5.6.8 [skip ci],
457,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
458,Merge pull request #291 from storybookjs/tooltip-portal-container,Support external portalContainer in WithTooltip,Merge pull request #291 from storybookjs/tooltip-portal-container,Support external portalContainer in WithTooltip
459,Support external portalContainer in WithTooltip,,Support external portalContainer in WithTooltip,
460,Bump version to: 5.6.7 [skip ci],,Bump version to: 5.6.7 [skip ci],
461,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
462,Merge pull request #289 from storybookjs/typescript/convert-more-components-to-ts,convert to typescript,Merge pull request #289 from storybookjs/typescript/convert-more-components-to-ts,convert to typescript
463,migrate spinner,,migrate spinner,
464,convert highlight,,convert highlight,
465,fix,,fix,
466,convert progressdots,,convert progressdots,
467,convert select,,convert select,
468,convert and correct avatar,,convert and correct avatar,
469,convert badge,,convert badge,
470,convert radiobox,,convert radiobox,
471,convert checkbox,,convert checkbox,
472,fix error and convert the story for button,,fix error and convert the story for button,
473,default tertiary appearance,,default tertiary appearance,
474,"this seems to satisfy tsc and our usage, but the fact this component can essentially render anything, is a enormous insecurity.","It seems to me that exporting a LinkButton and ActionButton, that are styled the same, but have different props is the better way to code this.","this seems to satisfy tsc and our usage, but the fact this component can essentially render anything, is a enormous insecurity.","It seems to me that exporting a LinkButton and ActionButton, that are styled the same, but have different props is the better way to code this."
475,improvements,,improvements,
476,trying to simplify..,,trying to simplify..,
477,Merge branch 'master' into typescript/convert-more-components-to-ts,,Merge branch 'master' into typescript/convert-more-components-to-ts,
478,convert button,,convert button,
479,Bump version to: 5.6.6 [skip ci],,Bump version to: 5.6.6 [skip ci],
480,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
481,Merge pull request #287 from storybookjs/typescript/add-definitions-to-publush,add types being generated before publishing & fix 2 typing issues,Merge pull request #287 from storybookjs/typescript/add-definitions-to-publush,add types being generated before publishing & fix 2 typing issues
482,rename action,,rename action,
483,"add an action to do type-checking (it generates type definitions, but in process checks if all types are correct)",,"add an action to do type-checking (it generates type definitions, but in process checks if all types are correct)",
484,add types being generated before publishing & fix 2 typing issues,,add types being generated before publishing & fix 2 typing issues,
485,Bump version to: 5.6.5 [skip ci],,Bump version to: 5.6.5 [skip ci],
486,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
487,Merge pull request #283 from storybookjs/tooltip-z-index,Support z index for WithTooltip & Tooltip,Merge pull request #283 from storybookjs/tooltip-z-index,Support z index for WithTooltip & Tooltip
488,Empty commit,,Empty commit,
489,Fix zIndex naming conflict,,Fix zIndex naming conflict,
490,Support z index for WithTooltip & Tooltip,,Support z index for WithTooltip & Tooltip,
491,Bump version to: 5.6.4 [skip ci],,Bump version to: 5.6.4 [skip ci],
492,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
493,Merge pull request #280 from storybookjs/withtooltip-visibility-change,Support onVisibilityChange in WithTooltip,Merge pull request #280 from storybookjs/withtooltip-visibility-change,Support onVisibilityChange in WithTooltip
494,Support onVisibilityChange in WithTooltip,,Support onVisibilityChange in WithTooltip,
495,Bump version to: 5.6.3 [skip ci],,Bump version to: 5.6.3 [skip ci],
496,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
497,Merge pull request #279 from storybookjs/redraw-menu,Redraw menu,Merge pull request #279 from storybookjs/redraw-menu,Redraw menu
498,Redraw again,,Redraw again,
499,"Redraw the menu, menualt, and other icons to make them smaller",,"Redraw the menu, menualt, and other icons to make them smaller",
500,Bump version to: 5.6.2 [skip ci],,Bump version to: 5.6.2 [skip ci],
501,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
502,Merge pull request #278 from storybookjs/menualt-icon,Update icon set,Merge pull request #278 from storybookjs/menualt-icon,Update icon set
503,"Redraw sidebar and panel icons, add toggle versions of those icons",,"Redraw sidebar and panel icons, add toggle versions of those icons",
504,Redraw icons,,Redraw icons,
505,Add menualt icon & redraw menu icon,,Add menualt icon & redraw menu icon,
506,Bump version to: 5.6.1 [skip ci],,Bump version to: 5.6.1 [skip ci],
507,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
508,Merge pull request #277 from storybookjs/add/component-driven-icon,Added ComponentDriven Icon,Merge pull request #277 from storybookjs/add/component-driven-icon,Added ComponentDriven Icon
509,Added ComponentDriven Icon,,Added ComponentDriven Icon,
510,Bump version to: 5.6.0 [skip ci],,Bump version to: 5.6.0 [skip ci],
511,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
512,Merge pull request #271 from storybookjs/4979-ensure-keyboard-focused-buttons-are-outlined,Ensure outline appears on LinkButton keyboard focus,Merge pull request #271 from storybookjs/4979-ensure-keyboard-focused-buttons-are-outlined,Ensure outline appears on LinkButton keyboard focus
513,Bump version to: 5.5.7 [skip ci],,Bump version to: 5.5.7 [skip ci],
514,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
515,Merge pull request #274 from storybookjs/setup-release-action,Add a github action to auto release,Merge pull request #274 from storybookjs/setup-release-action,Add a github action to auto release
516,Merge pull request #273 from storybookjs/chore/update-readme,Update README to include note about npm access token in release instructions,Merge pull request #273 from storybookjs/chore/update-readme,Update README to include note about npm access token in release instructions
517,Update README.md,Co-authored-by: Kyle Suss susskyle@gmail.com,Update README.md,Co-authored-by: Kyle Suss susskyle@gmail.com
518,Add a github action to auto release,,Add a github action to auto release,
519,Bump version to: 5.5.6 [skip ci],,Bump version to: 5.5.6 [skip ci],
520,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
521,Merge branch 'master' of github.com:storybookjs/design-system,,Merge branch 'master' of github.com:storybookjs/design-system,
522,Bump version to: 5.5.5 [skip ci],,Bump version to: 5.5.5 [skip ci],
523,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
524,Merge pull request #269 from storybookjs/empty-modal,"Add ""blank"" modal variant",Merge pull request #269 from storybookjs/empty-modal,"Add ""blank"" modal variant"
525,Add note about npm access token to README,,Add note about npm access token to README,
526,Remove inherited outline on LinkButton,,Remove inherited outline on LinkButton,
527,Support onOpen on WithModal,,Support onOpen on WithModal,
528,Pass props down from WithModal to Modal,,Pass props down from WithModal to Modal,
529,Add isEmpty Modal variant,,Add isEmpty Modal variant,
530,Bump version to: 5.5.4 [skip ci],,Bump version to: 5.5.4 [skip ci],
531,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
532,Merge pull request #266 from storybookjs/ruler-icon,Add ruler icon,Merge pull request #266 from storybookjs/ruler-icon,Add ruler icon
533,Add ruler icon,,Add ruler icon,
534,Bump version to: 5.5.3 [skip ci],,Bump version to: 5.5.3 [skip ci],
535,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
536,Merge pull request #264 from storybookjs/improve-contrast,Improve contrast,Merge pull request #264 from storybookjs/improve-contrast,Improve contrast
537,Tooltip ListItem: update border to color.border,,Tooltip ListItem: update border to color.border,
538,Improve contrast on Cardinal,,Improve contrast on Cardinal,
539,Bump version to: 5.5.2 [skip ci],,Bump version to: 5.5.2 [skip ci],
540,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
541,Merge pull request #263 from storybookjs/fix-ios-input-styling,Fix #262 iOS styling for stacked inputs,Merge pull request #263 from storybookjs/fix-ios-input-styling,Fix #262 iOS styling for stacked inputs
542,Merge branch 'master' into fix-ios-input-styling,,Merge branch 'master' into fix-ios-input-styling,
543,Fix #262 iOS styling for stacked inputs,,Fix #262 iOS styling for stacked inputs,
544,Bump version to: 5.5.1 [skip ci],,Bump version to: 5.5.1 [skip ci],
545,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
546,Merge pull request #259 from storybookjs/clipboard-code-wrap,Break words in ClipboardCode,Merge pull request #259 from storybookjs/clipboard-code-wrap,Break words in ClipboardCode
547,Break words in ClipboardCode to prevent content from flowing underneith the copy icon,,Break words in ClipboardCode to prevent content from flowing underneith the copy icon,
548,Update browser database,,Update browser database,
549,Add Azure DevOps icon,,Add Azure DevOps icon,
550,Merge pull request #258 from storybookjs/remove-console-log,Remove console log in Avatar component,Merge pull request #258 from storybookjs/remove-console-log,Remove console log in Avatar component
551,Remove console log in Avatar component,,Remove console log in Avatar component,
552,Merge pull request #253 from storybookjs/dependabot/npm_and_yarn/prismjs-1.23.0,Bump prismjs from 1.20.0 to 1.23.0,Merge pull request #253 from storybookjs/dependabot/npm_and_yarn/prismjs-1.23.0,Bump prismjs from 1.20.0 to 1.23.0
553,Bump version to: 5.5.0 [skip ci],,Bump version to: 5.5.0 [skip ci],
554,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
555,Merge pull request #255 from storybookjs/updated-design-system,Update design system,Merge pull request #255 from storybookjs/updated-design-system,Update design system
556,be explicit about Input font-size,,be explicit about Input font-size,
557,update Clipboard Input,,update Clipboard Input,
558,use Template as the naming convenction,,use Template as the naming convenction,
559,add comment icons,,add comment icons,
560,clean up stories,,clean up stories,
561,remove unused Textarea styles,,remove unused Textarea styles,
562,remove unused Select styles,,remove unused Select styles,
563,cleanup code comment,,cleanup code comment,
564,fix error state and update code styling from Chromatic,,fix error state and update code styling from Chromatic,
565,remove unused Input states,,remove unused Input states,
566,update storybook to 6.2,,update storybook to 6.2,
567,Bump prismjs from 1.20.0 to 1.23.0,Bumps prismjs from 1.20.0 to 1.23.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump prismjs from 1.20.0 to 1.23.0,Bumps prismjs from 1.20.0 to 1.23.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
568,Bump version to: 5.4.9 [skip ci],,Bump version to: 5.4.9 [skip ci],
569,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
570,Merge pull request #250 from storybookjs/fix-mobile-input-error,Allow customization of form error state placement,Merge pull request #250 from storybookjs/fix-mobile-input-error,Allow customization of form error state placement
571,Add valid placements in proptypes,,Add valid placements in proptypes,
572,Change last error location to left,,Change last error location to left,
573,Set FormErrorState padding back to 3em 12em,,Set FormErrorState padding back to 3em 12em,
574,Remove viewport story for FormErrorState,,Remove viewport story for FormErrorState,
575,Allow for error tooltip placement,,Allow for error tooltip placement,
576,"Change form error state placement, capture in snapshot",,"Change form error state placement, capture in snapshot",
577,Merge pull request #247 from alii/patch-1,fix: Remove button jiggle,Merge pull request #247 from alii/patch-1,fix: Remove button jiggle
578,Bump version to: 5.4.8 [skip ci],,Bump version to: 5.4.8 [skip ci],
579,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
580,Merge pull request #249 from storybookjs/org-avatar,Add organization type to avatar,Merge pull request #249 from storybookjs/org-avatar,Add organization type to avatar
581,Use chromatic logo for org avatar story,,Use chromatic logo for org avatar story,
582,Fix order for args,,Fix order for args,
583,Add organization type to avatar,,Add organization type to avatar,
584,fix: Remove button jiggle,,fix: Remove button jiggle,
585,Bump version to: 5.4.7 [skip ci],,Bump version to: 5.4.7 [skip ci],
586,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
587,Merge pull request #246 from storybookjs/textarea-error,"Add function support for errors on textarea, startFocused behavior",Merge pull request #246 from storybookjs/textarea-error,"Add function support for errors on textarea, startFocused behavior"
588,Fix color property setup on textarea placeholder,,Fix color property setup on textarea placeholder,
589,Fix stories that set placeholder incorrectly,,Fix stories that set placeholder incorrectly,
590,Change placeholder text for textarea to match input,,Change placeholder text for textarea to match input,
591,Add some stories for new behavior,,Add some stories for new behavior,
592,Fix propTypes for textarea error given new func option,,Fix propTypes for textarea error given new func option,
593,"Add error function, startFocused behavior to textarea",,"Add error function, startFocused behavior to textarea",
594,Bump version to: 5.4.6 [skip ci],,Bump version to: 5.4.6 [skip ci],
595,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
596,Merge pull request #245 from storybookjs/tertiary-select,Update tertiary Select variant to match new designs,Merge pull request #245 from storybookjs/tertiary-select,Update tertiary Select variant to match new designs
597,Update tertiary Select variant to match new designs,,Update tertiary Select variant to match new designs,
598,Merge pull request #241 from storybookjs/focus-visible,Use focus-visible to hide outlines when using mouse,Merge pull request #241 from storybookjs/focus-visible,Use focus-visible to hide outlines when using mouse
599,remove unneccessary * selector,,remove unneccessary * selector,
600,Use focus-visible to hide outlines when using mouse and show when using keyboard,,Use focus-visible to hide outlines when using mouse and show when using keyboard,
601,Bump version to: 5.4.5 [skip ci],,Bump version to: 5.4.5 [skip ci],
602,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
603,Merge pull request #240 from storybookjs/fix-clipboard-logic,Fix clipboard logic to reset state,Merge pull request #240 from storybookjs/fix-clipboard-logic,Fix clipboard logic to reset state
604,Fix clipboard logic to reset state,,Fix clipboard logic to reset state,
605,Bump version to: 5.4.4 [skip ci],,Bump version to: 5.4.4 [skip ci],
606,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
