Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #1166 from electron/dependabot/npm_and_yarn/tsd-0.13.1,0.6257802,Support the new electron package name (#435),chore(deps-dev): bump tsd from 0.12.1 to 0.13.1,0
build: try downgrading ava,0.60300416,"If you are upgrading from ≤ 5.2.1 and building for a darwin target, you may experience problems. See #323 for details.",,0
build: remove a layer of indirection from the coverage script,0.48149437,[contributors] Add code coverage support via Coveralls (#257),,0
build(circleci): try a newer Node version on macOS,0.6353507,Dropped support for running on Node < 4.0. (#319),,0
chore(deps-dev): bump tsd from 0.12.1 to 0.13.1,0.40753654,Bump got to 2.0.0 (#1397),Bumps tsd from 0.12.1 to 0.13.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
chore(deps-dev): bump tsd from 0.11.0 to 0.12.1 (#1164),0.44459414,Bump got to 2.0.0 (#1397),chore(deps-dev): bump tsd from 0.11.0 to 0.12.1 Bumps tsd from 0.11.0 to 0.12.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com build: remove redundant files entry for TypeScript definition Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: Mark Lee electronjs@lazymalevolence.com,0
build(ci): Use a newer macOS image for a newer Node,0.44200927,[CLI] Minimum Node version is enforced (#454),,0
docs(news): fix 15.0.0 link,0.53259313,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
15.0.0,0.40428066,  1.8.0 or above (#711),,0
chore(deps): bump electron-notarize from 0.3.0 to 1.0.0 (#1157),0.7659015,Upgrade electron-notarize to ^0.2.0 (#1069),Bumps electron-notarize from 0.3.0 to 1.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
refactor: replace sanitize-filename with filenamify (#1156),0.441744,Allow extend-info to specify an object instead of a filename (#510),,0
build: test Node 14 in CI (#1155),0.5156127,Node 12 support (#1399),,0
fix(infer): add missing fields to the infer error message (#1153),0.5614621,Clarify the error message when infer cannot find a package.json file (#1079),Fixes #1144.,0
build(deps-dev): upgrade eslint to ^7.1.0 & @typescript-eslint/* to ^3.0.0 (#1152),0.6098883,TypeScript definition (#1131),,0
build: merge ESLint config files into package.json when possible,0.4110077,Bundled app validation to ensure that both package.json and the main entry point exist (#1257),,0
docs: clarify disabling pruning via the API in the README,0.6542484,"Default the prune option to true (#235, #472)",,0
refactor: rename ignore source files/functions to copy-filter (#1151),0.5362224,Allow the ignore parameter to take a function (#247),,0
feat: Add support for macOS app API key notarization (#1127),0.84739995,mac: app API key notarization (#1127),Co-authored-by: Mark Lee malept@users.noreply.github.com,1
build(deps): upgrade electron-notarize to ^0.3.0,0.9133847,Upgrade electron-notarize to ^0.2.0 (#1069),,1
Merge pull request #1139 - refactor: replace cross-zip with extract-zip,0.8102425,Replace cross-zip with extract-zip (#1139),,1
refactor: replace cross-zip with extract-zip,0.8831375,Replace cross-zip with extract-zip (#1139),,1
test(unzip): refactor for efficiency and readability,0.40303802,Replace cross-zip with extract-zip (#1139),,0
test(unzip): unzip should preserve symbolic links,0.51416445,Regression that caused the symlink test on Windows to not work as intended (#1071),,0
chore(deps): bump fs-extra from 8.1.0 to 9.0.0 (#1137),0.78217065,Upgrade fs-extra to ^8.1.0 (#993),Bumps fs-extra from 8.1.0 to 9.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
chore(deps-dev): bump typedoc from 0.16.11 to 0.17.1 (#1136),0.42871228,A warning is emitted when an Electron module is a production dependency (#819),Bumps typedoc from 0.16.11 to 0.17.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
fix(mac): check for osxNotarize.hardened-runtime in addition to hardenedRuntime,0.522478,[darwin/mas] Explicitly disallow osx-sign.binaries (#459),,0
build: upgrade asar to ^3.0.0,0.6956713,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",,0
build: ignore typedoc output for eslint,0.40146524,Better type checking when validating arch/platform (#534),,0
build: upgrade to malept/github-action-gh-pages@1.0.2,0.50198436,"The GitHub repository has been moved into an organization,",,0
docs: note in usage that sub-properties listed aren't exhaustive,0.49632192,(darwin/mas only) usageDescription option (#1049),Also update the osx-sign & notarize URLs. Closes #1134.,0
docs: add electron-notarize to DEBUG list,0.74936295,Upgrade electron-notarize to ^0.2.0 (#1069),,1
build: move filters to workflow.jobs,0.28765705,"feat: New lifecycle hooks: afterAsar, afterComplete, afterCopyExtraResources, beforeAsar, beforeCopy, beforeCopyExtraResources by @erikian in link",,0
build: try another branch filter syntax,0.42333418,"The build-version property, when unspecified, now defaults to the",,0
build: fix CircleCI syntax,0.36868194,Limited support for electron-prebuilt-compile (#608),,0
build: do not run CircleCI on the gh-pages branch,0.3522334,The default .git ignore only ignores that directory (#344),,0
build: use github pages action v1.0.1 (fixes ssh deploys),0.3687083,"The GitHub repository has been moved into an organization,",,0
chore(deps): bump yargs-parser from 17.1.0 to 18.0.0 (#1132),0.58669794,Switch from minimist to yargs-parser (#732),Bumps yargs-parser from 17.1.0 to 18.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
build: fix ssh deploy key environment variable name,0.44316822,"The build-version property, when unspecified, now defaults to the",,0
feat: add TypeScript definition (#1131),0.81143963,TypeScript definition (#1131),"Based on @types/electron-packager, it's updated for 14.2.1. It replaces docs/api.md as the canonical API documentation (docs/api.md remains with a link-based redirect for links to the Markdown file). build: publish TypeScript API docs to GitHub Pages",1
docs: note that the menubar FAQ does not apply to Electron 5,0.61750543,  electron-userland,,0
chore(deps-dev): bump sinon from 8.1.1 to 9.0.0 (#1125),0.4739956,Upgrade fs-extra to ^8.1.0 (#993),Bumps sinon from 8.1.1 to 9.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
build(canary): use relative path to quick start folder,0.41919407,Add tmpdir parameter to specify a custom temp directory (#230); set to false to disable,,0
build(canary): use absolute paths,0.46938163,Upgraded galactus to ^0.2.1 to fix a bug with relative paths,,0
build(canary): fix path to quick start,0.44851637,"The build-version property, when unspecified, now defaults to the",,0
build: use Node 10 in the canary workflow,0.5383799,Support for Node 10 via the CLI (#835),,0
feat: require Node 10 (#1122),0.6439556,Node < 10 support (#1122),BREAKING CHANGE: drop support for Node < 10 build: check that dependencies work with the Node versions we support build(deps-dev): upgrade ava to ^3.3.0 build: use a newer macOS image on CircleCI build: use a newer windows orb on CircleCI build: simplify CircleCI config,0
chore(deps-dev): bump eslint-plugin-ava from 9.0.0 to 10.0.1 (#1114),0.47586748,Upgrade to electron-osx-sign 0.4.x (#384),Bumps eslint-plugin-ava from 9.0.0 to 10.0.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Merge pull request #1121 from electron/dependabot/npm_and_yarn/semver-7.1.3,0.6111369,Support the new electron package name (#435),chore(deps): bump semver from 6.3.0 to 7.1.3,0
chore(deps): bump semver from 6.3.0 to 7.1.3,0.47546285,Bump got to 2.0.0 (#1397),Bumps semver from 6.3.0 to 7.1.3. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
docs: update badges in README,0.392993,API documentation moved from readme.md to docs/api.md (#296),,0
chore(deps): bump yargs-parser from 16.1.0 to 17.0.0 (#1118),0.58084637,Switch from minimist to yargs-parser (#732),Bumps yargs-parser from 16.1.0 to 17.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
14.2.1,0.58087534,  1.8.0 or above (#711),,0
fix(win32): correctly catch missing wine exceptions (#1117),0.9777726,win32: correctly catch missing wine exceptions (#1117),,1
chore: add .editorconfig,0.3593173,Automatically insert ElectronAsarIntegrity into Info.plist files (#1279),,0
chore: add sponsorship metadata,0.27541322,Better docs around contributing to the project (#258),,0
test: replace tempy with fs.mkdtemp (#1111),0.3305825,Ignore the generated temporary directory on Linux (#596),,0
Merge pull request #1110 from electron/clarify-dark-mode-docs,0.6086436,darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893),docs: add a link to the Electron docs for darwinDarkModeSupport,0
docs: add a link to the Electron docs for darwinDarkModeSupport,0.61583745,darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893),,0
test: clean up test names,0.3495801,Prune user-namespaced modules (#889),,0
chore(deps): bump cross-zip from 2.1.6 to 3.0.0 (#1103),0.56087923,Replace cross-zip with extract-zip (#1139),Bumps cross-zip from 2.1.6 to 3.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
fix(mac): don't fail if the icon path given doesn't exist (#1101),0.9430505,mac: don't fail if the icon path doesn't exist (#1101),,1
14.2.0,0.61254334,  1.8.0 or above (#711),,0
feat: add electronZipDir option (#1094),0.8203884,electronZipDir option (#1094),,1
chore(deps-dev): bump eslint-plugin-node from 10.0.0 to 11.0.0 (#1097),0.5377717,Dropped support for running on Node < 4.0. (#319),Bumps eslint-plugin-node from 10.0.0 to 11.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
chore(deps-dev): bump sinon from 7.5.0 to 8.0.1 (#1096),0.46978658,Upgrade fs-extra to ^8.1.0 (#993),Bumps sinon from 7.5.0 to 8.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
chore(deps-dev): bump nyc from 14.1.1 to 15.0.0 (#1095),0.4531908,Upgrade fs-extra to ^8.1.0 (#993),Bumps nyc from 14.1.1 to 15.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
fix: make symlink test robust to parallel packaging (#1088),0.6804446,Regression that caused the symlink test on Windows to not work as intended (#1071),,0
docs: move darwinDarkModeSupport under the macOS-only options,0.59945416,darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893),,0
fix: emit a warning if --osx-sign and a sub-property are specified in the CLI (#1087),0.6332071,[darwin/mas] BREAKING: The sign parameter is now osx-sign (for better cross-platform,,0
test: fix infer test coverage (#1085),0.51588935,[contributors] Add code coverage support via Coveralls (#257),,0
chore: fix question link title,0.31854227,feat: add new afterFinalizePackageTargets hook by @MarshallOfSound in link,,0
chore: Use issue config instead of a fake issue template for questions,0.363217,prebuiltAsar option to specify a prebuilt ASAR file (#823),,0
fix(win32): handle missing wine64 binaries in addition to wine (#1083),0.729606,win32: correctly catch missing wine exceptions (#1117),,1
test: add scheduled canary workflow to run against nightly Electron builds (#1080),0.5112998,Upgrade to electron-osx-sign 0.4.x (#384),,0
14.1.1,0.6245877,  1.8.0 or above (#711),,0
fix(infer): make the error message clearer when infer cannot find a package.json file (#1079),0.9430962,Clarify the error message when infer cannot find a package.json file (#1079),Also make the error message clearer when infer cannot find a package.json file.,1
fix: always initialize proxy support when running the CLI (#1077),0.90729654,Always initialize proxy support when running the CLI (#1077),,1
chore: ignore statement for code coverage purposes,0.5454833,Allow the ignore parameter to take a function (#247),,0
test(macOS): disable win32 target testing (#1078),0.4742876,Regression that caused the symlink test on Windows to not work as intended (#1071),disable running win32-specific tests on macOS CI stub out rcedit on macOS CI,0
fix: symlink test regression (#1071),0.81442714,Regression that caused the symlink test on Windows to not work as intended (#1071),,1
chore(deps): bump electron-notarize from 0.1.1 to 0.2.0 (#1069),0.74125385,Upgrade electron-notarize to ^0.2.0 (#1069),Bumps electron-notarize from 0.1.1 to 0.2.0. Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
docs: fix require statement for hooks examples,0.4043309,API hook for afterPrune (#677),Fixes #1067.,0
14.1.0,0.63686734,  1.8.0 or above (#711),,0
chore(deps): upgrade to @electron/get@^1.6.0 for better proxy support,0.6406925,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,,0
chore(deps): bump yargs-parser from 15.0.0 to 16.0.0 (#1065),0.5820401,Switch from minimist to yargs-parser (#732),Bumps yargs-parser from 15.0.0 to 16.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
feat: add support for win32/arm64 official builds (#1053),0.8375339,Support for official win32/arm64 builds (#1053),,1
chore(deps): bump yargs-parser from 13.1.1 to 15.0.0 (#1057),0.58507824,Switch from minimist to yargs-parser (#732),Bumps yargs-parser from 13.1.1 to 15.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
chore(deps-dev): bump eslint-plugin-ava from 8.0.0 to 9.0.0 (#1058),0.4669811,A warning is emitted when an Electron module is a production dependency (#819),Bumps eslint-plugin-ava from 8.0.0 to 9.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
chore(deps-dev): bump eslint-plugin-node from 9.2.0 to 10.0.0 (#1056),0.56942356,Dropped support for running on Node < 4.0. (#319),Bumps eslint-plugin-node from 9.2.0 to 10.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
feat: add usageDescription option for darwin/mas targets (#1049),0.7780551,(darwin/mas only) usageDescription option (#1049),,1
14.0.6,0.64046705,  1.8.0 or above (#711),,0
fix: send the properly formatted options from the CLI to electron-osx-sign (#1047),0.94183075,Send the properly formatted options from the CLI to electron-osx-sign (#1047),,1
chore: add missing NEWS entry,0.28262156,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
14.0.5,0.6462941,  1.8.0 or above (#711),,0
chore: update NEWS.md,0.49482876,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
fix: ensure that CFBundleExecutable and friends are correct for helper apps (#1046),0.9654752,ensure that CFBundleExecutable and friends are correct for helper apps (#1046),fix: ensure that CFBundleExecutable and friends are correct for helper apps Update darwin.js,1
chore(deps-dev): upgrade eslint-config-standard to ^14 (#1043),0.4706018,A warning is emitted when an Electron module is a production dependency (#819),,0
chore(deps-dev): upgrade eslint-plugin-ava to ^8 (#1042),0.47316492,A warning is emitted when an Electron module is a production dependency (#819),,0
chore: use the standardized capitalization of README,0.43271673,API documentation moved from readme.md to docs/api.md (#296),,0
chore: remove AppVeyor badge,0.3088871,mac: app API key notarization (#1127),,0
build: replace AppVeyor with CircleCI's Windows support (#1041),0.5290519,Support for official win32/arm64 builds (#1053),,0
chore: correct formatting of the 14.0.4 NEWS entry,0.43243265,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
14.0.4,0.6492391,  1.8.0 or above (#711),,0
chore: update electron version in v6 tests,0.7023766,version is removed in favor of electronVersion (CLI: --electron-version) (#665),,1
update NEWS.md,0.48768035,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
fix: ensure that the GPU helper plist is updated,0.5213345,[darwin/mas] Correctly set the helper bundle ID in all relevant plist files (#223),,0
fix: handle the electron GPU helper error on mac (#1036),0.61363196,Upgrade to electron-osx-sign 0.4.x (#384),fix electron helper error on mac fix electron helper error on mac,0
chore: actually run CI on Linux/Node 10,0.5576532,Support for Node 10 via the CLI (#835),,0
chore: remove references to Travis CI,0.4016565,Prune user-namespaced modules (#889),,0
chore: fix up 14.0.3 NEWS,0.48246545,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
14.0.3,0.64543974,  1.8.0 or above (#711),,0
fix: support Electron v6 helpers (#1033),0.6929784,Packaging Electron 6 based apps now correctly renames and packages the new Electron Helper bundles (#1033),Fixes #1032,0
chore: CircleCI support (#1031),0.40015095,Node < 10 support (#1122),chore: use CircleCI for Linux/macOS tests docs: update test running docs chore: add CircleCI badge to readme Add CI for Node 10 chore: remove Travis CI support chore: use x64 workers on AppVeyor,0
Fix AppVeyor URL,0.4342295,"Prevent app names from ending in "" Helper"" (#600)",,0
Fix GitHub template URLs,0.47996926,"The GitHub repository has been moved into an organization,",,0
test: download the checksum first,0.58485115,Electron downloads are now checked against their published checksums (#493),,0
chore: adjust GitHub links to Electron Packager,0.609481,electron-packager is no longer ignored by default (#819),,0
14.0.2,0.6309905,  1.8.0 or above (#711),,0
fix(unzip): warn Windows 7 users of the unzip dependency (#1030),0.928625,Warn Windows 7 users of the unzip dependencies (#1030),,1
chore(deps-dev): update eslint-config-standard requirement from ^12.0.0 to ^13.0.0 (#1027),0.49909285,A warning is emitted when an Electron module is a production dependency (#819),chore(deps-dev): update eslint-config-standard requirement Updates the requirements on eslint-config-standard to permit the latest version. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com chore: fix lint warnings,0
14.0.1,0.63907623,  1.8.0 or above (#711),,0
Remove section from README about 'Open Open Source' (#1026),0.43380108,API documentation moved from readme.md to docs/api.md (#296),,0
fix: add os.release() to host info,0.5772209,Host info shows OS release,,0
chore: lower the no-response days to 7,0.2875171,Chores,,0
Update fs-extra requirement from ^7.0.0 to ^8.1.0 (#993),0.8336253,Upgrade fs-extra to ^8.1.0 (#993),Updates the requirements on fs-extra to permit the latest version. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,1
chore: upgrade eslint to ^6 (#1020),0.425972,Dropped support for running on Node < 6.0. (#900),,0
docs: add unzip dependency info to README,0.57899076,Warn Windows 7 users of the unzip dependencies (#1030),Fixes #1018.,0
chore: update author & collaborators,0.34216034,[contributors] Update Standard (JavaScript coding standard) package to 5.4.x,Link to the GitHub collaborators graph instead of keeping a manual list.,0
chore: limit the files in the NPM package,0.45330018,Stop yarn creating .bin folders when pruning (#678),,0
14.0.0,0.5185774,  1.8.0 or above (#711),,0
Merge pull request #1017 from electron-userland/v14-develop,0.60529524,Support the new electron package name (#435),Version 14,0
chore: add NEWS entries for v14,0.4569874,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
Linux/ia32 warning moved from Packager to @electron/get (#1016),0.791715,Linux/ia32 support for Electron >= 4 is downgraded to a warning from @electron/get (#1016),,1
"test: fix CLI test names, add --no-download.rejectUnauthorized test",0.41487876,Regression that caused the symlink test on Windows to not work as intended (#1071),,0
refactor: use object shorthand in targets exports,0.33725193,Allow extend-info to specify an object instead of a filename (#510),,0
feat: convert from electron-download to @electron/get  (#1002),0.78527176,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,BREAKING CHANGE: The download options are completely different.,1
refactor: always test against post-1.0 versions of Electron (#1012),0.70206964,Handle inference when electron-prebuilt-compile points to a non-version (#978),chore: replace Electron 1.3.1 with 1.4.13 in tests,1
chore: install Wine via homebrew on macOS,0.41212255,Clarified message when wine is not found (#357),,0
chore: use yarn on Travis/macOS,0.40917623,Stop yarn creating .bin folders when pruning (#678),,0
chore: upgrade the ava ecosystem to ^2,0.3121755,add darwin/arm64 and mas/arm64 as official platform/arch combinations (#1168),,0
chore: refactor codesign testing (#1010),0.47102565,[contributors] Add code coverage support via Coveralls (#257),chore: test Travis/macOS with xcode10.1 chore: copy codesign setup from electron/electron chore: only run codesign test on macOS hosts,0
chore: avoid running npm install for fixtures (#1009),0.49411637,better detection of node modules (#847),"We only need a subset of the modules available for tests, so stub them out instead.",0
feat: ignore system junk files by default (#1005),0.8726364,Ignore system junk files by default (#1005),,1
chore: upgrade electron-notarize to ^0.1.1,0.9552596,Upgrade electron-notarize to ^0.2.0 (#1069),,1
chore: upgrade rcedit to ^2.0.0 (#1003),0.78954464,"rcedit module updated to 1.0.0, which fixes some bugs (#804)",,1
Replace extract-zip with cross-zip (#984),0.9687972,Replace cross-zip with extract-zip (#1139),,1
Wrap await example in a function because top-level await doesn't exist yet,0.53937125,Promise support for packager - function returns a Promise instead of the return value of the,,0
chore: upgrade eslint-plugin-node to ^9.0.1,0.5216891,Dropped support for running on Node < 4.0. (#319),,0
chore: split up NPM scripts,0.4851488,"Split out the code to sign OS X apps into a separate Node module,",,0
Upgrade asar to ^2.0.1,0.7752785,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",,1
Update asar to ^2.0.0,0.74420977,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",,1
Drop mz for util.promisify (#983),0.5532526,mz dependency (#759),,0
Update tempy requirement from ^0.2.1 to ^0.3.0 (#980),0.39292186,"If you are upgrading from ≤ 5.2.1 and building for a darwin target, you may experience problems. See #323 for details.",Updates the requirements on tempy to permit the latest version. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,0
Enable async/await eslint-plugin-ava config option,0.335765,Replaced asar with @electron/asar. The configuration options are unchanged. This migration is purely cosmetic. (#1431),,0
Handle inference where electron-prebuilt-compile points to a non-version (#978),0.99439317,Handle inference when electron-prebuilt-compile points to a non-version (#978),Fixes #975.,1
Refactor test helpers (#977),0.47015688,[contributors] Add code coverage support via Coveralls (#257),Refactor the test helpers so that it's easier to isolate tests to run when developing.,0
Move around source files (#976),0.43799824,Ensure relative out dirs are correctly ignored when copying (#919),Move cli.js to a bin folder Move source files to src folder Move CLI code to its own file,0
Drop Node 6 (#973),0.525142,Node < 10 support (#1122),Replace pify with util.promisify Don't run CI against Node 6 Convert from Promise syntax to async/await Drop Promise example from docs Update docs to indicate Node 8 requirement Use Object.entries Ignore package lock files Upgrade pkg-up to ^3.0.1 Use object spread syntax when possible Ignore caught icon error in code coverage,0
chore: upgrade electron-notarize to ^0.1.0 (#997),0.95483017,Upgrade electron-notarize to ^0.2.0 (#1069),,1
chore: be more explicit that users shouldn't file questions in the issue tracker,0.31956482,"Prepend all warning messages with ""WARNING:"" (#593)",,0
Update nyc requirement from ^13.0.1 to ^14.0.0 (#979),0.39616627,[contributors] Update Standard (JavaScript coding standard) package to 5.4.x,Updates the requirements on nyc to permit the latest version. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,0
"Split up issue template into bugs/feature requests/""questions"" (#971)",0.26897192,[contributors] Add code coverage support via Coveralls (#257),,0
Update semver requirement from ^5.3.0 to ^6.0.0 (#966),0.4912138,Dropped support for running on Node < 6.0. (#900),Updates the requirements on semver to permit the latest version. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,0
Merge pull request #963 from electron-userland/dependabot/npm_and_yarn/eslint-plugin-ava-tw-6.0.0,0.5920369,Upgrade to electron-osx-sign 0.4.x (#384),Update eslint-plugin-ava requirement from ^5.1.1 to ^6.0.0 AppVeyor: use yarn instead of npm Works around eslint/eslint#11018 (which seems to be a bug in NPM),0
AppVeyor: use yarn instead of npm,0.41486737,Stop yarn creating .bin folders when pruning (#678),Works around link (which seems to be a bug in NPM),0
Update eslint-plugin-ava requirement from ^5.1.1 to ^6.0.0,0.40275556,[contributors] Update Standard (JavaScript coding standard) package to 5.4.x,Updates the requirements on eslint-plugin-ava to permit the latest version. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,0
docs: OS X => macOS (#958),0.48367196,New universal architecture supported when packaging for macOS to generate a universal app,,0
13.1.1,0.6597742,  1.8.0 or above (#711),,0
fix(targets): Linux/ia32 is no longer supported for Electron >= 4 (#957),0.9281717,Linux/ia32 is no longer officially supported for Electron >= 4 (#957),See: link link,1
13.1.0,0.6701362,  1.8.0 or above (#711),,0
Merge pull request #952 from electron-userland/upgrade-dependencies,0.6372764,Support the new electron package name (#435),Upgrade asar and yargs-parser dependencies,0
Upgrade yargs-parser to ^13.0.0,0.6587305,Switch from minimist to yargs-parser (#732),,0
Upgrade asar to ^1.0.0,0.81160355,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",,1
serialHooks only takes Promises,0.5366389,Promise support for packager - function returns a Promise instead of the return value of the,,0
Clarify which LICENSE is which in the example,0.39767832,Add app-copyright parameter (#223),,0
Add 11.2.1 to NEWS file,0.47176984,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
Handle inferring electron-prebuilt-compile versions better (#932),0.9679891,Infer versions from electron-prebuilt-compile better (#932),Only apply the electron-prebuilt-compile workaround when Electron < 1.6.5,1
Add support for inferring version from Electron nightlies (#931),0.9530778,Support for inferring version from Electron nightlies (#931),,1
Merge pull request #930 from electron-userland/ava-1.0,0.5895004,Support the new electron package name (#435),Upgrade ava to ^1. Disable AVA's Babel support to speed up the testsuite.,0
Consolidate console.warn testing methods,0.46098924,"Prepend all warning messages with ""WARNING:"" (#593)",,0
Upgrade ava to ^1,0.34576532,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",,0
Add keywords to package.json,0.49648434,  nearest package.json (#667),,0
Update links,0.44039196,Full Changelog: link,,0
Simplify assertFilesEqual,0.30921334,Better type checking when validating arch/platform (#534),,0
Update docs,0.47639614,API documentation moved from readme.md to docs/api.md (#296),,0
13.0.1,0.65891695,  1.8.0 or above (#711),,0
Ensure relative out dirs are correctly ignored when copying (#919),0.99999994,Ensure relative out dirs are correctly ignored when copying (#919),This happens when both the dir and the out dir are relative to the current working directory. Fixes #918.,1
Remove accidentally committed package lock,0.53952163,Add package manager lockfiles to default ignore list (#1182),,0
13.0.0,0.53547597,  1.8.0 or above (#711),,0
Update related package links in readme,0.43937725,fix: allow packaging twice simultaneously by @MarshallOfSound in link,,0
Use Travis CI for some Windows CI (#917),0.39275092,Support for customizing Windows targets on WSL without Wine installed (#1260),Upgrade Linux CI to Ubuntu 16.04 Let Travis CI handle x64 windows tests,0
Drop callback support (#916),0.5180344,  callback (#658),"Removes callback-style support (use nodeify if you need that still), and adds an async/await example to the API docs.",0
Remove deprecated target arch API (#915),0.88145286,Deprecated target arch APIs (#915),,1
Upgrade eslint-plugin-node to ^8,0.5179506,Node 16 & 18 support (#1399),,0
Merge pull request #899 from electron-userland/notarize-support,0.7776042,Upgrade electron-notarize to ^0.2.0 (#1069),feat: add support for Mojave app notarization,1
Attempt to fix possible race condition with sinon.spy,0.3413183,"Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)",,0
Note which notarize sub-properties are required,0.44463608,support for macOS Mojave app notarization (#899),,0
"Reorganize some code, clarify docs, add tests",0.2846315,[contributors] Add code coverage support via Coveralls (#257),,0
feat: add support for mojave app notarization,0.89737916,support for macOS Mojave app notarization (#899),,1
Merge pull request #900 from electron-userland/drop-node-4,0.6017635,Support the new electron package name (#435),Drop Node 4 support,0
probot(request-info): check that issues/PRs don't have un-filled-in templates,0.31043994,Bundled app validation to ensure that both package.json and the main entry point exist (#1257),,0
Upgrade to ESLint 5,0.3784998,"If you are upgrading from ≤ 5.2.1 and building for a darwin target, you may experience problems. See #323 for details.",,0
More package upgrades,0.5010887,  depending on package managers (#819),,0
Drop support for Node < 6,0.54131436,Node < 10 support (#1122),,0
Merge pull request #823 from jsg2021/asar-filename,0.4860499,asar-unpack is deprecated in favor of asar.unpack (#417),Add support for prebuilt asars,0
Clean up,0.68120944,Chores,,0
Add prebuiltAsar option,0.6989542,prebuiltAsar option to specify a prebuilt ASAR file (#823),Fixes #161.,0
12.2.0,0.6646409,  1.8.0 or above (#711),,0
Add link to electron-installer-windows (#817),0.55860126,version is removed in favor of electronVersion (CLI: --electron-version) (#665),,0
Test refactors (#896),0.43822113,[contributors] Add code coverage support via Coveralls (#257),Add test helpers to assert that files/directories/symlinks exist Deduplicate test code,0
Don't handle EH/NP Helpers if they don't exist (#894),0.9999999,Don't handle EH/NP Helpers if they don't exist (#894),,1
Merge pull request #893 from electron-userland/mojave-dark-mode,0.72321653,darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893),feat: add darwinDarkModeSupport option to support mojave dark mode for older Electron versions,1
