Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
216,Use avoid using deprecated PHPUnit annotation.,0.47850877,Remove old static personal client methods (#1325),,0
217,Merge pull request #738 from jstoone/fix-return-type-of-relation,0.5690109,Add ext-json dependency (#940),,0
218,Alias HasherContract,0.69377595,Use Hasher interface instead of HashManager (#1157),,0
219,Merge branch 'alexbilbie-2.0',0.33914313,"Allow to change Models database connection (#1255, 7ab3bdb)",,0
220,Change wasRecentlyCreated to false,0.90180266,Change wasRecentlyCreated to false (#979),Conflicts: CHANGELOG.md,1
221,feat: tests for restricting client grant types,0.53851134,Allow '*' scope to be used with Client Credentials (#949),,0
222,Add method to reset client secret,0.62346864,Implement personal access client config (#1260),,0
223,use AuthCode model to persist new authcode,0.93528545,Authcode model is now used for persisting new authcodes (#808),,1
224,Made whereRevoked consistent,0.8747329,Made whereRevoked consistent (#868),,1
225,Use bigInteger column type for user_id columns,0.97355676,Use bigInteger column type for user_id columns (#1057),,1
226,[7.0] Update to PHPUnit 7,0.7402202,Update to phpseclib v3 (#1410)﻿,,1
227,Merge pull request #1 from vinkla/patch-1,0.49864262,Fix migrations tag publish (#832),  Update UPGRADE.md   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,0
228,Allow super-user scope on password grant.,0.5167085,"Allow client credentials secret to be hashed (#1145, ccbcfeb, 1c40ae0)",,0
229,Merge pull request #46 from JamesForks/travis-no-suggest,0.41902256,Fix ClientRepository doc blocks by @axlon in https://github.com/laravel/passport/pull/1587,Match name of personal access token methods to config,0
230,[10.x] Add purging of invalid refresh tokens to command (#1396),0.76705277,Revoke refresh tokens when auth tokens get revoked (#1186),The config values included in passport.php don't match those shown in the upgrade guide for personal access tokens in v9.1. This matches the values with those in the config file.,1
231,Merge pull request #1091 from strongholdmedia/feature/support-mysql-native-prepares,0.47033903,Fix jsonSerialize PHP 8.1 issue (#1512)﻿,,0
232,Merge pull request #1001 from matt-allan/fix-cookie-token-comment,0.52917945,mergeConfigFrom already checked if app is running with config cached (#1205),  Implement secret modal   Add upgrade note on vue assets   Revert change   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,0
233,Use proper return type in command,0.35394245,Made whereRevoked consistent (#868),,0
234,Merge pull request #783 from robinvdvleuten/6.0,0.48794192,Fix ClientRepository doc blocks by @axlon in https://github.com/laravel/passport/pull/1587,  Warn about one-time-hashed-secret   Update ClientCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
235,Merge pull request #933 from imanghafoori1/clean_up,0.5353097,Fix migrations tag publish (#832),,0
236,Adding foreign keys to Client model relationships,0.630492,"Add user relationship to client model (#851, 3213be8)",,0
237,Merge branch 'artisan-client-credentials' of https://github.com/robbytaylor/passport into robbytaylor-artisan-client-credentials,0.53453636,Make $userId nullable in ClientRepository->createPersonalAccessClient by @bram-pkg in https://github.com/laravel/passport/pull/1642,,0
238,Default provider to users if exists otherwise null,0.4973649,Initial support for multiple providers (#1220),,0
239,add install command,0.45156297,Allow installs of zend-diactoros 2 (c0c3fca),Conflicts: CHANGELOG.md,0
240,Merge pull request #595 from ahalimkara/patch-1,0.5191269,Fix migrations tag publish (#832),,0
241,Don't test on hhvm,0.35089487,Don't serialize by default (29e9d53),,0
242,Merge pull request #170 from heisian/patch-1,0.5144722,Fix migrations tag publish (#832),,0
243,Fix auth codes table customization,0.94311523,Fix auth codes table customization (#1044),,1
244,Update phpunit.xml.dist,0.52817035,Replace deprecated package and namespaces (#1158),,0
245,Add Laravel 5.8 support,0.84043354,Laravel 9 Support (#1516),,1
246,Remove hard-coded model key name in favour of Model::getKeyName(),0.5409039,Ensure client model factory always creates models with a primary key (#1492﻿,,0
247,Small fixes,0.4669705,Fix resolveInheritedScopes (#1207),,0
248,Merge pull request #1261 from aaronhuisinga/9.x,0.49963206,Fix migrations tag publish (#832),,0
249,Call the validation...,0.44606632,Fix actingAsClient testing method (#1119),,0
250,[11.x] Get model PK instead of forcibly id column (#1626),0.7463926,Get model PK instead of forcibly id column by @lucaspanik in https://github.com/laravel/passport/pull/1626,  Update UPGRADE.md   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,1
251,Revoke refresh tokens as well,0.8467318,Revoke refresh tokens when auth tokens get revoked (#1186),,1
252,Enable Client credentials grant,0.6977508,Client credentials middleware should allow any valid client (#1132),  Implement passport:hash command   Skip records which are already hashed   Fix client command when hashing secrets   Use password_get_info   Update HashCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
253,Remove dangling import,0.5730163,Remove deprecated properties by @driesvints in https://github.com/laravel/passport/pull/1560,,0
254,Merge pull request #620 from aliselcuk/patch-1,0.5227846,Fix migrations tag publish (#832),[9.x] Drop support for old JWT versions,0
255,Merge pull request #724 from designmynight/protect-client-credentials-grant,0.50094986,Allow to use custom authorization server response (#1521)﻿,[9.x] Bump league server dependency,0
256,Fix resolveInheritedScopes.,0.9287332,Fix resolveInheritedScopes (#1207),,1
257,[8.x] PHP 8 Support (#1373),0.9760884,PHP 8 Support (#1373),,1
258,working on default value,0.48921838,Automatic configuration of client UUIDs (#1231),,0
259,styleCI fixes,0.49530426,Fix doc block types by @hafezdivandari in https://github.com/laravel/passport/pull/1647,,0
260,Cache Composer dependencies,0.45572653,Bump league server dependency (#1237),,0
261,fix all spacing issues,0.4446292,Fix maxlength for token names (#1300),,0
262,Merge pull request #744 from patrickkivits/6.0,0.47349483,Update PurgeCommand.php by @fatoskurtishi in https://github.com/laravel/passport/pull/1586,Conflicts: CHANGELOG.md src/Client.php,0
263,Customisable Authentication Model,0.5953865,Improve authenticateViaBearerToken() performance by @alecpl in https://github.com/laravel/passport/pull/1447,,0
264,Update Client.php,0.82082003,Update to phpseclib v3 (#1410)﻿,Automatic configuration of client UUIDs via passport:install --uuids,1
265,Tests for Controller Traits,0.51856273,Add actingAsClient method for tests (#1083),,0
266,Merge pull request #1003 from crynobone/use-facade-resolved,0.50226504,Fix resolveInheritedScopes (#1207),,0
267,Merge pull request #141 from gorog/guard-cookie,0.48461875,"Fix cookie handling for security release (#1322, 75f1ad2)",,0
268,Apply fixes from StyleCI (#1082),0.5702641,Add middleware CheckClientCredentialsForAnyScope (#855),,0
269,add @throws docblock,0.6564772,Fix AccessToken docblock (#996),,0
270,Test ScopeController class,0.5646186,Add actingAsClient method for tests (#1083),,0
271,Merge pull request #38 from JamesForks/drop-last-used-at,0.43186343,Add the ability to retrieve current client (#854),,0
272,Merge pull request #1237 from laravel/update-league-server-dependency,0.59937274,Bump league server dependency (#1237),,0
273,Assert that exception is thrown when personal access client is missing,0.7840622,"Personal client exception (#831, 7bb53d1)",,1
274,Fix implicit flow athorization denied redirect,0.5884016,Allow multiple redirects when creating clients (#928),Conflicts: CHANGELOG.md src/Http/Middleware/CheckClientCredentials.php src/Http/Middleware/CheckClientCredentialsForAnyScope.php,0
275,implement custom grant for personal access tokens,0.70598924,Allow setting expiration of personal access tokens (#919),,1
276,Merge pull request #525 from antimech/patch-1,0.50703895,Fix migrations tag publish (#832),Fix 500 Internal Server Error response on validating recently deleted client,0
277,Added missing parentheses,0.35108685,Fix str_replace error when third parameter ($subject) is null (#1511)﻿,,0
278,Have PersonalAccessTokenFactoryTestModelStub extend Token instead of Model,0.5809654,Add key type to refresh token model (e400c2b),,0
279,Use anonymous migrations (#1531),0.7896173,Use anonymous migrations by @mmachatschek in https://github.com/laravel/passport/pull/1531,,1
280,configurable route options,0.66388845,Add names to routes for re-usability (#846),,0
281,Replaced helpers with Blade directives,0.94380665,Replaced helpers with Blade directives (#939),,1
282,Merge pull request #182 from Modelizer/user-relation,0.6866838,"Add user relationship to client model (#851, 3213be8)",Co-Authored-By: Dries Vints dries@vints.io,0
283,Remove unused imports,0.594525,Removed,,0
284,Merge branch 'billriess/8.x',0.40686545,Add middleware CheckClientCredentialsForAnyScope (#855),,0
285,Merge pull request #13 from lucasmichot/feature/master/composer-prefer-dist,0.43566036,Allow lcobucci/jwt v5 and cleaned up version constraints by @GrahamCampbell in https://github.com/laravel/passport/pull/1649,,0
286,Merge branch '2.0' of https://github.com/chris-moreton/passport into chris-moreton-2.0,0.5486834,"Merge default Passport configuration (#1039, e260c86)",,0
287,[11.x] Allow for bootstrapping without loading routes (#1564),0.76468253,Allow for bootstrapping without loading routes by @axlon in https://github.com/laravel/passport/pull/1564,Conflicts: CHANGELOG.md,1
288,Update composer.json,0.51578534,Fix jsonSerialize PHP 8.1 issue (#1512)﻿,,0
289,[10.x] Use Real Keys in Tests (#1450),0.47814122,Add actingAsClient method for tests (#1083),[8.x] Fix resolveInheritedScopes.,0
290,Update to phpseclib v3 (#1410),1.0000001,Update to phpseclib v3 (#1410)﻿,,1
291,Merge pull request #1157 from X-Coder264/use-hasher-interface-instead-of-hash-manager,0.61447966,Use Hasher interface instead of HashManager (#1157),,0
292,Merge pull request #1171 from Orrison/clientFactory,0.5480798,Fix create client call (aff9d09),,0
293,Merge pull request #271 from nueko/master,0.45004833,Fix migrations tag publish (#832),,0
294,Get AuthCode table from model instead of hardcoding,0.75861084,Change auth code table to the model's table (#865),,1
295,Create issues.yml,0.45615742,Rework HandlesOAuthErrors trait to middleware (#937),Conflicts: CHANGELOG.md,0
296,"[10.x] Ensure client model factory always creates models with a primary key, even when events are disabled (#1492)",0.92199945,Ensure client model factory always creates models with a primary key (#1492﻿,,1
297,Add key type to refresh token model,0.9004507,Add key type to refresh token model (e400c2b),[8.x] mergeConfigFrom() already check if app is running with config cached.,1
298,Use only one PSR7 implementation (#1330),0.99022645,Use only one PSR 7 implementation (#1330),https://github.com/illuminate/support/blob/6.x/ServiceProvider.php#L60-L67,1
299,Merge pull request #1193 from Ilyes512/small-cleanup,0.48024112,Fix migrations tag publish (#832),Conflicts: CHANGELOG.md,0
300,Update HandlesOAuthErrors.php,0.6948434,Update to phpseclib v3 (#1410)﻿,,0
301,Merge pull request #93 from JesseObrien/fix/personal_access_client_model,0.64214224,"Add user relationship to client model (#851, 3213be8)",,0
302,Merge pull request #412 from vigneshgurusamy/extend-token-repo,0.50756073,Fix migrations tag publish (#832),,0
303,Merge pull request #3 from vinkla/patch-2,0.50347155,Fix migrations tag publish (#832),,0
304,Remove useless variable,0.5403787,Remove deprecated functionality (#1235),[8.x] GitHub actions,0
305,Fix: wrong array index filenames,0.4521181,Fix jsonSerialize PHP 8.1 issue (#1512)﻿,,0
306,[9.x] Warn about one-time-hashed-secret (#1259),0.9672853,Warn about one-time-hashed-secret (#1259),,1
307,Merge pull request #758 from Donovan-H/6.0,0.45910805,Update PurgeCommand.php by @fatoskurtishi in https://github.com/laravel/passport/pull/1586,,0
308,update version,0.5768186,Update version constraints for Laravel 6.0 (609b5e8),,0
309,Laravel v9 support (#1516),0.98102593,Laravel 9 Support (#1516),,1
310,Merge branch '7.0',0.36364365,Fix resolveInheritedScopes (#1207),[8.x] Joined config publish registering with the rest of the publish regist…,0
311,Feature: Adding Purge command,0.70802367,Use custom models in purge command if set (#1316),Conflicts: CHANGELOG.md,1
312,wording change,0.68027085,Changed,,0
313,Make refresh model configurable,0.6820439,Add ability to customize the RefreshToken (#966),[8.x] Forget session keys on invalid match,0
314,Update ScopeController.php,0.648298,Update to phpseclib v3 (#1410)﻿,,0
315,Allow clients to skip the authorization prompt,0.8381622,Allow first party clients to skip the authorization prompt (#1022),,1
316,Add new refresh token repository,0.72535753,Revoke refresh tokens when auth tokens get revoked (#1186),[8.x] Implement auth token for access requests,1
317,Merge branch 'master' into hotfix/merge-changes,0.3864951,Rework HandlesOAuthErrors trait to middleware (#937),,0
318,Use non-salted SHA-256 hashing to store client secrets,0.68400675,"Allow client credentials secret to be hashed (#1145, ccbcfeb, 1c40ae0)",,0
319,added scopes check to client credentials grant type,0.681595,Allow '*' scope to be used with Client Credentials (#949),[8.x] Revoke refresh tokens as well,0
320,Move Model instantiation to repository,0.44187474,Use custom models in purge command if set (#1316),,0
321,[10.x] Support Laravel 8 (#1336),0.87179506,Laravel 9 Support (#1516),[8.x] Add tests for getting the access token with the password grant,1
322,Use model methods in trait and mock,0.4478437,Add actingAsClient method for tests (#1083),,0
323,Merge pull request #710 from adriaanzon/5.0,0.51950383,Fix migrations tag publish (#832),,0
324,Allow binding token repository instance,0.5930564,Fix actingAsClient token relation (#1268),,0
325,Rate Limit the /oauth/token route,0.43423623,Implement auth token for access requests (#1188),,0
326,Fix check.,0.49615353,Fix actingAsClient testing method (#1119),,0
327,Update ClientCommand.php's user_id description (#1619),0.843467,Update ClientCommand.php's user_id description by @Smoggert in https://github.com/laravel/passport/pull/1619,[8.x] Add a Passport Client factory to Passport publishing,1
328,Update route() docblock,0.73015946,Fix AccessToken docblock (#996),,1
329,Merge pull request #465 from joelshepherd/3.0,0.48622394,Fix migrations tag publish (#832),Signed-off-by: Kevin Ullyott ullyott.kevin@gmail.com,0
330,A fresh token should also be returned on JsonResponse classes,0.5376045,Revoke refresh tokens when auth tokens get revoked (#1186),Signed-off-by: Kevin Ullyott ullyott.kevin@gmail.com,0
331,Merge pull request #252 from Aferz/2.0,0.49349785,Fix migrations tag publish (#832),,0
332,Merge pull request #598 from MichaelDeBoey/patch-1,0.50017023,Fix migrations tag publish (#832),[8.x] Shouldn't the migrations use bigIncrements and indexes on relationships?,0
333,Fix many docblocks.,0.6615059,Fix AccessToken docblock (#996),,0
334,Merge pull request #422 from CasperLaiTW/3.0,0.52672917,Fix migrations tag publish (#832),,0
335,Sets search mode to boolean for revoked field,0.4028911,Modify UserRepository to check for 'findAndValidateForPassport' method (#1144),,0
336,Merge branch 'user-key' of https://github.com/kevindierkx/passport into kevindierkx-user-key,0.579458,Make $userId nullable in ClientRepository->createPersonalAccessClient by @bram-pkg in https://github.com/laravel/passport/pull/1642,,0
337,Test against PHP 7.2,0.66784275,PHP 8 Support (#1373),,0
338,Merge pull request #941 from driesvints/import-test-namespaces,0.53714776,Fix migrations tag publish (#832),Conflicts: CHANGELOG.md,0
339,Merge pull request #513 from robinvdvleuten/4.0,0.5039858,Fix ClientRepository doc blocks by @axlon in https://github.com/laravel/passport/pull/1587,,0
340,Add ServerRequestInterface typehint,0.6966675,Change server property type in CheckClientCredentialForAnyScope (#1034),,0
341,"Add create(), revokeAccessToken(), and isAccessTokenRevoked() methods. Type hint Token on save().",0.59943503,Add ability to customize the RefreshToken (#966),,0
342,Switch from getKey() to getAuthIdentifier() to be match Laravel core,0.9705494,Switch from getKey() to getAuthIdentifier() to match Laravel core (#1134),,1
343,Add support for EncryptCookies middleware (#1628),0.8263915,Add support for EncryptCookies middleware by @axlon in https://github.com/laravel/passport/pull/1628,,1
344,    allow setting expiration of personal access tokens,0.9547024,Allow setting expiration of personal access tokens (#919),"In order to more easily purge expired or revoked access tokens, auth codes an refresh tokens, I've created a purge command. This command can then be scheduled to run on any given interval or run manually when needed.",1
345,Rework HandlesOAuthErrors trait to middleware,0.9627299,Rework HandlesOAuthErrors trait to middleware (#937),[8.x] Add tests for Passport::actingAs and Passport::actingAsClient,1
346,"Added support for custom primary keys on user model, resolves: #106",0.6375654,Ensure client model factory always creates models with a primary key (#1492﻿,[9.x] Use Hasher interface instead of HashManager,0
347,Use phpseclib for generating keys,0.53911334,Update to phpseclib v3 (#1410)﻿,[8.x] Replace deprecated package and namespaces,0
348,first,0.32542914,Allow first party clients to skip the authorization prompt (#1022),,0
349,Merge pull request #952 from ejunker/patch-1,0.51558703,Fix binding (e3478de)﻿,,0
350,Fixed omitted space that made style check fail,0.4091566,Fix doc block types by @hafezdivandari in https://github.com/laravel/passport/pull/1647,,0
351,Fix wrong attribute value once again,0.5471384,Fix str_replace error when third parameter ($subject) is null (#1511)﻿,,0
352,Merge pull request #519 from antimech/patch-2,0.49110794,Fix migrations tag publish (#832),,0
353,Change oauth to passport prefix,0.6058713,"Merge default Passport configuration (#1039, e260c86)",,0
354,add option to enable,0.4842989,Add ability to customize the RefreshToken (#966),,0
355,Update Upgrade Guide,0.5698863,Upgrade to league/oauth2-server 8.0 (97e3026),,0
356,allow customizing migrations,0.4859611,Revert model DB connection customization by @driesvints in https://github.com/laravel/passport/pull/1412,,0
357,"Fix error display, use axios error response correctly.",0.4962672,Rework HandlesOAuthErrors trait to middleware (#937),,0
358,fix formatting,0.47918025,Fix auth codes table customization (#1044),,0
359,[10.x] Fix Faker deprecations (#1530),0.7397624,Fix Faker deprecations by @X-Coder264 in https://github.com/laravel/passport/pull/1530,[8.x] Update ClientCommand to support public clients,1
360,Replace fire() with dispatch(),0.90173244,Replace fire() with dispatch() (#952),,1
361,Get proper errors field from JSON response,0.5605631,Fix jsonSerialize PHP 8.1 issue (#1512)﻿,,0
362,Update tests.yml (#1540),0.58668756,Fix actingAsClient testing method (#1119),,0
363,Remove Guzzle dependency (#1327),1.0,Remove Guzzle dependency (#1327)﻿,Conflicts: CHANGELOG.md,1
364,Update ClientRepository.php,0.80751705,Update to phpseclib v3 (#1410)﻿,,1
365,[10.x] Add custom encryption key for JWT tokens (#1501),0.9792014,Add custom encryption key for JWT tokens (#1501),Conflicts: tests/CheckClientCredentialsForAnyScopeTest.php tests/CheckClientCredentialsTest.php,1
366,feat: tests for grant types restriction,0.42077497,Add actingAsClient method for tests (#1083),,0
367,Add .styleci.yml to .gitattributes,0.42951828,Fix doc block types by @hafezdivandari in https://github.com/laravel/passport/pull/1647,[8.x] Modify UserRepository to check for 'findAndValidateForPassport' method,0
368,Merge pull request #1044 from afilippov1985/fix-auth-codes-table-customization,0.594978,Fix migrations tag publish (#832),,0
369,Style fixes,0.49836183,Fix auth codes table customization (#1044),,0
370,Alternative fix to #632,0.61187106,Fix resolveInheritedScopes (#1207),,0
371,Merge pull request #846 from d8vjork/7.0,0.49464136,Fix migrations tag publish (#832),Allow access to HTTP response status code on OAuthServerException.,0
372,Remove unneeded use,0.6408384,Removed,,0
373,Merge pull request #715 from robinvdvleuten/6.0,0.4991566,Fix ClientRepository doc blocks by @axlon in https://github.com/laravel/passport/pull/1587,,0
374,remove unused import,0.61197615,Removed,,0
375,Merge pull request #929 from driesvints/fix-incrementing-bug,0.5539015,Fix migrations tag publish (#832),Use avoid using deprecated PHPUnit annotation.,0
376,Remove Vue components (#1352),1.0000002,Remove Vue components (#1352)﻿,"The @expectedException, @expectedExceptionCode, @expectedExceptionMessage, and @expectedExceptionMessageRegExp annotations are deprecated. They will be removed in PHPUnit 9. Refactor your test to use expectException(), expectExceptionCode(), expectExceptionMessage(), or expectExceptionMessageRegExp() instead. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com",1
377,Reuse find() method on client repository,0.6983219,Modify UserRepository to check for 'findAndValidateForPassport' method (#1144),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
378,Add tests for making crypto keys,0.63274264,Add custom encryption key for JWT tokens (#1501),,0
379,Nonstandard ID in the token's relationship with the user (#1267),0.9999999,Nonstandard ID in the token's relationship with the user (#1267),,1
380,Fix lint issues,0.5091453,Rework HandlesOAuthErrors trait to middleware (#937),,0
381,upgrade,0.55234444,Changed,Explicitly disable public static check to use hashed secrets when running all tests,0
382,Revert model DB connection customization (#1412),0.78963983,Revert model DB connection customization by @driesvints in https://github.com/laravel/passport/pull/1412,,1
383,Update 1_Bug_report.md,0.5124181,Fix migrations tag publish (#832),,0
384,Added redirect_uri and user_id options to cli,0.60445887,Allow multiple redirects when creating clients (#928),,0
385,Merge pull request #669 from cmmarslender/5.0,0.51399755,Fix migrations tag publish (#832),,0
386,Update AuthCode.php (#1644),0.6925752,Fix auth codes table customization (#1044),,0
387,Merge pull request #523 from doctorallen/4.0,0.5494415,Fix AccessToken docblock (#996),,0
388,Some composer adjustments.,0.44663554,Changed,,0
389,Merge pull request #159 from livingos/fix-scopes-storage,0.5015537,Fix migrations tag publish (#832),,0
390,Rename phpunit file,0.58114934,Replace deprecated package and namespaces (#1158),,0
391,wip,0.37478977,Add Provider Guard to ClientRepository for Personal Access Clients by @michaelnabil230 in https://github.com/laravel/passport/pull/1655,[9.x] Switch from getKey() to getAuthIdentifier() to match Laravel core,0
392,clean up formatting,0.39312255,Replace deprecated package and namespaces (#1158),,0
393,Allow guzzle v7,0.70006704,Guzzle 7 support (#1311),[8.x] Test on PHP 7.4,1
394,Merge pull request #1470 from ricardogobbosouza/patch-1,0.5810794,Fix migrations tag publish (#832),,0
395,Update .styleci.yml,0.4937487,Add middleware CheckClientCredentialsForAnyScope (#855),[8.x] Format docs,0
396,Use the correct types for test mocks,0.5273725,Add actingAsClient method for tests (#1083),,0
397,Added another option to UserRepository so Password Grant can ask model to verify password.,0.57177293,Pass user identifier through to finalize scopes in personal access grant by @GrahamCampbell in https://github.com/laravel/passport/pull/1650,,0
398,Merge pull request #1134 from kaptk2/master,0.47304899,Fix migrations tag publish (#832),,0
399,Fix creating fresh api token,0.6173245,Revoke refresh tokens when auth tokens get revoked (#1186),[9.x] Client credentials middleware should allow any valid client (#1125),0
400,change key location,0.58051956,Remove foreign keys (20e9b66),,0
401,Returning revoke result,0.59047383,Made whereRevoked consistent (#868),,0
402,remove formatting changes,0.54143834,Removed,Conflicts: CHANGELOG.md,0
403,Apply fixes from StyleCI (#1092),0.5688231,Add middleware CheckClientCredentialsForAnyScope (#855),,0
404,Use caret for constraints,0.8921492,Use caret for constraints (d906804),[8.x] Update 'upgrade to 8.0' guide to remove mention of included upgrade migration,1
405,Add the ability to retrieve current client,0.91710687,Add the ability to retrieve current client (#854),[8.x] Add abstract CheckCredentials middleware and allows to create,1
406,Moved provider check to bearer token only (#1246),0.9999999,Moved provider check to bearer token only (#1246),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,1
407,formatting and fix test,0.58317095,Fix actingAsClient testing method (#1119),custom implementation of middleware if needed. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
408,Merge pull request #770 from sindicatoesp/patch-1,0.57230854,Fix migrations tag publish (#832),,0
409,Fix the docblock,0.785169,Fix AccessToken docblock (#996),,1
410,Namespace tests,0.43930832,Add actingAsClient method for tests (#1083),[8.x] Fix 'actingAsClient' testing method,0
411,Merge pull request #4 from morloderex/patch-1,0.5187279,Fix migrations tag publish (#832),,0
412,Apply fixes from StyleCI (#1242),0.56385916,Fix resolveInheritedScopes (#1207),,0
413,Create PassportTestCase,0.6701819,Add a Passport Client factory to Passport publishing (#1171),,0
414,[11.x] Support prompting re-consent when redirecting for authorization (#1567),0.77764875,Support prompting re-consent when redirecting for authorization by @hafezdivandari in https://github.com/laravel/passport/pull/1567,"Revert ""[9.x] Use psr request attributes in 'check client credentials' middleware""",1
415,Add styleci config,0.45848832,Add middleware CheckClientCredentialsForAnyScope (#855),,0
416,Fix docblocks spacing,0.57226765,Fix AccessToken docblock (#996),[9.x] Use psr request attributes in 'check client credentials' middleware,0
417,Update update-changelog.yml,0.48905763,Changed,,0
418,"Cleaned up returns, removed redundant code",0.5848713,Remove deprecated functionality (#1235),,0
419,Added user relationship in token model.,0.7169306,Nonstandard ID in the token's relationship with the user (#1267),Use 'oauth_scopes' and 'oauth_client_id' attributes in psr request,1
420,Fix link to documentation,0.591072,Fix AccessToken docblock (#996),,0
421,Merge pull request #1322 from laravel/cookie-fixes,0.56099486,Fix migrations tag publish (#832),,0
422,Update CHANGELOG,0.66968995,Changed,,0
423,delete the laravel_token cookie on logout,0.5512984,Remove deprecated properties by @driesvints in https://github.com/laravel/passport/pull/1560,[8.x] Update Upgrade Guide,0
424,Update comment to include $response,0.46166176,Update ClientCommand.php's user_id description by @Smoggert in https://github.com/laravel/passport/pull/1619,,0
425,Apply fixes from StyleCI (#1198),0.55950105,Add middleware CheckClientCredentialsForAnyScope (#855),,0
426,Allow to change Models database connection,0.8886984,"Allow to change Models database connection (#1255, 7ab3bdb)",,1
427,StyleCI + validation tweak,0.518087,Add middleware CheckClientCredentialsForAnyScope (#855),,0
428,Throw exception if there are no personal access clients,0.74817324,"Personal client exception (#831, 7bb53d1)",,1
429,Fixed small typo in command option description,0.34072888,Replaced helpers with Blade directives (#939),,0
430,Update PHPUnit methods,0.74577695,Update to phpseclib v3 (#1410)﻿,,1
431,Implement auth token for access requests,0.95446193,Implement auth token for access requests (#1188),,1
432,Merge branch 'protect-client-credentials-grant' into restrict-grant-types,0.48931995,Allow '*' scope to be used with Client Credentials (#949),,0
433,Merge pull request #1362 from pataar/patch-1,0.53940815,Fix migrations tag publish (#832),,0
434,Merge pull request #39 from JamesForks/fix-docblock,0.63198656,Fix AccessToken docblock (#996),,0
435,Merge pull request #566 from themsaid/pr/21689,0.5008565,Fix migrations tag publish (#832),,0
436,[10.x] Client Credentials Feature tests (#1341),0.607994,Allow '*' scope to be used with Client Credentials (#949),,0
437,Github templates,0.44913104,Refactor routes to dedicated file by @driesvints in https://github.com/laravel/passport/pull/1464,,0
438,Some code style fixes.,0.5952641,Fix auth codes table customization (#1044),,0
439,Bump dependencies,0.70692754,Bump league server dependency (#1237),,1
440,Improve passport:install command (#1294),1.0,Improve passport:install command (#1294),Conflicts: CHANGELOG.md,1
441,Merge pull request #1201 from laravel/github-actions,0.49962023,Fix migrations for Laravel 9.x by @ricky-perchpeek in https://github.com/laravel/passport/pull/1639,,0
442,Update templates,0.5251092,Add ability to customize the RefreshToken (#966),,0
443,fix,0.62506014,Fix resolveInheritedScopes (#1207),[7.x] Cast returned client identifier value to string,0
444,Fixed tests,0.6844449,Fix actingAsClient testing method (#1119),,0
445,Merge pull request #927 from driesvints/fix-refresh-tokens-revoke-check,0.567469,Rework HandlesOAuthErrors trait to middleware (#937),,0
446,CS fixes,0.49295038,Fix resolveInheritedScopes (#1207),,0
447,Merge pull request #45 from nueko/patch-1,0.50706613,Fix migrations tag publish (#832),,0
448,  adapt for laravel breakingc hange,0.46998602,Fix binding (e3478de)﻿,[7.x] 'actingAsClient' method for tests,0
449,Merge pull request #1115 from laravel/revert-1112-check-client-credentials-use-psr,0.57721555,Update dependencies for PSR request (#1201),,0
450,Fix str_replace error when third parameter ($subject) is null (#1511),1.0000002,Fix str_replace error when third parameter ($subject) is null (#1511)﻿,Conflicts: CHANGELOG.md,1
451,Flattens resources/assets directory.,0.8090975,resources/assets directory was flattened (#813),,1
452,Merge pull request #184 from laravel/rateLimit,0.51496905,Fix migrations tag publish (#832),,0
453,Tweak travis config,0.45479947,Fix AccessToken docblock (#996),Conflicts: src/Bridge/AccessToken.php src/Bridge/AuthCodeRepository.php src/Guards/TokenGuard.php src/Http/Controllers/HandlesOAuthErrors.php src/Http/Middleware/CheckClientCredentials.php src/Http/Middleware/CheckClientCredentialsForAnyScope.php tests/AccessTokenControllerTest.php tests/AuthorizationControllerTest.php tests/BridgeAccessTokenRepositoryTest.php tests/BridgeRefreshTokenRepositoryTest.php tests/CheckClientCredentialsForAnyScopeTest.php tests/CheckClientCredentialsTest.php tests/HandlesOAuthErrorsTest.php tests/PassportTest.php,0
454,Using array_wrap instead of is_array and conditional operator,0.33568782,PHP 8 Support (#1373),,0
455,Merge pull request #1151 from chinloyal/8.x,0.5160318,Fix resolveInheritedScopes (#1207),,0
456,Merge pull request #78 from strebl/fix-scope-checkboxes,0.5200597,Fix migrations tag publish (#832),,0
457,"Revert ""[10.x] Add purging of invalid refresh tokens to command (#1396)"" (#1397)",0.77275044,Revoke refresh tokens when auth tokens get revoked (#1186),,1
458,Resolve test failures,0.66625655,Fix actingAsClient testing method (#1119),,0
459,Updated required constructor parameter,0.4793026,Use newFactory to properly reference factory (#1349),,0
460,Always remove xdebug,0.5415087,Removed,added $keyType = 'string' to Token model,0
461,Merge pull request #1421 from laravel/ubuntu,0.513232,Fix migrations tag publish (#832),,0
462,allow overriding the AccessToken class (#1638),0.69826007,Allow overriding the AccessToken class by @hafezdivandari in https://github.com/laravel/passport/pull/1638,,0
