Index,Message,Description,Message Abstract,Description Abstract
173,refactor: remove useless ref copy (#1981),,refactor: remove useless ref copy (#1981),
174,fix: Should always reset to the original data after mutating with optimistic data (#1982),  fix _o bug   fix race conditions ,fix: Should always reset to the original data after mutating with optimistic data (#1982),fix _o bug fix race conditions
175,chore: Add test cases for mutate (#1976),add test cases,chore: Add test cases for mutate (#1976),add test cases
176,2.0.0-beta.3,,2.0.0-beta.3,
177,Fix race conditions related to optimistic UI (#1970),  fix optimistic ui race conditions   fix test   fix ,Fix race conditions related to optimistic UI (#1970),fix optimistic ui race conditions fix test fix
178,fix: try fix codesanbox ci import error (#1971),,fix: try fix codesanbox ci import error (#1971),
179,chore: Faster type checking (#1969),,chore: Faster type checking (#1969),
180,Bug fixes (#1968),  type fixes   remove unused code   cast Promise   remove ts-ignore ,Bug fixes (#1968),type fixes remove unused code cast Promise remove ts-ignore
181,build: import with-selector with extension from useESE (#1967),  build: import with-selector with extension from useESE   fix shim import ,build: import with-selector with extension from useESE (#1967),build: import with-selector with extension from useESE fix shim import
182,fix: mutate args for useSWRInfinite hook (#1947),  fix: mutate args for useSWRInfinite hook   Add swr infinite test for revalidation with arguments   Add swr infinite test for non-revalidation with arguments   Rename swr infinite mutate test case   Update type for infite mutate args   Include 'MutatorOptions' import   Co-authored-by: sanjeev40 sanjeev@worknetwork.in,fix: mutate args for useSWRInfinite hook (#1947),fix: mutate args for useSWRInfinite hook Add swr infinite test for revalidation with arguments Add swr infinite test for non-revalidation with arguments Rename swr infinite mutate test case Update type for infite mutate args Include 'MutatorOptions' import Co-authored-by: sanjeev40 sanjeev@worknetwork.in
183,types: fix type regressions (#1966),,types: fix type regressions (#1966),
184,2.0.0-beta.2,,2.0.0-beta.2,
185,Improved React 18 support (#1962),  update state in a transition   support snapshotting external state   wip   move types:check to pre-commit   refactor: switch to useSyncExternalStoreWithSelector (#1953)   type: extends useConfig cache interface (#1938)   remove mount check for react18 (#1927)   https://github.com/reactwg/react-18/discussions/82 related pr #787 #433   lint: dont check unused vars with underscore prefix (#1939)   test: upgrade to jest 28 (#1942)   Upgrade to jest 28   Upgrade to jest 28   feat: useSyncExternalStoreWithSelector   refactor: remove stateUpdate and boardcast   state update should be handled by uSESW   type: fix test type error   remove pnpm.lock   fix: import cjs for codesanbox   refactor: add selector   refactor: add cachestate interface and try fix custom cache   fix: custom cache init   refactor: remove useless flag   chore: codesanbox ci   refactor: remove force render in infinite   build: add _internal   chore: mark warning test   fix: dts generation   codesanbox ci   chore: rename swr folder to core   Co-authored-by: Jiachi Liu inbox@huozhi.im   chore: useSES should be external (#1960)   rename type   types: update cache types   chore: move @types/useSES to devDependencies   Co-authored-by: Shu Ding g@shud.in Co-authored-by: Jiachi Liu inbox@huozhi.im,Improved React 18 support (#1962),update state in a transition support snapshotting external state wip move types:check to pre-commit refactor: switch to useSyncExternalStoreWithSelector (#1953) type: extends useConfig cache interface (#1938) remove mount check for react18 (#1927) link related pr #787 #433 lint: dont check unused vars with underscore prefix (#1939) test: upgrade to jest 28 (#1942) Upgrade to jest 28 Upgrade to jest 28 feat: useSyncExternalStoreWithSelector refactor: remove stateUpdate and boardcast state update should be handled by uSESW type: fix test type error remove pnpm.lock fix: import cjs for codesanbox refactor: add selector refactor: add cachestate interface and try fix custom cache fix: custom cache init refactor: remove useless flag chore: codesanbox ci refactor: remove force render in infinite build: add _internal chore: mark warning test fix: dts generation codesanbox ci chore: rename swr folder to core Co-authored-by: Jiachi Liu inbox@huozhi.im chore: useSES should be external (#1960) rename type types: update cache types chore: move @types/useSES to devDependencies Co-authored-by: Shu Ding g@shud.in Co-authored-by: Jiachi Liu inbox@huozhi.im
186,Fix cache types (#1961),  Fix cache types   Guard against undefined originalData   Change useSwrConfig   populateCache: undefined for currentData ,Fix cache types (#1961),Fix cache types Guard against undefined originalData Change useSwrConfig populateCache: undefined for currentData
187,test: upgrade to jest 28 (#1942),  Upgrade to jest 28   Upgrade to jest 28 ,test: upgrade to jest 28 (#1942),Upgrade to jest 28 Upgrade to jest 28
188,lint: dont check unused vars with underscore prefix (#1939),,lint: dont check unused vars with underscore prefix (#1939),
189,remove mount check for react18 (#1927),https://github.com/reactwg/react-18/discussions/82 related pr #787 #433,remove mount check for react18 (#1927),link related pr #787 #433
190,type: extends useConfig cache interface (#1938),,type: extends useConfig cache interface (#1938),
191,breaking: Throw error when using suspense on the server side without fallback in React 18 (#1931),,breaking: Throw error when using suspense on the server side without fallback in React 18 (#1931),
192,2.0.0-beta.1,,2.0.0-beta.1,
193,breaking: drop legacy types (#1930),,breaking: drop legacy types (#1930),
194,Add keepPreviousData option (#1929),  add laggy option   use keepPreviousData   add test cases   add new test ,Add keepPreviousData option (#1929),add laggy option use keepPreviousData add test cases add new test
195,replace isFallback with isLoading state; optimize code (#1928),,replace isFallback with isLoading state; optimize code (#1928),
196,build: output mutation cjs bundle with named exports (#1926),,build: output mutation cjs bundle with named exports (#1926),
197,Add isFallback state (#1925),  add isFallback   remove -m   add test case ,Add isFallback state (#1925),add isFallback remove -m add test case
198,2.0.0-beta.0,,2.0.0-beta.0,
199,add missing .mjs build,,add missing .mjs build,
200,feat: Hook for remote mutations (#1450),  (wip) initial impl.   fix test   (wip) fix deps   initial implementation   fix linter   fix state reset   avoid reset race condition   fix race conditions   code tweaks   code tweaks   return bound mutate   apply review comments   fix tsconfig   type fixes   fix lint errors   code tweaks   fix type error   update types   inline serialization result   merge main and update argument api   add tests   fix tests   update typing   update state api   change error condition ,feat: Hook for remote mutations (#1450),(wip) initial impl. fix test (wip) fix deps initial implementation fix linter fix state reset avoid reset race condition fix race conditions code tweaks code tweaks return bound mutate apply review comments fix tsconfig type fixes fix lint errors code tweaks fix type error update types inline serialization result merge main and update argument api add tests fix tests update typing update state api change error condition
201,type: fix type error on SWRConfig (#1913),Refs: https://github.com/DefinitelyTyped/DefinitelyTyped/pull/56210,type: fix type error on SWRConfig (#1913),Refs: link
202,type: make type inference simpler (#1908),,type: make type inference simpler (#1908),
203,build(deps): bump minimist from 1.2.5 to 1.2.6 (#1903),Bumps minimist from 1.2.5 to 1.2.6. - Release notes - Commits  updated-dependencies: - dependency-name: minimist   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump minimist from 1.2.5 to 1.2.6 (#1903),Bumps minimist from 1.2.5 to 1.2.6. - Release notes - Commits updated-dependencies: - dependency-name: minimist   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
204,Update React 18 dependencies (#1824),  update react@next deps   update react 18   Co-authored-by: Jiachi Liu inbox@huozhi.im,Update React 18 dependencies (#1824),update react@next deps update react 18 Co-authored-by: Jiachi Liu inbox@huozhi.im
205,fix: wrong spell (#1902),,fix: wrong spell (#1902),
206,Keep all fields with one single key (#1863),  store all data fields using one single key   fix tests   fix bugs and tests   fix lint error   refactor code   get rid of $ and $   simplify serialize ,Keep all fields with one single key (#1863),store all data fields using one single key fix tests fix bugs and tests fix lint error refactor code get rid of $ and $ simplify serialize
207,breaking: Change the fetcher argument to be consistent with the passed key (#1864),  change the fetcher argument to be consistent with the key   fix test cases   fix type checks ,breaking: Change the fetcher argument to be consistent with the passed key (#1864),change the fetcher argument to be consistent with the key fix test cases fix type checks
208,test: fix an act warning (#1888),,test: fix an act warning (#1888),
209,feat: support functional optimisticData (#1861),  feat: support functional optimisticData   Update src/types.ts   Co-authored-by: Shu Ding g@shud.in,feat: support functional optimisticData (#1861),feat: support functional optimisticData Update src/types.ts Co-authored-by: Shu Ding g@shud.in
210,bugfix: make suspense and revalidateIfStale work together (#1851),  bugfix: make suspense and revalidateIfStale work together   test: add test for revalidateIfStale used with suspense ,bugfix: make suspense and revalidateIfStale work together (#1851),bugfix: make suspense and revalidateIfStale work together test: add test for revalidateIfStale used with suspense
211,1.2.2,,1.2.2,
212,feat: Support populateCache as a function (#1818),  allow populateCache as function   test: add a test for the behavior of revalidateOnMount when the key has been changed (#1847)   add tests   pass current data   update example and deps   remove next.lock   Co-authored-by: Toru Kobayashi koba0004@gmail.com,feat: Support populateCache as a function (#1818),allow populateCache as function test: add a test for the behavior of revalidateOnMount when the key has been changed (#1847) add tests pass current data update example and deps remove next.lock Co-authored-by: Toru Kobayashi koba0004@gmail.com
213,test: add a test for the behavior of revalidateOnMount when the key has been changed (#1847),,test: add a test for the behavior of revalidateOnMount when the key has been changed (#1847),
214,fix: reset stale unmountedRef in suspense (#1843),,fix: reset stale unmountedRef in suspense (#1843),
215,"refactor: revalidateIfStale has an effect on updates, not only mounting (#1837)",,"refactor: revalidateIfStale has an effect on updates, not only mounting (#1837)",
216,1.2.1,,1.2.1,
217,fix: useSWRInfinite revalidates with revalidateOnMount (#1830),,fix: useSWRInfinite revalidates with revalidateOnMount (#1830),
218,build(deps-dev): bump next from 12.0.8 to 12.0.9 (#1821),,build(deps-dev): bump next from 12.0.8 to 12.0.9 (#1821),
219,feat: shouldErrorRetry accepts a function (#1816),,feat: shouldErrorRetry accepts a function (#1816),
220,1.2.0,,1.2.0,
221,fix: use the latest reference of fetcher with suspense mode (#1803),,fix: use the latest reference of fetcher with suspense mode (#1803),
222,Add link to security email directly (#1795),,Add link to security email directly (#1795),
223,chore: Move community health files to .github (#1794),,chore: Move community health files to .github (#1794),
224,chore: Clean up configurations (#1792),  clean up config files   match minor and patch releases for dev deps ,chore: Clean up configurations (#1792),clean up config files match minor and patch releases for dev deps
225,test: use @swc/jest (#1790),,test: use @swc/jest (#1790),
226,test: remove flaky focus test case (#1793),,test: remove flaky focus test case (#1793),
227,chore: Update company name (#1791),,chore: Update company name (#1791),
228,chore: Update examples and dependencies (#1789),  upgrade @swc-node/jest   update examples ,chore: Update examples and dependencies (#1789),upgrade @swc-node/jest update examples
229,Improve watch commands (#1788),,Improve watch commands (#1788),
230,simplify example development (#1787),  simplify example development   move setup to test folder ,simplify example development (#1787),simplify example development move setup to test folder
231,1.2.0-beta.1,,1.2.0-beta.1,
232,polish: display name in devtool (#1779),  polish: display name in devtool   revert withArgs export ,polish: display name in devtool (#1779),polish: display name in devtool revert withArgs export
233,type: Required return type when mutating (#1772),Co-authored-by: ekaterinarazanova ekaterina.ryazanova@sbermarket.ru,type: Required return type when mutating (#1772),Co-authored-by: ekaterinarazanova ekaterina.ryazanova@sbermarket.ru
234,test: add delay for flaky focus test (#1762),,test: add delay for flaky focus test (#1762),
235,chore: remove useless react-native field (#1761),,chore: remove useless react-native field (#1761),
236,build: support mjs exports (#1760),,build: support mjs exports (#1760),
237,doc: comment helper (#1757),,doc: comment helper (#1757),
238,1.2.0-beta.0,,1.2.0-beta.0,
239,merge extra request states in cache (#1752),,merge extra request states in cache (#1752),
240,rename CONCURRENT_REQUESTS to FETCH (#1749),,rename CONCURRENT_REQUESTS to FETCH (#1749),
241,merge mutation states (#1748),,merge mutation states (#1748),
242,feat: Optimistic mutation with error rollback (#1745),  add optimisticData and rollbackOnError   add test cases   add test for rollback ,feat: Optimistic mutation with error rollback (#1745),add optimisticData and rollbackOnError add test cases add test for rollback
243,chore: Ignore coverage report (#1744),  remove coverage report   ignore coverage ,chore: Ignore coverage report (#1744),remove coverage report ignore coverage
244,1.1.2,,1.1.2,
245,Skip error retrying when document is not active and improve tests (#1742),  use the babel coverage reporter   improve coverage ,Skip error retrying when document is not active and improve tests (#1742),use the babel coverage reporter improve coverage
246,merge concurrent request states (#1741),,merge concurrent request states (#1741),
247,Fix local state sharing example deps (#1737),,Fix local state sharing example deps (#1737),
248,feat: Add populateCache option to mutate (#1729),  add populateCache option to mutate   rename type and export it ,feat: Add populateCache option to mutate (#1729),add populateCache option to mutate rename type and export it
249,re-export InfiniteFetcher (#1728),,re-export InfiniteFetcher (#1728),
250,1.1.2-beta.1,,1.1.2-beta.1,
251,resolves #1131 (#1727),,resolves #1131 (#1727),
252,Improve test (#1725),  test: improve test coverage   ci ,Improve test (#1725),test: improve test coverage ci
253,add moduleNameMapper (#1724),,add moduleNameMapper (#1724),
254,fix #1680 (#1720),,fix #1680 (#1720),
255,type(infinite): export SWRInfinteHook and InfiniteKeyLoader from infinite (#1714),  type: export SWRInfinteHook and InfiniteKeyLoader from infinite   rename InfiniteKeyLoader and InfiniteFetcher ,type(infinite): export SWRInfinteHook and InfiniteKeyLoader from infinite (#1714),type: export SWRInfinteHook and InfiniteKeyLoader from infinite rename InfiniteKeyLoader and InfiniteFetcher
256,1.1.2-beta.0,,1.1.2-beta.0,
257,Make polyfill for requestAnimationFrame more robust (#1707),  Add check for requestAnimationFrame availability   Fix comparison   Bring back missing import of hasWindow ,Make polyfill for requestAnimationFrame more robust (#1707),Add check for requestAnimationFrame availability Fix comparison Bring back missing import of hasWindow
258,1.1.1,,1.1.1,
259,fix: Return undefined data if key's falsy under suspense mode (#1698),,fix: Return undefined data if key's falsy under suspense mode (#1698),
260,"fix: If newData is deeply to the latest state, broadcast the latest state (#1697)",,"fix: If newData is deeply to the latest state, broadcast the latest state (#1697)",
261,test: add refreshInterval function returns 0 (#1691),,test: add refreshInterval function returns 0 (#1691),
262,feat: refreshInterval as a function (#1690), allow passing a function that returns a new interval   for refreshInterval add tests for refreshInterval as a function,feat: refreshInterval as a function (#1690),allow passing a function that returns a new interval   for refreshInterval add tests for refreshInterval as a function
263,1.1.0,,1.1.0,
264,chore: Add test case for getKey in useSWRInfinite (#1681),,chore: Add test case for getKey in useSWRInfinite (#1681),
265,types: remove duplicated typing def (#1675),  types: remove duplicated typing def   add null   remove the last overloading ,types: remove duplicated typing def (#1675),types: remove duplicated typing def add null remove the last overloading
266,remove: unnecessary async (#1676),,remove: unnecessary async (#1676),
267,chore: upgrade eslint to v8 and prettier to v2 (#1674),  chore: upgrade prettier to v2   update eslint to v8 ,chore: upgrade eslint to v8 and prettier to v2 (#1674),chore: upgrade prettier to v2 update eslint to v8
268,example: update typescript examples with strict ts mode (#1673),,example: update typescript examples with strict ts mode (#1673),
269,1.1.0-beta.12,,1.1.0-beta.12,
270,fix: Add defaults for SWRResponse (#1609),Co-authored-by: Shu Ding g@shud.in,fix: Add defaults for SWRResponse (#1609),Co-authored-by: Shu Ding g@shud.in
271,fix keyloader index and previousPageData type (#1669),,fix keyloader index and previousPageData type (#1669),
272,chore: rename major branch to main (#1664),,chore: rename major branch to main (#1664),
273,1.1.0-beta.11,,1.1.0-beta.11,
274,type: disbale inference when data generic is provided (#1658),  type: disbale inference when data generic is provided   type: refactor useSWRInfinite type   type: make config fetcher type work   chore: clean up ,type: disbale inference when data generic is provided (#1658),type: disbale inference when data generic is provided type: refactor useSWRInfinite type type: make config fetcher type work chore: clean up
275,fix: supports ssr in ie11(#1657) (#1659),,fix: supports ssr in ie11(#1657) (#1659),
276,1.1.0-beta.10,,1.1.0-beta.10,
277,Tweak types (#1640), test: add test for #1586  Author:    YixuanXu yixuanxu94@outlook.com Date:      Tue Nov 16 19:57:15 2021 +0800  fix: allow user to use generics  Author:    YixuanXu yixuanxu94@outlook.com Date:      Tue Nov 16 19:58:38 2021 +0800   chore: remove comments   fix: allow fallback to origin fetcher   chore: remove comment   chore: rename to barefetcher   add test   Co-authored-by: Shu Ding g@shud.in,Tweak types (#1640),test: add test for #1586 Author:    YixuanXu yixuanxu94@outlook.com Date:      Tue Nov 16 19:57:15 2021 +0800 fix: allow user to use generics Author:    YixuanXu yixuanxu94@outlook.com Date:      Tue Nov 16 19:58:38 2021 +0800 chore: remove comments fix: allow fallback to origin fetcher chore: remove comment chore: rename to barefetcher add test Co-authored-by: Shu Ding g@shud.in
278,build: output without minification (#1650),,build: output without minification (#1650),
279,fix: typos (#1647),,fix: typos (#1647),
280,1.1.0-beta.9,,1.1.0-beta.9,
281,enhance: bind removeEventListener (#1596),  fix: bind removeEventListener   mock web preset   dynamic add check condition ,enhance: bind removeEventListener (#1596),fix: bind removeEventListener mock web preset dynamic add check condition
282,"Revert ""chore: Add type: ""module"" and use .mjs extension (#1604)"" (#1618)",This reverts commit 396644f47f5078057e34d8cf49f07560c00aa0d4.,"Revert ""chore: Add type: ""module"" and use .mjs extension (#1604)"" (#1618)",This reverts commit 396644f47f5078057e34d8cf49f07560c00aa0d4.
283,1.1.0-beta.8,,1.1.0-beta.8,
284,"chore: Add type: ""module"" and use .mjs extension (#1604)",  add type: module and use mjs extension   fix jest config ,"chore: Add type: ""module"" and use .mjs extension (#1604)",add type: module and use mjs extension fix jest config
285,1.1.0-beta.7,,1.1.0-beta.7,
286,fix mutate argument for infinite (#1602),,fix mutate argument for infinite (#1602),
287,Change config alteration process in withMiddleware to be immutable (#1556),Co-authored-by: Junsu Shin junsu.shin@linecorp.com,Change config alteration process in withMiddleware to be immutable (#1556),Co-authored-by: Junsu Shin junsu.shin@linecorp.com
288,"Revert ""mark data and error as readonly (#1514)"" (#1570)",This reverts commit af6353cf3a89d00319276983e8f7e15ac7e70472.,"Revert ""mark data and error as readonly (#1514)"" (#1570)",This reverts commit af6353cf3a89d00319276983e8f7e15ac7e70472.
289,fix: compatible with miniprogram (#1595),"""can't find variable removeEventListener"" in miniprogram Co-authored-by: 最刚 ",fix: compatible with miniprogram (#1595),"""can't find variable removeEventListener"" in miniprogram Co-authored-by: 最刚 "
290,fix: adds undefined as valid Key type to allow falsy Key or Key() (#1594),,fix: adds undefined as valid Key type to allow falsy Key or Key() (#1594),
291,fix: Support for functions that return false (#1586),,fix: Support for functions that return false (#1586),
292,fix react-native issue (#1583),  fix react-native issue   v1.1.0-beta.9   update rn-fix   fix naming   check not needed for document   Co-authored-by: Andreas Fink andreas@afink.at,fix react-native issue (#1583),fix react-native issue v1.1.0-beta.9 update rn-fix fix naming check not needed for document Co-authored-by: Andreas Fink andreas@afink.at
293,1.1.0-beta.6,,1.1.0-beta.6,
294,optimizations (#1578),,optimizations (#1578),
295,test: speed up with @swc-node/jest (#1569),,test: speed up with @swc-node/jest (#1569),
296,test: Add test case for mutation deduplication (#1549),  add test case for mutation deduplication   fix lint error ,test: Add test case for mutation deduplication (#1549),add test case for mutation deduplication fix lint error
297,feat: using latest version of axios with fetch interceptor (#1548),  feat: using latest version of Axios   feat: using axios.request to pass TS types ,feat: using latest version of axios with fetch interceptor (#1548),feat: using latest version of Axios feat: using axios.request to pass TS types
298,chore: Refactor cleanupState (#1544),,chore: Refactor cleanupState (#1544),
299,small fixes (#1541),,small fixes (#1541),
300,1.1.0-beta.5,,1.1.0-beta.5,
301,fix: Ensure mutate accepts undefined as the data (#1515),  add test to ensure mutate accepts undefined   bugfix   fix types   fix test case   fix warning   fix lint errors ,fix: Ensure mutate accepts undefined as the data (#1515),add test to ensure mutate accepts undefined bugfix fix types fix test case fix warning fix lint errors
302,chore: fix ts comments (#1540),,chore: fix ts comments (#1540),
303,fix: Reusing cache provider (#1539),,fix: Reusing cache provider (#1539),
304,add revalidateFirstPage option to infinite (#1538),,add revalidateFirstPage option to infinite (#1538),
305,chore: Code refactoring (#1533),  fix undefined helper   update comment   revert unnecessary changes ,chore: Code refactoring (#1533),fix undefined helper update comment revert unnecessary changes
306,fix: Only trigger the success event if not discarded (#1529),  only trigger the success event if not discarded   add test ,fix: Only trigger the success event if not discarded (#1529),only trigger the success event if not discarded add test
307,test: Add tests for reconnect and merge-config (#1530),  add test for reconnect events   add test for merge-config ,test: Add tests for reconnect and merge-config (#1530),add test for reconnect events add test for merge-config
308,mark data and error as readonly (#1514),,mark data and error as readonly (#1514),
309,output code coverage (#1511),Co-authored-by: Jiachi Liu inbox@huozhi.im,output code coverage (#1511),Co-authored-by: Jiachi Liu inbox@huozhi.im
310,1.1.0-beta.4,,1.1.0-beta.4,
311,fix error events not deduped (#1522),,fix error events not deduped (#1522),
312,feat: Add new onDiscarded option (#1523),  add onDiscarded   add test   revert unintended change ,feat: Add new onDiscarded option (#1523),add onDiscarded add test revert unintended change
313,chore: Code refactoring (#1521),  adjust condition   use .catch ,chore: Code refactoring (#1521),adjust condition use .catch
314,1.1.0-beta.3,,1.1.0-beta.3,
315,chroe: use yalc for local development (#1508),  use yalc   handle watch fail ,chroe: use yalc for local development (#1508),use yalc handle watch fail
316,typing: fix-type-generation (#1509),Author:    YixuanXu yixuanxu94@outlook.com,typing: fix-type-generation (#1509),Author:    YixuanXu yixuanxu94@outlook.com
317,chore: Remove duplicate configs (#1507),  chore: merge duplicate configs   separate test type checking ,chore: Remove duplicate configs (#1507),chore: merge duplicate configs separate test type checking
318,fix: Refactor core revalidate function and fix isValidating state bug (#1493),  refactor core revalidate function; fix state bug   fix test ,fix: Refactor core revalidate function and fix isValidating state bug (#1493),refactor core revalidate function; fix state bug fix test
319,example: add ref checking condition (#1504),,example: add ref checking condition (#1504),
320,fix: Invalidate the key when mutating without revalidating (#1498),  add test for mount revalidation and deduplication   clear dedupling promises when invalidating a key   delete concurrent promise when revalidate is set to true   Co-authored-by: Shu Ding g@shud.in Co-authored-by: Gang Chen 13298548+MoonBall@users.noreply.github.com  disable ts assertion  Co-authored-by: Gang Chen 13298548+MoonBall@users.noreply.github.com,fix: Invalidate the key when mutating without revalidating (#1498),add test for mount revalidation and deduplication clear dedupling promises when invalidating a key delete concurrent promise when revalidate is set to true Co-authored-by: Shu Ding g@shud.in Co-authored-by: Gang Chen 13298548+MoonBall@users.noreply.github.com disable ts assertion Co-authored-by: Gang Chen 13298548+MoonBall@users.noreply.github.com
321,1.1.0-beta.2,,1.1.0-beta.2,
322,chore: Upgrade eslint and add local cache (#1499),  add cache to eslint   upgrade eslint ,chore: Upgrade eslint and add local cache (#1499),add cache to eslint upgrade eslint
323,chore: Refine type interfaces (#1496),  refine type names   refine type names cont.   simplify SWRConfiguration type   apply review comments ,chore: Refine type interfaces (#1496),refine type names refine type names cont. simplify SWRConfiguration type apply review comments
324,chore: Improve project file structure (#1497),  move jest-setup.ts to scripts   move test-type into test   separate tsc type check and build   add github actions cache for yarn   use setup-node@v2   update include path ,chore: Improve project file structure (#1497),move jest-setup.ts to scripts move test-type into test separate tsc type check and build add github actions cache for yarn use setup-node@v2 update include path
325,Type useSWR fetcher (#1477), type useSWR fetcher  add comments about implementation add type test scripts for other middleware   fix yarn.lock   add type check for middleware and fetcher   apply review change and type useSWRInfinite   simplify the implementation of fetcher type   Author:    YixuanXu yixuanxu94@outlook.com,Type useSWR fetcher (#1477),type useSWR fetcher add comments about implementation add type test scripts for other middleware fix yarn.lock add type check for middleware and fetcher apply review change and type useSWRInfinite simplify the implementation of fetcher type Author:    YixuanXu yixuanxu94@outlook.com
326,ci: multiple dir type checking (#1492),,ci: multiple dir type checking (#1492),
327,1.1.0-beta.1,,1.1.0-beta.1,
328,chore: Code refactoring (#1482),  rename shouldRevalidate to revalidate   bind event listeners   refactor shouldDedupe condition   fix conditions ,chore: Code refactoring (#1482),rename shouldRevalidate to revalidate bind event listeners refactor shouldDedupe condition fix conditions
329,Upgrade typescript to 4.4.3 (#1486),  upgrade   update ts to 4.4.3   update yarn lock ,Upgrade typescript to 4.4.3 (#1486),upgrade update ts to 4.4.3 update yarn lock
330,build(deps): bump tmpl from 1.0.4 to 1.0.5 (#1484),,build(deps): bump tmpl from 1.0.4 to 1.0.5 (#1484),
331,test: refactor offline and refresh tests (#1483),,test: refactor offline and refresh tests (#1483),
332,"test: refactor key, middlewares, and suspense tests (#1474)",,"test: refactor key, middlewares, and suspense tests (#1474)",
333,test: refactor integration and loading tests (#1473),,test: refactor integration and loading tests (#1473),
334,add react 18 to peerDependencies (#1467),,add react 18 to peerDependencies (#1467),
335,test: refactor immutable and infinite hook tests (#1466),,test: refactor immutable and infinite hook tests (#1466),
336,1.1.0-beta.0,,1.1.0-beta.0,
337,fix: Support IE11 (#1463),  fix: Support IE11   Fix type   Also consider window ,fix: Support IE11 (#1463),fix: Support IE11 Fix type Also consider window
338,test: refactor mutation tests (#1459),,test: refactor mutation tests (#1459),
339,"Revert ""feat: add a warning for invalid arguments with suspense mode (#1402)"" (#1460)",,"Revert ""feat: add a warning for invalid arguments with suspense mode (#1402)"" (#1460)",
340,test: refactor config tests (#1458),,test: refactor config tests (#1458),
341,test: refactor concurrent rendering tests (#1457),  test: refactor concurrent rendering tests   test: use wrapper option that testing-library provides instead of wrapping manually ,test: refactor concurrent rendering tests (#1457),test: refactor concurrent rendering tests test: use wrapper option that testing-library provides instead of wrapping manually
342,chore: refactor infinite (#1452),Co-authored-by: Jiachi Liu inbox@huozhi.im,chore: refactor infinite (#1452),Co-authored-by: Jiachi Liu inbox@huozhi.im
343,refactor code related to unsubscribing global listeners (#1451),,refactor code related to unsubscribing global listeners (#1451),
344,test: refactor use-swr-cache-test (#1442),,test: refactor use-swr-cache-test (#1442),
345,enhance: provider release handlers (#1449),  release provider   feat: return release handler for initFocus and initReconnect   flexible return types   update comment ,enhance: provider release handlers (#1449),release provider feat: return release handler for initFocus and initReconnect flexible return types update comment
346,chore: remove unused typings (#1448),,chore: remove unused typings (#1448),
347,build: no emit on error (#1446),,build: no emit on error (#1446),
348,Fix initial isValidating when isPaused() returns true (#1440),  Fix initial isValidating when isPaused returns true   Update unit test description ,Fix initial isValidating when isPaused() returns true (#1440),Fix initial isValidating when isPaused returns true Update unit test description
349,"Revert ""Feature: make return state(data, error and isValidating) readonly"" (#1443)"," Revert ""make return state(data, error and isValidating) readonly (#1431)""  This reverts commit ec778e70c8e17c239f2837c14dea99ce9a429fb0.  enable diagnostics on CI","Revert ""Feature: make return state(data, error and isValidating) readonly"" (#1443)","Revert ""make return state(data, error and isValidating) readonly (#1431)"" This reverts commit ec778e70c8e17c239f2837c14dea99ce9a429fb0. enable diagnostics on CI"
350,test: add render utilities and remove TestSWRConfig (#1435),  test: add render utilities and remove TestSWRConfig   chore: fix a comment ,test: add render utilities and remove TestSWRConfig (#1435),test: add render utilities and remove TestSWRConfig chore: fix a comment
351,Stable hash (#1429),"  code refactor   serialize object keys   (wip) serialization   add stable hash   add hash tests   optimize   support Number, String, Date   adjust the order   add regex   fix string encoding   reorganize code   reorganize code   handle objects and circular refs   correctly serialize date   adjust code flow   add support for object key   add test   code refactor ",Stable hash (#1429),"code refactor serialize object keys (wip) serialization add stable hash add hash tests optimize support Number, String, Date adjust the order add regex fix string encoding reorganize code reorganize code handle objects and circular refs correctly serialize date adjust code flow add support for object key add test code refactor"
352,"make return state(data, error and isValidating) readonly (#1431)",,"make return state(data, error and isValidating) readonly (#1431)",
353,should treat key change as remount (#1430),,should treat key change as remount (#1430),
354,typing: use separated constants instead of enum (#1425),  typing: use separated constants instead of enum   make focus test more stable   Co-authored-by: Shu Ding g@shud.in,typing: use separated constants instead of enum (#1425),typing: use separated constants instead of enum make focus test more stable Co-authored-by: Shu Ding g@shud.in
355,Chore: always use config ref (#1397),  chore: always use config ref and shotern code   move func declaration   Co-authored-by: Shu Ding g@shud.in,Chore: always use config ref (#1397),chore: always use config ref and shotern code move func declaration Co-authored-by: Shu Ding g@shud.in
356,test: add tests for a global cache (#1421),  test: add tests for global cache   Apply suggestions from code review   Co-authored-by: Jiachi Liu inbox@huozhi.im Co-authored-by: Jiachi Liu inbox@huozhi.im,test: add tests for a global cache (#1421),test: add tests for global cache Apply suggestions from code review Co-authored-by: Jiachi Liu inbox@huozhi.im Co-authored-by: Jiachi Liu inbox@huozhi.im
357,1.0.1-beta.0,,1.0.1-beta.0,
358,refactor: use TestSWRConfig for error-test (#1404),,refactor: use TestSWRConfig for error-test (#1404),
359,fix: isValidating cache inconsistence in mutatation (#1411),,fix: isValidating cache inconsistence in mutatation (#1411),
360,fix: useSWRConfig is exported as () => any type (#1409),,fix: useSWRConfig is exported as () => any type (#1409),
