Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
release(turborepo): 1.9.4-canary.3 (#4698),0.8453225,release(turborepo): 1.10.3-canary.0 by @github-actions in https://github.com/vercel/turbo/pull/5250,Co-authored-by: Turbobot turbobot@vercel.com,1
port(turborepo): Config (#4520),0.8136404,port(turborepo): Config by @NicholasLYang in https://github.com/vercel/turbo/pull/4520,"Description Creates an ExecutionState struct that gets serialized to the Go code. The goal is to build up more and more of the info, such as config and graph state in this struct, so that we can do more work on the Rust side. Testing Instructions    Give a quick description of steps to test your changes.",1
add FixedStaticAsset and TextContentSourceAsset (#4692),0.3374389,add cargo-sweep action (#3265) by @ForsakenHarmony,Description needed for metadata support in next.js (https://github.com/vercel/next.js/pull/48823),0
Use spaceID from turbo.json if available (#4687),0.9456675,Use spaceID from turbo.json if available by @mehulkar in https://github.com/vercel/turbo/pull/4687,The flag will takes precedence over config,1
feat(turbopack): Consider cycles while spliting modules (#4595),0.5583184,Fix large regression with turning ModuleRuleCondition::matches into a tt::fun by @alexkirsz in https://github.com/vercel/turbo/pull/2450,"Description This is optimization for modules with cyclic dependencies between AST nodes.  Fixes WEB-706.  Testing Instructions Look at output.mdx using GitHub diff view, and you can see it rendered by selecting Open file from the context menu.  Co-authored-by: Alex Kirszenberg alex.kirszenberg@vercel.com",0
fix error reporting for get_from_source errors (#4690),0.47322854,Cleaner error messages,Description We never reported issues from get_from_source. This leads to cryptic fatal errors from get_from_source without further details. Now we report the actual issues with show the details.,0
Daemon server rust port (#4306),0.65858865,chore: Port configuration files to Rust (#3440) by @chris-olszewski,"Description This ports the daemon server to rust, leaving only run an prune in go-land. This needs some polish but I would like to get some feedback now. I have also added a flag for running the grpc server over http instead, which is useful for debugging. It has support for reflection, so can be used via postman or grpcurl. For code reviews, it should be ok to go in commit-order. Outstanding parts:  [x] incomplete tests in glob watch [x] error handling for watch errors [ ] logging / log rotation  Out of scope (for now):  startup performance pass  Testing Instructions This is a drop-in replacement for the go server, so turbo run in any repo should work identically.",0
fix: rebuild protobuf code and update ffi callsite (#4685),0.8432336,fix: rebuild protobuf code and update ffi callsite by @chris-olszewski in https://github.com/vercel/turbo/pull/4685,"Description Not quite sure how this got in, but I think the generated Go protobuf code got out of sync. This PR is the result of make turborepo-ffi-proto on main and then fixing the build error caused by trying to construct ChangedFilesReq with a *string instead of a string in the ToCommit field Testing Instructions    Give a quick description of steps to test your changes.",1
Remove misleading github action name (#4673),0.48918584,Fix name of command in blog post (#3315) by @anthonyshew,,0
fix(turbo-utils): support old workspace format (#4682),0.9194437,fix(turbo-utils): support old workspace format by @tknickman in https://github.com/vercel/turbo/pull/4682,Description Support old workspace format (workspaces.packages) in our find config util used by codemod and the eslint plugin Fixes https://github.com/vercel/turbo/issues/4469 and https://github.com/vercel/turbo/issues/4085,1
feat: Add rust implementation of Yarn3+ lockfile (#4589),0.8561458,feat: Add rust implementation of Yarn3+ lockfile by @chris-olszewski in https://github.com/vercel/turbo/pull/4589,"Description Adds a new Berry lockfile implementation that correctly handles resolutions. See the description of #2019 for an overview of the berry lockfile format. Note for reviewers: - I suggest reviewing identifiers.rs first as Ident, Descriptor, and Locator are the building blocks for most of the lockfile logic - We cannot use serde_yaml for serialization as berry expects some strings to be quoted that are not necessarily required to be quoted by the YAML spec. - The underlying lockfile data is passed into the struct that contains the lockfile logic, this allows us to borrow from the data when building up the internal data structures. Down the road this could be changed to use Pin if this proves to be painful from an ergonomics perspective Testing Instructions Ported existing unit tests and added new ones for the resolutions logic. The PR that switches this Rust impl on will include instructions on how to do e2e testing.  Co-authored-by: Alexander Lyon arlyon@me.com",1
test: Improve testing system for tree shaker (#4663),0.5462341,add helper for walking a tree concurrently and deterministic (#3619) by @sokra,Description We need a testing system that supports enabling only some of exports. This PR implements it by using config.json. Fix WEB-917. Testing Instructions Look at output.mdx,0
Lazy DevHtmlAsset chunk generation (#4679),0.49030393,improve chunk optimization by @sokra in https://github.com/vercel/turbo/pull/2476,"Description This fixes a perf regression introduced in the chunking refactor, where we would be eagerly generating all assets from the web entry and fallback sources. Testing Instructions Benchmarks Next.js PR link WEB-944",0
Use global turbo install for smoke test (#4672),0.61964023,Noting multiple global turbo installations. by @anthonyshew in https://github.com/vercel/turbo/pull/5119,This avoids building turbo multiple times before running unit tests before a release.,0
Remove unused import (#4665),0.5780452,Remove unused code (#3579) by @mehulkar,,0
fix(ecmascript): displayname for styled_components (#4653),0.45458174,css modules: use a terser selector format that requires less escaping (#3437) by @wbinnssmith,Description WEB-670 We need to supply filename for the display_name calculation.,0
"dev-server content might change any time, we can't cache them (#4670)",0.5353639,fix cache cleanup (#3546) by @ForsakenHarmony,Description Browser cache might lead to inconsistent state  Co-authored-by: Alex Kirszenberg alex.kirszenberg@vercel.com,0
make the invalidation reason easier to read (#4669),0.5460482,Improved error messages,"Description before: event - 141 requests (e. g. GET /api/exp) 22s after: event - 141 requests (GET /api/exp, ...) 22s",0
release(turborepo): 1.9.4-canary.2 (#4668),0.85221297,release(turborepo): 1.10.4-canary.2 by @github-actions in https://github.com/vercel/turbo/pull/5286,Co-authored-by: Turbobot turbobot@vercel.com,1
release(turborepo): 1.9.4-canary.1 (#4659),0.8460704,release(turborepo): 1.10.4-canary.0 by @github-actions in https://github.com/vercel/turbo/pull/5278,Co-authored-by: Turbobot turbobot@vercel.com,1
Always print the url if we have one (#4660),0.5655903,Always print the url if we have one by @mehulkar in https://github.com/vercel/turbo/pull/4660,,0
Turborepo should own turborepo-tests (#4658),0.72275054,create-turbo: improve test cases and make them pass by @mehulkar in https://github.com/vercel/turborepo/pull/1655,Updating OWNERS,1
Include logs when posting task summary (#4642),0.7349151,Include logs when posting task summary by @mehulkar in https://github.com/vercel/turbo/pull/4642,,1
release(turborepo): 1.9.4-canary.0 (#4657),0.8522182,release(turborepo): 1.10.4-canary.0 by @github-actions in https://github.com/vercel/turbo/pull/5278,Co-authored-by: Turbobot turbobot@vercel.com,1
Invoke turborepo tests via global turbo (#4647),0.80180556,fix(turborepo): Fixed test by killing process when test is done by @NicholasLYang in https://github.com/vercel/turbo/pull/4887,"This reduces the number of turbo builds to one, as a dependency of running tests. This also means we may actually be able to turn on remote caching in GitHub CI and make it faster. The important caveat is that we have to use a published version of turbo to kick off test runs. I think this is generally a good thing because it means we use what our customers use and we become real customers of our own tool. The tests themselves will continue to exercise the locally built code. (except in the case of examples tests which use the installed version in each example).",1
feat(turbo): add spaces link (#4632),0.84596926,feat(turbo): add spaces link by @tknickman in https://github.com/vercel/turbo/pull/4632,,1
Image processing improvements (#4649),0.4621719,Speed improvements,Description  refactor image processing fallback guess format for extension expose pathname_to_url for wrapped source usage  see also https://github.com/vercel/next.js/pull/48622  Co-authored-by: Alex Kirszenberg alex.kirszenberg@vercel.com,0
allow to pass constant values to free var references (#4652),0.38897973,"          ""$SOME_ENV_VAR""",Description This will allow to do constant replacements of free vars aka webpack DefinePlugin,0
fix(turborepo): Switching back to git command instead of git2 (#4606),0.8651605,fix(turborepo): Switching back to git command instead of git2 by @NicholasLYang in https://github.com/vercel/turbo/pull/4606,"Description Once #4604 is merged and we release 1.9.2, we can merge this with additional tests Testing Instructions Added test for shallow cloned repo that fails on main",1
fix(ecmascript): eval assignop to the ident (#4609),0.39946643,docs: fix Typescript to TypeScript by @kazuyaseki in https://github.com/vercel/turborepo/pull/1102,"Description  closes WEB-889  When there is a variable with += assignop only to the given ident ``` var css = ''; for (var i = 0; i < length; i++) {         var partRule = this.rules[i];     if (typeof partRule === 'string') {       css += partRule;     } else if (partRule) {      css += partString;     }   }    if (css) {    ....   }  ``` evaluated result becomes var css = ''; for(var i = 0; i < length; i++){     var partRule = this.rules[i];     if (typeof partRule === 'string') {         css += partRule;     } else if (partRule) {         css += partString;     } } if (""TURBOPACK compile-time falsy"", 0) {     ""TURBOPACK unreachable""; } so if (css) condition never executed even though it can be executed depends on the runtime assignop condition. PR attempts to evaluate if assignop is for the ident to prevent this.  Co-authored-by: Tobias Koppers tobias.koppers@googlemail.com",0
handle chunk register in the sync runtime.none correctly (#4648),0.39760178,Remove chunk item source maps from the asset graph (#3059) by @jridgewell in https://github.com/vercel/turbo/pull/3059,Description Using an async function in the sync runtime.none will swallow the error into a rejected Promise instead of rethrowing it.,0
reduce size of TypeType from 32bytes to 16bytes (#4650),0.39277855,Improve type in e2e test script by @mehulkar in https://github.com/vercel/turborepo/pull/2155,Description saving some memory,0
Disable cargo-sweep install when setting up turborepo environment (#4644),0.684184,[create-turbo] Remove registry argument to install. by @nathanhammond in https://github.com/vercel/turborepo/pull/1742,,0
Fix path to setup script (#4643),0.4294716,Set cmd.Dir to an absolute path when we execute scripts by @gsoltis in https://github.com/vercel/turborepo/pull/1774,,0
Move e2e tests to their own workspace (#4637),0.7546725,Move E2E tests to main test.yml workflow (#3442) by @mehulkar,,1
Limit the cache inputs for the docs rss and schema tasks (#4640),0.49787888,Skip cache fetch for tasks that are marked cache: false by @gsoltis in https://github.com/vercel/turborepo/pull/1224,,0
put webp behind a feature flag (#4641),0.41008893,needs this -- to actually pass the flag (#3487) by @phocks,"Description aarch64 is unable to compile it, so we disable it for now",0
Fix the doc on how to use the turbo loader in option-less format (#4045),0.68646234,Fix @turbo/codemod help text by @jaredpalmer in https://github.com/vercel/turborepo/pull/625,Description As the title says... Testing Instructions  [x] Auto label  Signed-off-by: Sora Morimoto sora@morimoto.io,0
Fix language in github comment (#4638),0.51186025,Fix typos in comments by @Jastor11 in https://github.com/vercel/turborepo/pull/160,,0
restrict snapshot path for windows path length limit (#4639),0.3671316,Handle empty path specification (#3538) by @gsoltis,Description windows...,0
add turbopack-image (#4621),0.6710284,Add turbopack team to CODEOWNERS by @mehulkar in https://github.com/vercel/turbo/pull/2420,Description allows to have custom plugins for module types add turbopack-image crate which adds some image processing and blur placholder generation next.js PR: https://github.com/vercel/next.js/pull/48531,0
add getChunkPath method (#4600),0.38600332,Remove unused param from getTaskDefinition (#3379) by @mehulkar,Description follow up changes from #4488,0
Move examples tests to their own workspace (#4630),0.5879734,Move E2E tests to main test.yml workflow (#3442) by @mehulkar,"This PR: - Makes examples_tests an official workspace in turborepo-tests/examples - Extracts some helpers from turborepo-tests/integration into their own workspace - This will cause examples tests to run when those helpers change, avoiding issues like #4626. - Make examples/ a workspace, and sets up a package.json dependency, so that when examples change, examples_tests are also invalidated. (Note that this doesn't affect when CI runs since that's configured in Github Actions workflow configs)  Co-authored-by: Nathan Hammond nathan.hammond@vercel.com",0
Move Turborepo integration tests to their own workspace  (#4617),0.7181541,docs: Add Workspaces guide by @rafaeltab in https://github.com/vercel/turborepo/pull/884,"This enables us to remove the bespoke turbo task to run these tests, and also reduces our dependency on Makefile. Further, we can extract the helpers into their own workspace after this and use them for examples_tests so we can wire up dependencies even more accurately The Turbo Way.",1
Env var run summary data generation (#4529),0.7180433,Env var run summary data generation by @nathanhammond in https://github.com/vercel/turbo/pull/4529,This hoists the identification of environment mode much earlier in the process and captures the passthrough environment variables (hashed values included!) for run summary and --dry=json.,1
Make ContainmentTree fully generic (#4620),0.4059133,Refactor Summary structs for more flexible use (#2792) by @mehulkar,"Description This turns the ContainmentTree struct into a fully generic data structure. The previous PR in this stack already made the chunks values generic, but this goes one step further by making the key type generic as well. Testing Instructions Unit test",0
run benchmarks on windows and macOS too (#4624),0.63561726,Drop macos run of large benchmark on github actions. by @gsoltis in https://github.com/vercel/turborepo/pull/2003,Description Benchmark windows and macos in PRs too,0
test(subset): add mdx test into subset (#4610),0.4706226,Update mdxjs and testing crates (#3398) by @jridgewell,Description Now mdx-rs test should pass confidently.,0
support require.context (#4399),0.5300408,Remove dependencies on context methods / functions by @gsoltis in https://github.com/vercel/turborepo/pull/821,fix WEB-535,0
chore: delete unused npm lockfile impl in go (#4605),0.8659123,chore: delete unused npm lockfile impl in go by @chris-olszewski in https://github.com/vercel/turbo/pull/4605,"Description Now that we've been shipping Go code that calls Rust for a bit and the Rust lockfile implementation hasn't seen any major issues, I feel comfortable deleting the unused Go NPM lockfile code. If issues to crop up, this code is just a git revert away. Testing Instructions Rust unit tests and integration tests.",1
fix(tests): correct path in examples setup (#4626),0.56124645,Note that path globs must be relative (#3536) by @gsoltis,,0
this vendors glob-match with unicode support (#4571),0.53221077,docs: add quotes to directory filter with glob (#3554) by @chris-olszewski,Description I have a PR open with glob-match to add unicode grapheme support. This PR vendors the dependency until that lands (https://github.com/devongovett/glob-match/pull/6) Testing Instructions cargo test    Give a quick description of steps to test your changes.   Co-authored-by: Chris Olszewski chris.olszewski@vercel.com,0
exclude turborepo from turbopack bench tests (#4623),0.7780471,Add experimental turbo-ignore package by @jaredpalmer in https://github.com/vercel/turborepo/pull/1154,Description avoid running benchmark tests for turborepo when testing turbopack,1
Chunking Context Refactor pt. 3: Address PR comments from pt. 2 (#4601),0.45039856,improve chunk optimization by @sokra in https://github.com/vercel/turbo/pull/2476,"See https://github.com/vercel/turbo/pull/4546 for the first attempt. This causes Next.js tests to fail. ~~Currently figuring out what's wrong.~~ This surfaced an existing issue in our chunk optimization logic, where chunks of different chunking contexts (SSR and RSC) would be merged together, leading to invalid module ids. link WEB-891",0
feat(contextcondition): support InPath contextcondition (#4521),0.47528037,Handle empty path specification (#3538) by @gsoltis,"Description Attempt to close WEB-862. Currently turbopack in next-swc applies all of moduleoptionscontext into any kind of internal assets. Current available contextcondition (ContextCondition::InDirectory) does not gives enough context to determine where it comes from, makes non trivial to determine if given context need to be treated differently. ~I'm trying to workaround by supplying addtional context for the filesystemkind, and caller can use it for creating a new contextcondition. In case of turbopack, I assume any embedded assets in the binary won't be an external / user's. Next-swc will assign a new condition like https://github.com/vercel/next.js/compare/canary...client-context-embedded-fs#diff-92086db0c6bc192f76dab5d612a562df8fddffea05244c1c00d58e7288879e11R213-R214.~ ~Still bit unsure if this is a legit apporach or would be better way to go. PR is for the POC + further improvement based on the feedback.~ Per review suggestion, this PR now supports InPath(FileSystemVc) as new condition instead.",0
Update swc_core to v0.75.22 (#4470),0.9406197,Update swc_core to v0.56.0 (#3303) by @kdy1,"Description This update includes an improvement of @swc/helpers, so we need to update @swc/helpers too when updating next-swc. Testing Instructions Fix WEB-744 Fix WEB-859   Fixes #2825. Fixes #4092.",1
Dummy -> placeholder for ^topo task in docs (#4613),0.5086981,docs: Explain recursive topo tasks more by @mehulkar in https://github.com/vercel/turbo/pull/4963,"Description Rename ""dummy"" task to placeholder task in reference to ^topo Testing Instructions Verified preview: https://turbo-site-lcrn1urna.vercel.sh/repo/docs/core-concepts/monorepos/running-tasks#dependencies-outside-of-a-task",0
chore(turbo): stricter node engines (#4615),0.6763439,chore(turbo/gen): mark as experimental by @tknickman in https://github.com/vercel/turbo/pull/5016,Description Support stricter node versions and package manager version to avoid things like https://github.com/vercel/turbo/pull/4461 This also adds a .node-version file to support automatic node version switching for those using https://github.com/Schniz/fnm (cc @Schniz!),0
release(turborepo): 1.9.3 (#4614),0.7985776,release(turborepo): 1.10.3-canary.0 by @github-actions in https://github.com/vercel/turbo/pull/5250,Co-authored-by: Turbobot turbobot@vercel.com,1
"Revert ""fix(turborepo): SCM tests and renaming (#4462)"" (#4604)",0.8352301,"Revert ""fix(turborepo): SCM tests and renaming (#4462)"" by @NicholasLYang in https://github.com/vercel/turbo/pull/4604","Description    ✍️ Write a short summary of your work.   If necessary, include relevant screenshots.  This reverts commit 1cbba8332911944489962bcde2155fd23f16d12a due to a bug in shallow cloned repositories Testing Instructions    Give a quick description of steps to test your changes.",1
release(turborepo): 1.9.2 (#4607),0.7971276,release(turborepo): 1.10.3-canary.0 by @github-actions in https://github.com/vercel/turbo/pull/5250,Co-authored-by: Turbobot turbobot@vercel.com,1
fix(turbo-utils): package manager available (#4603),0.89763486,fix(turbo-utils): package manager available by @tknickman in https://github.com/vercel/turbo/pull/4603,,1
Make find_up use os.ReadDir (#4599),0.8013657,Make find_up use os.ReadDir by @nathanhammond in https://github.com/vercel/turbo/pull/4599,,1
release(turborepo): 1.9.2-canary.1 (#4602),0.8501242,release(turborepo): 1.10.3-canary.0 by @github-actions in https://github.com/vercel/turbo/pull/5250,Co-authored-by: Turbobot turbobot@vercel.com,1
add included metadata to chunks to allow deduplicate chunk loads at runtime (#4488),0.52463686,Remove chunk item source maps from the asset graph (#3059) by @jridgewell in https://github.com/vercel/turbo/pull/3059,Description Chunk loading is now more than just a single chunk filepath. It might consist of additional metadata which tells the chunk loading logic the entry modules included in this chunk. This allows the runtime logic to avoid loading chunks when all entry modules are already loaded. This means loading the same chunk from multiple sources (with different available modules) will only trigger a single load and so avoids transferring more code than needed. This is especially relevant in app dir where every client component is considers as separate chunk loading. next.js: https://github.com/vercel/next.js/pull/48025,0
"Revert ""Chunking Context Refactor pt. 3: Address PR comments from pt. 2"" (#4588)",0.4916238,fix(prune) pnpm patch name incorrectness (#3176) by @chris-olszewski,Reverts vercel/turbo#4546,0
fix: better support for pnpm aliases (#4555),0.760193,fix: better support for pnpm aliases by @chris-olszewski in https://github.com/vercel/turbo/pull/4555,"Description This is a follow up to #4541 that fixes the underlying issue. We now will attempt to return the extracted version instead of the full key when we encounter one. A quick explanation for how this happened is that when pnpm aliases are used the resolved version in the lockfile will be the full lockfile key instead of a version since the name won't match the specifier (e.g. ""foo: npm:bar@^1.0.0"" will have a version of /bar/1.0.0 instead of just 1.0.0). This is all fine unless an external dependency also depends on bar@1.0.0 then we get a dependency of Package{Key: ""/bar/1.0.0"", Version: ""1.0.0""} when going through the external dependency where we would get Package{Key: ""/bar/1.0.0"", Version: ""/bar/1.0.0""} going through the workspace with the alias. Testing Instructions Updated the unit test added in the initial PR to reflect that we're no longer getting a package with a version that's actually a lockfile key. This change also changes the test for pnpm overrides, but this change is more correct as we're now only returning the version. I also tested that the changes don't trigger the repro that was provided in #3638",1
Chunking Context Refactor pt. 3: Address PR comments from pt. 2 (#4546),0.45613784,Refactor Pipeline parsing by @gsoltis in https://github.com/vercel/turborepo/pull/1038,"Description This PR does two things, addressing related comments from https://github.com/vercel/turbo/pull/4450: 1. Replace ChunkReferenceVc and ParallelChunkReferenceVc with Chunk::parallel_chunks. 2. Moves all non-generic optimization logic out of turbopack-core and into turbopack-dev. These optimization methods are very specific to a development environment, and turbopack-build will have different ones. Testing Instructions Snapshots link WEB-891",0
remove circular dependency (#4580),0.5202668,Detect and handle cycles in package dependency graph by @gsoltis in https://github.com/vercel/turborepo/pull/1050,Description rust-analyzer seem to be unhappy about this circular dependency and in fact we don't need this dependency anyway,0
ignore internal and server-relative url() in CSS (#4582),0.496455,.css should be never included in content field by @B2o5T in https://github.com/vercel/turborepo/pull/1589,Description  ignore internal urls like url(#noiseFilter) ignore server-relative urls like url(/foo)  WEB-363,0
make node bootstrap asset lazy (#4579),0.46295133,.css should be never included in content field by @B2o5T in https://github.com/vercel/turborepo/pull/1589,Description lazy creation of the chunk group to make walking introspection faster,0
allow to create stress test for client components (#4581),0.45108747,"In this example, we illustrate a deploy script of frontend application depends on both the deploy and health-check NPM scripts of backend as well as the test script of a ui package. The syntax is <package>#<task>.",Description adds --leaf-client-components to the test app generator to make all leaf components client components and allow to stress test an app with many client components,0
improve node.js receive timeout (#4584),0.70329815,More forgiving timeout when waiting for Node.js to connect by @alexkirsz in https://github.com/vercel/turbo/pull/2417,"Description move the timeout to the recv call, leaving infinite time for source map handling of the stdout. That might take longer to compile source maps. increase the timeout to 60s",1
fix(create-turbo): prompt fix (#4586),0.91538167,fix(create-turbo): prompt fix by @tknickman in https://github.com/vercel/turbo/pull/4586,,1
remove panic since this might happen due to eventual consistency (#4583),0.44370726,"Revert ""ci(actions): ensure cargo check with frozen lockfile"" (#3390) by @sokra",Description remove panic since this might happen due to eventual consistency,0
fixup bind v6 PR: add missing listen call (#4585),0.5004703,feat(next/dev): allow to retry bind by @kwonoj in https://github.com/vercel/turbo/pull/2480,Description need to call listen() on the socket,0
release(turborepo): 1.9.2-canary.0 (#4576),0.861408,release(turborepo): 1.10.3-canary.0 by @github-actions in https://github.com/vercel/turbo/pull/5250,Co-authored-by: Turbobot turbobot@vercel.com,1
Print Run URL if there is one (#4562),0.64841855,Print Run URL if there is one by @mehulkar in https://github.com/vercel/turbo/pull/4562,,0
fix(create-turbo): correct package manager selection (#4574),0.8949783,fix(create-turbo): correct package manager selection by @tknickman in https://github.com/vercel/turbo/pull/4574,,1
Bind to IPv6 and IPv4 (#4565),0.3493064,[example/kitchensink] allow accessing vite on any ip/hostname  by @zsoldosp in https://github.com/vercel/turborepo/pull/1532,Description The std api doesn't allow to control the IPV6_ONLY flag for sockets and it defaults to true. But we want to bind to both IPv6 and IPv4.,0
Delete a test fixture we don't need (#4558),0.67305547,Fix test fixture for duplicate-names test (#3376) by @mehulkar,,0
review follow ups (#4570),0.4958107,Review fixes for Next routing (#3501) by @jridgewell,Description follow up from https://github.com/vercel/turbo/pull/4553,0
refactoring for standalone turbopack cli and benchmarking in turbo (#4553),0.77778316,create-turbo: improve test cases and make them pass by @mehulkar in https://github.com/vercel/turborepo/pull/1655,Description  enable bench CI again add @vercel/turbopack-node alias to avoid duplicate IPC logic add turbopack-bench to share benchmarking logic add next.js --turbo to benchmark add turbopack-cli as standalone dev server move shared dev runtime code to turbopack-dev move .env loading to turbopack-env  fixes WEB-473 fixes WEB-429 fixes WEB-893 next.js: https://github.com/vercel/next.js/pull/48307,1
docs: add missing comma in turbo.json (#4557),0.9506166,docs: add missing comma in turbo.json by @BRKalow in https://github.com/vercel/turbo/pull/4557,,1
Include TimeSaved metric in Run Summaries (#4539),0.8191874,Include TimeSaved metric in Run Summaries by @mehulkar in https://github.com/vercel/turbo/pull/4539,,1
test(turborepo): Vercel API Mock Crate (#4533),0.65938944,create-turbo: improve test cases and make them pass by @mehulkar in https://github.com/vercel/turborepo/pull/1655,Description Consolidates the ad-hoc Vercel API mocks that we have in a single crate that spins up a test server. Users are responsible for finding their own open port. Testing Instructions Existing link and login tests should cover this,0
chore: Fix spelling (#4552),0.59744936,fix(turborepo): typos (#3285) by @paleite,"Description    ✍️ Write a short summary of your work.   If necessary, include relevant screenshots.  Testing Instructions    Give a quick description of steps to test your changes.",0
feat(turbopack): initial mdxRs next.config.js support (#4442),0.7258833,update dependencies to sync with next.js by @sokra in https://github.com/vercel/turbo/pull/5303,"Description Related with WEB-488. This PR enables mdxRs configuration option from next.config.js's experimental. When it is enabled, it allows to transform .md and .mdx with mdx compiler with inheriting any existing jsx transform options to align with other jsx components transform options. Currently while there are mdx / mdxRs config, both shares same transform (mdxrs). It may need to be either 1. consolidate options in next.config.js or 2. support js-based mdx correctly in turbopack, but something to consider later. Lastly, with Runtime::Classic unlike existing test cases in next.js this transform will fail with React is not defined runtime error. Manually adding import to react works, however it's unclear if turbopack supposed to auto-inject those importsource or not. For now, make minimal piece working first.",1
Update turbo-1-9-0.mdx (#4554),0.75589895,Update turbo-1-5-0.mdx by @cedric25 in https://github.com/vercel/turborepo/pull/2061,,1
chore(turbo): consistent internal package names (#4550),0.7431423,fix(examples): fix inconsistent package naming in with-changesets example by @erikhofer in https://github.com/vercel/turborepo/pull/2225,,1
release(turborepo): 1.9.1 (#4551),0.801474,release(turborepo): 1.10.3-canary.0 by @github-actions in https://github.com/vercel/turbo/pull/5250,Co-authored-by: Turbobot turbobot@vercel.com,1
feat(ecmascript): support configurable styled component options (#4535),0.45022678,feat(eslint-plugin): add new configuration style by @iduuck in https://github.com/vercel/turborepo/pull/2041,"Description WEB-670. This PR expands config options for the styled components transform. However this is not a full fix yet, there are some additional failures in the test case need further investigations.    ✍️ Write a short summary of your work.   If necessary, include relevant screenshots.  Testing Instructions    Give a quick description of steps to test your changes.",0
feat(ecmascript): support configurable emotion options (#4482),0.35772783,refactor: remove react/jsx-key ESLint rule by @albertothedev in https://github.com/vercel/turbo/pull/3880,Reverts vercel/turbo#4481,0
Save task duration correctly (#4540),0.7141403,Save task duration correctly by @mehulkar in https://github.com/vercel/turbo/pull/4540,"The bug is the tracer() updates duration every time you call it, and we hadn't called it after task execution. I'm adding a new state to get this timestamp. We cannot use TargetBuilt because we don't want to capture that state until after cache is saved, and, conversely, we don't want to include the time to save the cache in the task duration.",1
Use both key and version when sorting lockfile entries (#4541),0.8601641,Use both key and version when sorting lockfile entries by @mehulkar in https://github.com/vercel/turbo/pull/4541,Co-authored-by: Chris Olszewski chris.olszewski@vercel.com,1
Update old testbed make target to fixture- for new fixtures layout (#4538),0.7612522,Update old testbed make target to fixture- for new fixtures layout by @gsoltis in https://github.com/vercel/turbo/pull/4538,Description make fixture-<some directory under integration_tests/_fixtures> will populate the testbed directory with an initialized copy of the fixture. This is useful for pairing with the testbed task in launch.json to debug a particular integration test. Testing Instructions Verified manually,1
Gather Run Summary even when tasks fail (#4524),0.83851486,Gather Run Summary even when tasks fail by @mehulkar in https://github.com/vercel/turbo/pull/4524,,1
Update data sent to vercel for runs (#4495),0.6848346,Update data sent to vercel for runs by @mehulkar in https://github.com/vercel/turbo/pull/4495, Add context and command when starting a Run Update data sent for Tasks Fix PATCH endpoint to mark Run as done Improve error propagation,0
fix(turborepo): SCM tests and renaming (#4462),0.8966087,fix(turborepo): SCM tests and renaming by @NicholasLYang in https://github.com/vercel/turbo/pull/4462,"Description Added more testing to SCM and renamed variables to be more understandable (repo_root -> git_root, monorepo_root -> turbo_root) Testing Instructions Added tests on Rust side for deleting files and adding file to index.",1
chore(turborepo): Make rustls the default feature for turborepo-lib (#4537),0.9673946,chore(turborepo): Make rustls the default feature for turborepo-lib by @NicholasLYang in https://github.com/vercel/turbo/pull/4537,"Description I got sick of getting the same ""no TLS feature"" error message, so decided to switch on rustls by default. Will need @vercel/web-tooling approval that we can do this Testing Instructions    Give a quick description of steps to test your changes.",1
feat(docs): 1.9.0 blog post (#4532),0.8542129,feat(docs): 1.7 blog post (#3264) by @tknickman,,1
Documentation for Strict Environments (#4490),0.5170424,Strict Environment Handling by @nathanhammond in https://github.com/vercel/turbo/pull/4449,,0
feat(examples): update READMEs for create-turbo (#4451),0.8437954,feat(examples): update READMEs for create-turbo by @tknickman in https://github.com/vercel/turbo/pull/4451,,1
Document --summarize flag and include in Troubleshooting doc (#4467),0.76913255,Document --summarize flag and include in Troubleshooting doc by @mehulkar in https://github.com/vercel/turbo/pull/4467,,1
fix(docs): context menu wide screen (#4531),0.46961445,fix(docs): fix showcase layout shift by @tknickman in https://github.com/vercel/turborepo/pull/1727,,0
release(turborepo): 1.9.0 (#4534),0.8023658,Turborepo 1.8,Co-authored-by: Turbobot turbobot@vercel.com,1
feat(summary): add taskId to single package task (#4530),0.791402,feat(summary): add taskId to single package task by @tknickman in https://github.com/vercel/turbo/pull/4530,,1
oldGlobalHash can be named (#4528),0.7391478,oldGlobalHash can be named by @nathanhammond in https://github.com/vercel/turbo/pull/4528,"We currently use an anonymous struct for the oldGlobalHash but that is unnecessary. The issue was that &foo{} and foo{} produce &-prefixed and non-&-prefixed outputs. No behavior change, existing tests confirm no regression.",1
Chunking Refactor pt. 2 (#4450),0.5871445,improve chunk optimization by @sokra in https://github.com/vercel/turbo/pull/2476,"Description Next.js side: https://github.com/vercel/next.js/pull/47961 Previous episode: https://github.com/vercel/turbo/pull/4397 In this episode, we:  Get rid of ChunkGroupVc. ChunkGroupVc previously took care of:   a. optimizing chunks; b. adding additional chunks, such as the ""evaluate"" chunk, which evaluates runtime entries. Both of these use cases are a concern of the chunking context (i.e. it would differ between dev and build), hence they're now handled by the chunking context. Move the chunk list registration logic into a different chunk. The chunk list was previously a bit leaky as it required the Next.js code to instantiate it manually. There were also a bunch of other instantiations in the code which differed ever so slightly. The chunk list registration code is now part of a separate chunk, which is only added by the dev chunking context.  Testing Instructions Snapshots + Next dev tests + Manual tests fix WEB-822",0
